sit,,Mid,Mid,Mid
Production per timestep [MWh],,Curtailment,Gas plant,Photovoltaics
stf,t,,,
2019,1368,0.0,49881.0916539,0.0
2019,1369,0.0,47740.3794858,0.0
2019,1370,0.0,46926.5629659,0.0
2019,1371,0.0,47475.1925207,0.0
2019,1372,0.0,48666.6122192,0.0
2019,1373,0.0,51067.7072408,0.0
2019,1374,0.0,57713.7153496,0.0
2019,1375,0.0,63274.9550393,0.0
2019,1376,0.0,64328.9592082,1153.96556279
2019,1377,0.0,62907.6724258,2669.4129343
2019,1378,0.0,62473.2663007,4335.59329612
2019,1379,0.0,62687.2860388,5389.85904359
2019,1380,0.0,61689.920806,5850.12458968
2019,1381,0.0,61402.9371641,5921.88402797
2019,1382,0.0,61233.8374533,5054.25643656
2019,1383,0.0,61889.8071079,3568.1362823
2019,1384,0.0,62278.7063716,1881.16604067
2019,1385,0.0,65221.6052627,252.672107253
2019,1386,0.0,69339.6656339,0.0
2019,1387,0.0,68192.4437629,0.0
2019,1388,0.0,64012.8665946,0.0
2019,1389,0.0,60965.1381399,0.0
2019,1390,0.0,59345.1916788,0.0
2019,1391,0.0,53890.6032685,0.0
2019,1392,0.0,50106.8849032,0.0
2019,1393,0.0,48542.6661377,0.0
2019,1394,0.0,47340.6773934,0.0
2019,1395,0.0,47645.2580744,0.0
2019,1396,0.0,49029.8030628,0.0
2019,1397,0.0,51673.0253134,0.0
2019,1398,0.0,58421.8414124,0.0
2019,1399,0.0,63299.6806749,252.952019956
2019,1400,0.0,64642.5372087,665.517896877
2019,1401,0.0,63866.9868451,1894.57640378
2019,1402,0.0,63711.7546685,3076.92765927
2019,1403,0.0,63401.3335567,4114.6912806
2019,1404,0.0,62013.5042957,4684.86073235
2019,1405,0.0,61447.2500779,4804.33256311
2019,1406,0.0,60611.4323655,4498.69333856
2019,1407,0.0,61112.2696503,3324.31959509
2019,1408,0.0,62004.3960413,1743.28358806
2019,1409,0.0,64087.0246802,300.562625995
2019,1410,0.0,68318.3114891,0.0
2019,1411,0.0,67899.39295,0.0
2019,1412,0.0,63960.021366,0.0
2019,1413,0.0,61357.1536536,0.0
2019,1414,0.0,58925.3123172,0.0
2019,1415,0.0,53363.1118052,0.0
2019,1416,0.0,50467.1932798,0.0
2019,1417,0.0,48429.2891019,0.0
2019,1418,0.0,47778.8123793,0.0
2019,1419,0.0,48767.4985647,0.0
2019,1420,0.0,50004.0769131,0.0
2019,1421,0.0,52226.4589798,0.0
2019,1422,0.0,58409.350722,0.0
2019,1423,0.0,61927.2493987,1365.96126505
2019,1424,0.0,64239.1950637,1295.61411358
2019,1425,0.0,63524.0904728,2337.39829918
2019,1426,0.0,63836.6807765,2962.57059698
2019,1427,0.0,64431.83245,3688.54963761
2019,1428,0.0,63677.3754865,4198.95772737
2019,1429,0.0,63528.562485,4399.65513508
2019,1430,0.0,62840.4932263,3855.95015702
2019,1431,0.0,62780.078206,3004.54477906
2019,1432,0.0,62635.3741824,1618.65881891
2019,1433,0.0,64164.8038486,373.632564661
2019,1434,0.0,68237.6024128,0.0
2019,1435,0.0,68309.6640881,0.0
2019,1436,0.0,64950.629196,0.0
2019,1437,0.0,62264.1699402,0.0
2019,1438,0.0,60483.7661488,0.0
2019,1439,0.0,55818.0128776,0.0
2019,1440,0.0,52705.9093263,0.0
2019,1441,0.0,50741.9884683,0.0
2019,1442,0.0,49881.0916539,0.0
2019,1443,0.0,50496.0179499,0.0
2019,1444,0.0,51168.5935862,0.0
2019,1445,0.0,53414.0353891,0.0
2019,1446,0.0,59758.3452839,0.0
2019,1447,0.0,63435.2601563,835.106824697
2019,1448,0.0,63784.5877403,2480.44641348
2019,1449,0.0,62553.2431995,3874.1699293
2019,1450,0.0,61811.7251667,5373.7767865
2019,1451,0.0,61337.2924274,6624.55397446
2019,1452,0.0,59669.9822518,7528.01039179
2019,1453,0.0,55831.3920838,10184.7890846
2019,1454,0.0,54960.1087065,9543.73810255
2019,1455,0.0,56525.9497823,7302.43892346
2019,1456,0.0,58246.533443,4454.81066078
2019,1457,0.0,61884.026679,1200.68553751
2019,1458,0.0,66858.8223584,0.0
2019,1459,0.0,66397.6276364,0.0
2019,1460,0.0,61799.1319289,0.0
2019,1461,0.0,58663.0078191,0.0
2019,1462,0.0,57476.3922322,0.0
2019,1463,0.0,53586.0225875,0.0
2019,1464,0.0,50171.2599998,0.0
2019,1465,0.0,48150.650624,0.0
2019,1466,0.0,46769.9489249,0.0
2019,1467,0.0,46114.6680907,0.0
2019,1468,0.0,45851.4027702,0.0
2019,1469,0.0,45638.1002113,0.0
2019,1470,0.0,45603.5106071,0.0
2019,1471,0.0,46737.9737367,1288.73080576
2019,1472,0.0,50522.8085836,1302.02665913
2019,1473,0.0,52070.964239,2438.40861488
2019,1474,0.0,52620.3604444,3830.83435362
2019,1475,0.0,52435.7219673,5058.92588937
2019,1476,0.0,50393.9884493,5523.94995141
2019,1477,0.0,48265.471307,5711.60597185
2019,1478,0.0,46579.5232031,5349.08085215
2019,1479,0.0,47660.0590288,4080.22384827
2019,1480,0.0,49346.816901,2267.59824982
2019,1481,0.0,52993.9058609,594.038371295
2019,1482,0.0,57417.8868826,70.9960400057
2019,1483,0.0,56900.859652,0.0
2019,1484,0.0,52973.0179361,0.0
2019,1485,0.0,50921.6622455,0.0
2019,1486,0.0,51430.8980844,0.0
2019,1487,0.0,48291.8915076,0.0
2019,1488,0.0,44888.658788,0.0
2019,1489,0.0,42475.0730761,0.0
2019,1490,0.0,41262.5152861,0.0
2019,1491,0.0,41164.5114076,0.0
2019,1492,0.0,41526.7414289,0.0
2019,1493,0.0,40736.9454674,0.0
2019,1494,0.0,38386.7740298,0.0
2019,1495,0.0,36187.0624109,2665.71045264
2019,1496,0.0,35054.4697957,7349.5024274
2019,1497,0.0,33400.8070634,11635.8183646
2019,1498,0.0,31558.4406982,15775.5109388
2019,1499,0.0,31341.9790485,18518.9353363
2019,1500,0.0,28827.1147356,19620.4299907
2019,1501,0.0,26389.7549861,19498.1590329
2019,1502,0.0,26142.5636601,17664.2091759
2019,1503,0.0,28505.8134048,14285.3702203
2019,1504,0.0,33261.347459,9566.34741493
2019,1505,0.0,42476.1472936,3326.2535374
2019,1506,0.0,53005.5249856,49.1628492082
2019,1507,0.0,54468.0574934,0.0
2019,1508,0.0,51746.0478111,0.0
2019,1509,0.0,50669.926793,0.0
2019,1510,0.0,51493.3515363,0.0
2019,1511,0.0,48067.0590806,0.0
2019,1512,0.0,45388.2864035,0.0
2019,1513,0.0,43879.7953336,0.0
2019,1514,0.0,43278.3205502,0.0
2019,1515,0.0,44035.4485522,0.0
2019,1516,0.0,45709.2010643,0.0
2019,1517,0.0,49291.1467386,0.0
2019,1518,0.0,57177.5764852,0.0
2019,1519,0.0,59976.8105468,3140.56962918
2019,1520,0.0,60255.1443086,5498.73236157
2019,1521,0.0,59060.6191153,7392.73621664
2019,1522,0.0,58358.7261376,8615.3949013
2019,1523,0.0,59017.870121,9308.12794684
2019,1524,0.0,58410.2868297,8992.36097178
2019,1525,0.0,58999.5257737,8160.99479865
2019,1526,0.0,59581.539496,6453.85811913
2019,1527,0.0,60294.5768605,5013.47824512
2019,1528,0.0,59929.8504362,3338.37884674
2019,1529,0.0,62225.5907907,1120.46510162
2019,1530,0.0,67325.8280359,6.67973494677
2019,1531,0.0,68320.2331338,0.0
2019,1532,0.0,63832.2319951,0.0
2019,1533,0.0,60879.6249518,0.0
2019,1534,0.0,58654.3604181,0.0
2019,1535,0.0,53563.9236737,0.0
2019,1536,0.0,49965.6440196,0.0
2019,1537,0.0,47956.5645118,0.0
2019,1538,0.0,47305.1269669,0.0
2019,1539,0.0,47958.4861565,0.0
2019,1540,0.0,49172.9655911,0.0
2019,1541,0.0,52052.5501368,0.0
2019,1542,0.0,58444.9011485,0.0
2019,1543,0.0,60043.3385296,3265.24529155
2019,1544,0.0,58894.9663793,6545.68220887
2019,1545,0.0,56149.0381853,9476.08829167
2019,1546,0.0,53395.6288328,12070.0011361
2019,1547,0.0,53569.2958718,13821.8220616
2019,1548,0.0,52249.8118021,14648.4042722
2019,1549,0.0,53179.9328627,13444.4488454
2019,1550,0.0,53839.4311783,11773.2046083
2019,1551,0.0,55217.1125094,9083.03996409
2019,1552,0.0,57610.2144386,5574.423301
2019,1553,0.0,62152.2936716,1891.31923779
2019,1554,0.0,68045.7107621,140.007244484
2019,1555,0.0,68081.9491941,0.0
2019,1556,0.0,63861.0566652,0.0
2019,1557,0.0,60382.8798033,0.0
2019,1558,0.0,58034.6300103,0.0
2019,1559,0.0,53187.2813174,0.0
2019,1560,0.0,49157.5924337,0.0
2019,1561,0.0,46874.6785597,0.0
2019,1562,0.0,45597.7456731,0.0
2019,1563,0.0,46106.0206897,0.0
2019,1564,0.0,47647.1797191,0.0
2019,1565,0.0,50442.211899,0.0
2019,1566,0.0,57442.7634504,0.0
2019,1567,0.0,59804.7913783,2680.36769961
2019,1568,0.0,61795.7337898,2928.14133457
2019,1569,0.0,59407.5041369,5509.49627731
2019,1570,0.0,57360.6087696,8323.12786994
2019,1571,0.0,56788.7072354,10179.6488695
2019,1572,0.0,55298.0669088,10879.5324122
2019,1573,0.0,54174.1143978,11279.9857031
2019,1574,0.0,54311.5969982,9940.51435838
2019,1575,0.0,55988.1910378,7314.62784933
2019,1576,0.0,57844.1482976,4033.77106296
2019,1577,0.0,61284.0189068,1216.51332851
2019,1578,0.0,66573.4581241,0.0
2019,1579,0.0,67499.6908575,0.0
2019,1580,0.0,63469.0411515,0.0
2019,1581,0.0,60328.1129301,0.0
2019,1582,0.0,58351.7013817,0.0
2019,1583,0.0,53230.5183226,0.0
2019,1584,0.0,49361.2867693,0.0
2019,1585,0.0,46874.6785597,0.0
2019,1586,0.0,46239.5749946,0.0
2019,1587,0.0,47035.1358901,0.0
2019,1588,0.0,48415.8375891,0.0
2019,1589,0.0,50743.910113,0.0
2019,1590,0.0,57028.6490229,0.0
2019,1591,0.0,59682.6172456,2177.04649055
2019,1592,0.0,59485.5022106,4617.68168374
2019,1593,0.0,56342.6276306,7607.78551201
2019,1594,0.0,53595.1787868,10797.2126311
2019,1595,0.0,52562.4022669,12861.9123415
2019,1596,0.0,52290.7563112,12601.2627222
2019,1597,0.0,51212.8234696,13355.398436
2019,1598,0.0,52025.9183684,11792.862114
2019,1599,0.0,54317.1869834,8892.43213697
2019,1600,0.0,56188.715676,5616.18118689
2019,1601,0.0,59837.6511854,2081.58353568
2019,1602,0.0,65767.4357394,54.6593168216
2019,1603,0.0,67021.2013334,0.0
2019,1604,0.0,62856.9973225,0.0
2019,1605,0.0,59685.3227862,0.0
2019,1606,0.0,57570.5528213,0.0
2019,1607,0.0,52701.1052146,0.0
2019,1608,0.0,48895.2879356,0.0
2019,1609,0.0,46919.8372096,0.0
2019,1610,0.0,46412.5230153,0.0
2019,1611,0.0,47232.1044693,0.0
2019,1612,0.0,48409.1118328,0.0
2019,1613,0.0,50887.0726413,0.0
2019,1614,0.0,57120.8879673,0.0
2019,1615,0.0,57600.6749054,3988.99775386
2019,1616,0.0,55851.2332682,7863.77840178
2019,1617,0.0,52028.4671924,11694.2310563
2019,1618,0.0,49545.1318269,14805.9442305
2019,1619,0.0,48934.5694714,16179.399522
2019,1620,0.0,48984.208574,15580.1700424
2019,1621,0.0,51058.2640357,12576.9993802
2019,1622,0.0,52433.8969127,10147.3443989
2019,1623,0.0,54148.2188113,7843.0775851
2019,1624,0.0,56075.3809304,4945.48490502
2019,1625,0.0,60414.3973555,1556.72177182
2019,1626,0.0,65340.4030903,20.4972438081
2019,1627,0.0,64952.5508407,0.0
2019,1628,0.0,60614.4379867,0.0
2019,1629,0.0,57885.702548,0.0
2019,1630,0.0,56240.7747061,0.0
2019,1631,0.0,52165.9271726,0.0
2019,1632,0.0,48512.8806452,0.0
2019,1633,0.0,46184.8081213,0.0
2019,1634,0.0,45161.5323318,0.0
2019,1635,0.0,45255.6929209,0.0
2019,1636,0.0,45625.6095209,0.0
2019,1637,0.0,45508.3891957,0.0
2019,1638,0.0,44925.1700368,0.0
2019,1639,0.0,45310.4382557,2200.30469147
2019,1640,0.0,47446.5820809,3982.39435874
2019,1641,0.0,47050.3917404,6736.44271564
2019,1642,0.0,46042.1815062,9196.45550184
2019,1643,0.0,45068.0879897,11130.4105335
2019,1644,0.0,41879.6402945,12680.6561433
2019,1645,0.0,38653.6776799,13692.8840922
2019,1646,0.0,37276.3028715,12855.5634125
2019,1647,0.0,38814.0009424,10761.5492081
2019,1648,0.0,42188.7400631,7172.54670618
2019,1649,0.0,48023.214833,2974.3523771
2019,1650,0.0,55630.4281847,21.362428525
2019,1651,0.0,57118.9663227,0.0
2019,1652,0.0,53530.2948919,0.0
2019,1653,0.0,51578.8647243,0.0
2019,1654,0.0,51703.7716282,0.0
2019,1655,0.0,48406.2293658,0.0
2019,1656,0.0,45170.1797329,0.0
2019,1657,0.0,42839.224742,0.0
2019,1658,0.0,41866.8725364,0.0
2019,1659,0.0,41836.1262216,0.0
2019,1660,0.0,41953.3465468,0.0
2019,1661,0.0,41141.4516715,0.0
2019,1662,0.0,38777.8287212,0.0
2019,1663,0.0,33943.8946493,5749.59775956
2019,1664,0.0,33186.7117025,9637.13988206
2019,1665,0.0,30801.2287515,14506.3485756
2019,1666,0.0,28374.4568867,18518.4772974
2019,1667,0.0,28002.297276,21002.5244061
2019,1668,0.0,26119.056402,21474.3172662
2019,1669,0.0,24251.1827343,20885.3682168
2019,1670,0.0,23924.6100954,19156.7418757
2019,1671,0.0,26021.8516281,16091.952249
2019,1672,0.0,30937.2588772,11206.3304924
2019,1673,0.0,39444.7511014,5127.7971375
2019,1674,0.0,50805.8092733,25.5356724536
2019,1675,0.0,54248.9900004,0.0
2019,1676,0.0,51531.7844298,0.0
2019,1677,0.0,50182.7898679,0.0
2019,1678,0.0,50384.5625588,0.0
2019,1679,0.0,46679.6316252,0.0
2019,1680,0.0,43646.3155055,0.0
2019,1681,0.0,41990.8186179,0.0
2019,1682,0.0,41438.3457738,0.0
2019,1683,0.0,42307.8899893,0.0
2019,1684,0.0,44256.4376899,0.0
2019,1685,0.0,48048.8034562,0.0
2019,1686,0.0,55287.6389473,0.0
2019,1687,0.0,54630.8929037,5334.02918274
2019,1688,0.0,51774.6743123,10305.9785615
2019,1689,0.0,47008.2387506,15075.2965901
2019,1690,0.0,43771.1492747,19083.9264031
2019,1691,0.0,42104.6380519,21726.6331209
2019,1692,0.0,40189.4605425,22914.4681207
2019,1693,0.0,39856.8683016,22764.7275482
2019,1694,0.0,41036.4315079,20342.8210594
2019,1695,0.0,43939.2208852,16488.817568
2019,1696,0.0,47527.1330711,11683.5434803
2019,1697,0.0,54105.4241139,5445.38354513
2019,1698,0.0,63858.4794618,142.857264728
2019,1699,0.0,66625.3425304,0.0
2019,1700,0.0,62792.6222259,0.0
2019,1701,0.0,59097.2995157,0.0
2019,1702,0.0,56070.7091524,0.0
2019,1703,0.0,51123.4349363,0.0
2019,1704,0.0,47562.6273534,0.0
2019,1705,0.0,45340.2452866,0.0
2019,1706,0.0,44901.1494784,0.0
2019,1707,0.0,45553.5478456,0.0
2019,1708,0.0,47472.3100537,0.0
2019,1709,0.0,50612.2774528,0.0
2019,1710,0.0,56835.5237331,0.0
2019,1711,0.0,55938.1489712,5492.02718001
2019,1712,0.0,53394.5497352,9784.32307037
2019,1713,0.0,48733.9997411,14055.7400178
2019,1714,0.0,45158.9894179,18074.6502609
2019,1715,0.0,43519.3053084,20460.8933267
2019,1716,0.0,41781.0054289,21664.9759865
2019,1717,0.0,41482.8885207,21286.6739691
2019,1718,0.0,42432.569091,19247.420868
2019,1719,0.0,45053.2578278,15993.5502108
2019,1720,0.0,48764.1732001,11068.1554038
2019,1721,0.0,55459.8793422,4962.39417691
2019,1722,0.0,64737.7514248,50.4987961976
2019,1723,0.0,67013.5147547,0.0
2019,1724,0.0,62989.5908051,0.0
2019,1725,0.0,59163.596257,0.0
2019,1726,0.0,55876.6230402,0.0
2019,1727,0.0,50853.4438595,0.0
2019,1728,0.0,47295.5187435,0.0
2019,1729,0.0,45481.4861703,0.0
2019,1730,0.0,44739.7313257,0.0
2019,1731,0.0,45538.1746882,0.0
2019,1732,0.0,47627.9632723,0.0
2019,1733,0.0,50723.7328439,0.0
2019,1734,0.0,56411.8010822,0.0
2019,1735,0.0,56277.9959624,4755.36056348
2019,1736,0.0,55032.389385,8177.2297354
2019,1737,0.0,50086.1151646,12805.471762
2019,1738,0.0,46209.3324139,17092.5256508
2019,1739,0.0,44005.7608067,20084.9323973
2019,1740,0.0,42184.6147144,21235.4244979
2019,1741,0.0,40775.9538537,22155.0267888
2019,1742,0.0,41915.0645175,19951.324975
2019,1743,0.0,44759.1781277,16260.7268854
2019,1744,0.0,48884.1700448,10905.8823762
2019,1745,0.0,55311.4351292,4932.12543512
2019,1746,0.0,64193.0481205,109.025997636
2019,1747,0.0,66608.0477283,0.0
2019,1748,0.0,62789.7397589,0.0
2019,1749,0.0,59352.8782575,0.0
2019,1750,0.0,56365.68161,0.0
2019,1751,0.0,51341.541607,0.0
2019,1752,0.0,48028.6261871,0.0
2019,1753,0.0,46028.1940803,0.0
2019,1754,0.0,45314.3030835,0.0
2019,1755,0.0,46285.6944668,0.0
2019,1756,0.0,47790.3422474,0.0
2019,1757,0.0,50449.8984777,0.0
2019,1758,0.0,56519.413184,0.0
2019,1759,0.0,55613.3360606,5445.00184599
2019,1760,0.0,52693.8004436,10051.7414877
2019,1761,0.0,47592.1923622,14943.8902996
2019,1762,0.0,44044.978486,19003.2224816
2019,1763,0.0,42471.1386126,21414.8994334
2019,1764,0.0,41042.0288025,22027.3102566
2019,1765,0.0,39987.0810151,22473.096682
2019,1766,0.0,41016.064428,20577.4515207
2019,1767,0.0,43442.6945806,17275.5122185
2019,1768,0.0,46797.3932298,12408.47921
2019,1769,0.0,53909.2893092,5934.56916272
2019,1770,0.0,63684.2970442,114.30616907
2019,1771,0.0,66702.2083174,0.0
2019,1772,0.0,62614.8700934,0.0
2019,1773,0.0,58930.1164289,0.0
2019,1774,0.0,56122.5935586,0.0
2019,1775,0.0,51428.9764397,0.0
2019,1776,0.0,47715.3981051,0.0
2019,1777,0.0,45879.266618,0.0
2019,1778,0.0,45320.0680175,0.0
2019,1779,0.0,46086.8042429,0.0
2019,1780,0.0,47775.9299123,0.0
2019,1781,0.0,50901.4849764,0.0
2019,1782,0.0,56722.1466972,0.0
2019,1783,0.0,56120.623959,5182.72364372
2019,1784,0.0,53612.0339558,9961.73683056
2019,1785,0.0,48595.6405138,14884.9305058
2019,1786,0.0,44888.2833226,18896.868378
2019,1787,0.0,42947.2379986,21597.924171
2019,1788,0.0,41907.2573125,21819.2842254
2019,1789,0.0,40659.7451993,21838.8653913
2019,1790,0.0,41515.1040342,19818.9898832
2019,1791,0.0,44218.860109,16037.1911458
2019,1792,0.0,48610.1845591,10999.2332625
2019,1793,0.0,55414.0281002,4938.10538831
2019,1794,0.0,63459.2022996,107.842730302
2019,1795,0.0,65155.2843539,0.0
2019,1796,0.0,61155.3809627,0.0
2019,1797,0.0,58438.1753921,0.0
2019,1798,0.0,57359.171907,0.0
2019,1799,0.0,53607.1606789,0.0
2019,1800,0.0,50659.3577473,0.0
2019,1801,0.0,48556.1176504,0.0
2019,1802,0.0,47239.791048,0.0
2019,1803,0.0,47430.0338708,0.0
2019,1804,0.0,47715.3981051,0.0
2019,1805,0.0,47327.2258807,0.0
2019,1806,0.0,47412.7390687,0.0
2019,1807,0.0,47074.7803098,3199.28768019
2019,1808,0.0,49153.9453925,5078.71062812
2019,1809,0.0,49788.2483627,7582.45341243
2019,1810,0.0,49752.2879877,9092.31525319
2019,1811,0.0,50968.2865121,8740.09601027
2019,1812,0.0,49773.8399399,9265.81023554
2019,1813,0.0,47795.78325,9767.08299256
2019,1814,0.0,47606.3082841,8206.90048187
2019,1815,0.0,49121.0909277,5988.79588718
2019,1816,0.0,51147.0922151,3357.47652703
2019,1817,0.0,53758.637521,1368.54409589
2019,1818,0.0,57628.862307,21.438768353
2019,1819,0.0,57717.5586389,0.0
2019,1820,0.0,53900.2114919,0.0
2019,1821,0.0,51817.1486641,0.0
2019,1822,0.0,51810.4229077,0.0
2019,1823,0.0,48750.2037626,0.0
2019,1824,0.0,46010.8992782,0.0
2019,1825,0.0,44194.9450603,0.0
2019,1826,0.0,43474.3283071,0.0
2019,1827,0.0,43713.5730692,0.0
2019,1828,0.0,44646.5315589,0.0
2019,1829,0.0,44321.7736088,0.0
2019,1830,0.0,42823.8515846,0.0
2019,1831,0.0,42475.282547,1778.27267588
2019,1832,0.0,44309.5023568,3345.363941
2019,1833,0.0,45443.080574,5149.01960967
2019,1834,0.0,45704.8534691,7000.09503482
2019,1835,0.0,46643.2861813,8847.08627916
2019,1836,0.0,44640.9812822,9728.11151038
2019,1837,0.0,41056.5855802,11105.498303
2019,1838,0.0,41255.481778,9323.16689295
2019,1839,0.0,42433.378655,7163.309587
2019,1840,0.0,44902.5288575,4387.65705879
2019,1841,0.0,48926.2946634,1577.4098652
2019,1842,0.0,54250.7021596,30.955800239
2019,1843,0.0,57053.6304037,0.0
2019,1844,0.0,54762.0691286,0.0
2019,1845,0.0,54053.9430659,0.0
2019,1846,0.0,54752.4609053,0.0
2019,1847,0.0,51763.3426132,0.0
2019,1848,0.0,49438.1525563,0.0
2019,1849,0.0,48099.7270401,0.0
2019,1850,0.0,47714.4372827,0.0
2019,1851,0.0,47730.7712625,0.0
2019,1852,0.0,48397.5819647,0.0
2019,1853,0.0,50766.0090268,0.0
2019,1854,0.0,56849.9360681,0.0
2019,1855,0.0,59857.2381233,1858.30226219
2019,1856,0.0,61091.2053426,3571.17715211
2019,1857,0.0,59725.3952378,5676.8204569
2019,1858,0.0,59058.5663129,7260.27389182
2019,1859,0.0,59106.0855766,8322.50442801
2019,1860,0.0,57969.3884773,8639.62007337
2019,1861,0.0,57271.447205,8886.93566936
2019,1862,0.0,57382.9835798,7816.49860166
2019,1863,0.0,58003.0222921,6221.22521672
2019,1864,0.0,58281.9688404,4337.70536469
2019,1865,0.0,60369.090138,1920.06118301
2019,1866,0.0,64706.8062663,129.48507153
2019,1867,0.0,67247.9554051,0.0
2019,1868,0.0,63659.2839744,0.0
2019,1869,0.0,60660.5574589,0.0
2019,1870,0.0,58604.3976565,0.0
2019,1871,0.0,53773.3829433,0.0
2019,1872,0.0,50454.7025894,0.0
2019,1873,0.0,48353.3841372,0.0
2019,1874,0.0,47487.6832111,0.0
2019,1875,0.0,48080.5105933,0.0
2019,1876,0.0,49132.6110529,0.0
2019,1877,0.0,51508.7246937,0.0
2019,1878,0.0,56651.0458443,0.0
2019,1879,0.0,58905.2431053,2498.03002052
2019,1880,0.0,59623.5924948,4240.34663743
2019,1881,0.0,58154.0260666,6057.73075183
2019,1882,0.0,57650.5048712,7582.60609209
2019,1883,0.0,57942.3076086,8727.23274926
2019,1884,0.0,56582.1556494,9374.45453404
2019,1885,0.0,56620.378306,8741.48285048
2019,1886,0.0,56162.3663512,8517.31094567
2019,1887,0.0,55950.4427382,7934.63448543
2019,1888,0.0,56954.0529061,5533.98863878
2019,1889,0.0,59832.1213218,2482.01137995
2019,1890,0.0,64899.3172896,200.239368747
2019,1891,0.0,67736.0531526,0.0
2019,1892,0.0,64147.3817218,0.0
2019,1893,0.0,60900.7630432,0.0
2019,1894,0.0,58715.8530477,0.0
2019,1895,0.0,54043.3740202,0.0
2019,1896,0.0,50768.8914938,0.0
2019,1897,0.0,48608.962879,0.0
2019,1898,0.0,47896.9935269,0.0
2019,1899,0.0,48274.5967055,0.0
2019,1900,0.0,49811.9124456,0.0
2019,1901,0.0,52575.2374884,0.0
2019,1902,0.0,58057.6897464,0.0
2019,1903,0.0,61129.3668535,1542.1917579
2019,1904,0.0,61776.858031,3345.75836344
2019,1905,0.0,59682.1014736,5765.2728709
2019,1906,0.0,58570.5348723,7961.60789132
2019,1907,0.0,58391.3026631,9351.47624582
2019,1908,0.0,56806.0446535,10170.9588524
2019,1909,0.0,54606.8539875,11971.4082483
2019,1910,0.0,55704.0910703,10177.5749708
2019,1911,0.0,57183.8906833,7619.73269509
2019,1912,0.0,58831.8847218,4859.10638968
2019,1913,0.0,62107.8797352,2122.13270763
2019,1914,0.0,66292.5234431,176.205046243
2019,1915,0.0,67848.4693661,0.0
2019,1916,0.0,64328.0163213,0.0
2019,1917,0.0,61503.1986489,0.0
2019,1918,0.0,59375.9379936,0.0
2019,1919,0.0,54968.6459312,0.0
2019,1920,0.0,51811.38373,0.0
2019,1921,0.0,49634.1603131,0.0
2019,1922,0.0,48946.2115195,0.0
2019,1923,0.0,49079.7658244,0.0
2019,1924,0.0,50003.1160908,0.0
2019,1925,0.0,51943.9772126,0.0
2019,1926,0.0,57683.9298571,0.0
2019,1927,0.0,62333.8190043,971.882349798
2019,1928,0.0,63922.6136972,2272.28042593
2019,1929,0.0,63161.3535885,3840.63129821
2019,1930,0.0,62730.502184,5554.18052328
2019,1931,0.0,62141.7846509,7389.0846282
2019,1932,0.0,61072.1085721,8103.2564421
2019,1933,0.0,61511.0854307,7336.63916639
2019,1934,0.0,60655.6181088,7373.48585669
2019,1935,0.0,61518.969729,5874.06984906
2019,1936,0.0,61728.8843086,4080.72005716
2019,1937,0.0,64127.3668594,2054.075751
2019,1938,0.0,68085.0073739,161.242439963
2019,1939,0.0,69037.96742,0.0
2019,1940,0.0,65140.8720189,0.0
2019,1941,0.0,62277.621453,0.0
2019,1942,0.0,60684.5780173,0.0
2019,1943,0.0,56192.7335893,0.0
2019,1944,0.0,53061.4135912,0.0
2019,1945,0.0,51072.5113525,0.0
2019,1946,0.0,50362.463645,0.0
2019,1947,0.0,50500.8220616,0.0
2019,1948,0.0,51732.5962983,0.0
2019,1949,0.0,53654.2409734,0.0
2019,1950,0.0,58536.1792705,0.0
2019,1951,0.0,61559.61159,1944.01916569
2019,1952,0.0,61404.038332,4573.70994284
2019,1953,0.0,58836.7694541,7778.96485291
2019,1954,0.0,56762.8593419,10634.0235255
2019,1955,0.0,55753.258017,12300.8273293
2019,1956,0.0,54517.5886954,12756.3089128
2019,1957,0.0,53728.3355346,12420.4391164
2019,1958,0.0,53609.0112369,11425.2095025
2019,1959,0.0,54159.3092596,9880.46036039
2019,1960,0.0,56774.9840693,6512.4616604
2019,1961,0.0,60536.0739471,3030.97108284
2019,1962,0.0,65525.8386303,293.373958862
2019,1963,0.0,67299.8398113,0.0
2019,1964,0.0,63198.0892523,0.0
2019,1965,0.0,59981.2560662,0.0
2019,1966,0.0,58696.6366009,0.0
2019,1967,0.0,54855.2688954,0.0
2019,1968,0.0,51472.2134449,0.0
2019,1969,0.0,49468.8988711,0.0
2019,1970,0.0,48436.9756806,0.0
2019,1971,0.0,48233.281345,0.0
2019,1972,0.0,48546.509427,0.0
2019,1973,0.0,48173.7103601,0.0
2019,1974,0.0,47489.6048557,0.0
2019,1975,0.0,48906.9066181,1520.8929459
2019,1976,0.0,51149.5986125,3239.67144918
2019,1977,0.0,53108.8727552,4869.06873723
2019,1978,0.0,53240.0937664,6112.7844911
2019,1979,0.0,52690.0378694,7084.64139428
2019,1980,0.0,51524.9854426,7481.03595098
2019,1981,0.0,46774.1150369,10532.2116416
2019,1982,0.0,46502.645513,9229.85417657
2019,1983,0.0,48248.0460924,7018.45476344
2019,1984,0.0,49699.9556533,4572.09408315
2019,1985,0.0,53096.8188409,2187.93763934
2019,1986,0.0,56883.0230433,254.198903812
2019,1987,0.0,59026.1986627,0.0
2019,1988,0.0,56029.3937919,0.0
2019,1989,0.0,53803.1684358,0.0
2019,1990,0.0,52981.6653372,0.0
2019,1991,0.0,49563.0594602,0.0
2019,1992,0.0,45874.4625063,0.0
