sit,Mid,Mid,North,North,South,South
pro,gas,photovoltaics,gas,photovoltaics,gas,photovoltaics
timeindex,,,,,,
2019-07-07 09:00:00,39851.5981192,15750.2297325,8174.02903879,1539.78921734,1640.22987234,3426.10927276
2019-07-07 10:00:00,36391.986811,17981.9100932,8063.45732327,1651.11115052,1418.9863363,3809.56414036
2019-07-07 11:00:00,33004.4765398,19070.1725108,7942.09591999,1678.69534635,1347.87728414,3995.88010413
2019-07-07 12:00:00,30883.4349265,19712.5085465,7791.99760071,1789.03212968,1226.77818292,4056.14995602
2019-07-07 13:00:00,30822.4039369,18924.1725898,7867.68028167,1685.59139531,1132.86176625,4018.2696658
2019-07-07 14:00:00,31998.0496871,16828.0590402,8005.89726764,1518.11592061,1268.0815855,3874.75494891
2019-07-07 15:00:00,35530.9853105,13890.8332661,8272.16025396,1269.85815812,1481.23198699,3594.32371105
2019-07-07 16:00:00,39247.134301,10387.0260121,8567.76628392,945.743857098,1959.6843122,3010.80268244
2019-07-07 17:00:00,42098.1420524,6451.24984168,8776.4911554,614.733507114,2970.62143977,1974.98086196
2019-07-07 18:00:00,43307.4318742,2815.88361755,8803.38146046,379.28269269,4463.20417341,534.010824731
2019-07-07 19:00:00,44653.4618332,118.937451966,8776.04310263,195.059670526,4963.5587492,52.0893547961
2019-07-07 20:00:00,45566.038536,0.0,8825.47599227,75.8565385381,5066.3391451,0.0
2019-07-07 21:00:00,42777.7321124,0.0,8606.62542709,24.6287462786,5364.03380471,0.0
2019-07-07 22:00:00,39703.1006322,0.0,8217.08077743,12.8069480649,5012.88313812,0.0
2019-07-07 23:00:00,37538.3679057,0.0,7993.32640377,16.7475474694,4764.03620903,0.0
2019-07-08 00:00:00,36333.4966944,0.0,7784.99299984,31.5247952366,4387.07919423,0.0
2019-07-08 01:00:00,35947.2461147,0.0,7700.06648752,54.1832418129,4010.12217943,0.0
2019-07-08 02:00:00,35635.9396774,0.0,7431.28340075,89.6486364541,3885.69871489,0.0
2019-07-08 03:00:00,34707.0840511,22.8001619516,7279.8443897,161.564575588,3788.92490914,0.0
2019-07-08 04:00:00,33569.6286065,1339.92938371,7338.80621171,304.411304003,3746.52876566,0.0
2019-07-08 05:00:00,33434.243404,3673.67609446,7382.6791256,523.114570957,3595.40347672,39.6049984978
2019-07-08 06:00:00,31951.568165,8387.59685465,7502.33031037,823.585275556,3058.19096763,408.154588993
2019-07-08 07:00:00,30189.9069473,12911.6222928,7740.90273432,1100.41238373,2183.91955167,1452.93223414
2019-07-08 08:00:00,28314.7435933,16928.4586372,7882.15985394,1326.01169964,1280.61317476,2623.51864599
2019-07-08 09:00:00,27601.9221826,19774.3056373,8019.3635912,1499.39807344,877.570621858,3409.96980074
2019-07-08 10:00:00,24716.812918,21547.7434574,7946.66612734,1634.36360305,722.013859188,3792.25376547
2019-07-08 11:00:00,22481.6375877,22106.2838087,7870.68115231,1685.59139531,674.559366207,3977.03489709
2019-07-08 12:00:00,21709.0635937,21461.6448547,7878.78162978,1708.24984188,625.179667035,4027.33625155
2019-07-08 13:00:00,22892.5144528,19354.8437292,8074.40200686,1517.13077076,512.72358518,3983.11093362
2019-07-08 14:00:00,26133.7396605,15890.7077392,8269.70443634,1305.32355277,513.480730923,3836.73225159
2019-07-08 15:00:00,30706.5658682,12497.7713621,8541.69663743,1039.33309296,734.769205667,3519.59162639
2019-07-08 16:00:00,35452.3902831,8756.96711225,8819.60756439,751.669336423,1236.901988,2981.51428763
2019-07-08 17:00:00,39686.4055356,4975.49918071,9063.84953884,469.916478996,2336.82226693,1896.34049339
2019-07-08 18:00:00,42417.046845,2003.69146455,9181.21234713,279.782557725,3893.78518058,486.8424266
2019-07-08 19:00:00,44772.6780145,109.25501712,9142.83217629,141.861578565,4460.88904583,44.1620258918
2019-07-08 20:00:00,46054.1362834,0.0,9195.5760574,59.1089910686,4653.43757388,0.0
2019-07-08 21:00:00,42450.0916953,0.0,8843.22434313,26.5990459809,5181.54605672,0.0
2019-07-08 22:00:00,39540.7216572,0.0,8417.90417801,13.792097916,4944.68064644,0.0
2019-07-08 23:00:00,38167.7065368,0.0,8200.94718437,20.688146874,4492.14789762,0.0
2019-07-09 00:00:00,37469.1886974,0.0,8064.86960794,34.48024479,4172.33351099,0.0
2019-07-09 01:00:00,37726.6890839,0.0,7982.70903407,58.1238412175,3866.34395374,0.0
2019-07-09 02:00:00,39088.1743362,0.0,7853.37558981,87.6783367518,3785.23828797,0.0
2019-07-09 03:00:00,42102.9229445,57.0004048791,8005.17643002,136.935829309,3726.25234922,0.0
2019-07-09 04:00:00,49872.8432599,422.36282151,8776.8074343,261.064710553,3744.68545508,0.0
2019-07-09 05:00:00,55402.3000305,1631.15310409,9550.70320558,451.198631824,3728.20123511,32.152359947
2019-07-09 06:00:00,56688.9482526,4010.04209977,9867.26067181,709.307892824,3548.08311244,337.615602456
2019-07-09 07:00:00,56224.7631586,6136.44983776,9984.93526962,929.98145948,3351.49790573,1263.23014585
2019-07-09 08:00:00,55744.8003643,8073.98011808,10048.4125116,1138.83322792,3120.18339093,2477.02920289
2019-07-09 09:00:00,56210.5915007,9261.76422466,9982.45917991,1289.56115515,2695.05709936,3253.30616106
2019-07-09 10:00:00,55016.207268,9781.65117639,9895.95550412,1372.31374264,2506.50571766,3660.28984718
2019-07-09 11:00:00,54245.0321714,9620.82860548,9817.64468748,1386.10584056,2403.4442721,3821.41557619
2019-07-09 12:00:00,51913.257347,10630.5118934,9758.01566321,1264.93240887,1953.58798657,3860.21360108
2019-07-09 13:00:00,51952.6242539,9475.6302527,9714.17097735,1178.23922197,2251.25493623,3757.01591822
2019-07-09 14:00:00,52006.7771113,7766.94133001,9733.04228083,1039.33309296,2559.38314588,3584.37103663
2019-07-09 15:00:00,53434.6437853,5765.46372047,9756.3475284,847.228871984,2905.57958478,3216.976526
2019-07-09 16:00:00,54726.7713387,4012.14144504,9834.29805539,614.733507114,3451.06070278,2604.21457162
2019-07-09 17:00:00,55285.1004633,2385.37788106,9787.0984965,391.104490904,4407.22684196,1509.8001385
2019-07-09 18:00:00,53959.8624031,1021.27421849,9743.52787666,224.614166061,5438.12828354,360.005164131
2019-07-09 19:00:00,53084.2606727,45.3713044194,9582.52079942,113.292232882,5675.97126807,34.6049267737
2019-07-09 20:00:00,51375.1703888,0.0,9594.88919017,39.4059940458,5626.70556319,0.0
2019-07-09 21:00:00,46576.8236351,0.0,9220.16720936,15.7623976183,5872.7875264,0.0
2019-07-09 22:00:00,42512.5451472,0.0,8722.63663781,6.89604895801,5592.60431735,0.0
2019-07-09 23:00:00,40635.0982997,0.0,8454.33906896,8.86634866029,4994.45003226,0.0
2019-07-10 00:00:00,39539.7608348,0.0,8315.45013301,18.7178471717,4599.98156689,0.0
2019-07-10 01:00:00,39891.4218104,0.0,8193.95246647,37.4356943435,4291.22704377,0.0
2019-07-10 02:00:00,40982.9159858,0.0,7979.32914122,66.0050400266,4132.70233339,0.0
2019-07-10 03:00:00,43274.4772609,0.0,8133.61556659,114.277382733,4001.8272818,0.0
2019-07-10 04:00:00,49817.3582521,541.262103563,8841.25096439,223.62901621,3983.39417594,0.0
2019-07-10 05:00:00,55008.9159316,1915.96427891,9525.75022446,373.371793584,4007.50619671,34.873917974
2019-07-10 06:00:00,56484.7359968,4171.01735033,9875.41747617,524.099720809,3729.57624441,383.771327832
2019-07-10 07:00:00,55121.2154696,6558.77448936,9931.03699964,693.545495205,3403.4764685,1419.54567928
2019-07-10 08:00:00,54128.2171041,9123.67819918,9940.99191482,853.139771091,3171.51559998,2571.31853011
2019-07-10 09:00:00,53362.8901672,11434.9682772,9856.99576498,985.149851144,2794.6010413,3325.1901036
2019-07-10 10:00:00,51555.4350636,12144.2034489,9755.49556276,1052.14004102,2624.54340206,3698.01190727
2019-07-10 11:00:00,50154.6388631,12747.5171093,9678.74625606,1037.36279325,2562.86514608,3867.52383253
2019-07-10 12:00:00,47923.0024526,13741.614349,9559.03874441,944.758707247,2166.10821719,3923.26830305
2019-07-10 13:00:00,47290.1438695,13161.9151421,9602.89433608,820.629826003,2374.96984866,3873.85303724
2019-07-10 14:00:00,46880.6530243,12031.2077802,9466.21217154,729.996039698,2739.52935381,3683.48638246
2019-07-10 15:00:00,48797.8048783,9673.99929566,9547.87465299,576.312662919,3005.31857317,3360.55453494
2019-07-10 16:00:00,51005.5658561,6951.23754492,9548.61229616,412.777787629,3504.39206277,2761.0206184
2019-07-10 17:00:00,52851.6386662,4031.92618378,9489.41554196,270.916209065,4456.60679134,1660.41938768
2019-07-10 18:00:00,52786.093091,1764.59512337,9404.74115488,163.53487529,5509.45517199,477.617610729
2019-07-10 19:00:00,52895.2017792,75.8945123,9350.81786508,71.9159391335,5874.1149725,42.9120079608
2019-07-10 20:00:00,51970.8802381,0.0,9345.92342289,13.792097916,5775.09206535,0.0
2019-07-10 21:00:00,47203.2797991,0.0,8955.1586912,3.94059940458,6094.90645199,0.0
2019-07-10 22:00:00,43531.9776474,0.0,8469.72244437,0.985149851144,5757.58061478,0.0
2019-07-10 23:00:00,41716.9842517,0.0,8227.16720813,1.97029970229,5147.44481088,0.0
2019-07-11 00:00:00,40708.1207973,0.0,8034.49753288,10.8366483626,4701.36364911,0.0
2019-07-11 01:00:00,40944.4830923,0.0,7909.71864243,27.584195832,4407.35561068,0.0
2019-07-11 02:00:00,41955.2681914,0.0,7714.8813296,58.1238412175,4223.0245521,0.0
2019-07-11 03:00:00,44436.4359347,28.5002024395,7819.13810398,105.411034072,4121.64246988,0.0
2019-07-11 04:00:00,50295.755161,1128.41716704,8461.7770919,232.49536487,4122.56412517,0.0
2019-07-11 05:00:00,54313.3777975,2843.06059631,9136.87906431,421.64413629,4120.73145182,32.2472980177
2019-07-11 06:00:00,54174.7521646,6203.32352706,9407.57458437,689.604895801,3856.96421965,337.489018361
2019-07-11 07:00:00,52254.3322115,9462.16899637,9431.78209556,946.729006949,3665.15350132,1261.09403926
2019-07-11 08:00:00,51275.3275421,11975.6069388,9392.60795467,1180.20952167,3440.18807543,2465.77904151
2019-07-11 09:00:00,50877.1210151,13728.5729617,9221.6915125,1384.13554086,3014.57868999,3255.44226765
2019-07-11 10:00:00,49455.9291209,14322.4968233,9121.41767957,1530.92286868,2850.79830353,3635.81164795
2019-07-11 11:00:00,48591.4440494,14497.1114565,9070.80384172,1573.28431228,2772.04408124,3795.67153601
2019-07-11 12:00:00,47159.7706594,15055.3973417,8896.43385759,1650.12600067,2405.85707054,3824.53270951
2019-07-11 13:00:00,47070.8051137,13890.4897368,8889.0851373,1529.93771883,2658.14782416,3760.25963564
2019-07-11 14:00:00,47601.1807591,12347.4073476,8932.37373517,1320.10080053,3013.42931179,3522.0283702
2019-07-11 15:00:00,50065.8921821,9784.69204621,9166.71096325,1061.00638968,3369.45240331,3130.06072227
2019-07-11 16:00:00,52943.9191183,6574.22058122,9209.03789157,804.867428385,3931.67062832,2492.26676324
2019-07-11 17:00:00,55013.3487372,3485.35846218,9287.76211653,525.08487066,4909.43545974,1368.88039554
2019-07-11 18:00:00,54677.8108529,1528.37424904,9266.35031134,303.426154152,5765.76876611,309.782924726
2019-07-11 19:00:00,54579.2236539,15.6623880371,9230.27404133,152.698226927,5901.84808867,32.6903423477
2019-07-11 20:00:00,52315.8154572,0.0,9264.64932993,46.3020430038,5867.25759464,0.0
2019-07-11 21:00:00,47660.6312318,0.0,8910.04696268,13.792097916,6176.93377306,0.0
2019-07-11 22:00:00,44088.2937808,0.0,8443.27531518,4.92574925572,5870.94421581,0.0
2019-07-11 23:00:00,42387.6382433,0.0,8161.75418173,8.86634866029,5181.54605672,0.0
2019-07-12 00:00:00,41664.1390232,0.0,8033.69406737,23.6435964275,4708.73689146,0.0
2019-07-12 01:00:00,41469.0920886,0.0,7935.30905826,49.2574925572,4414.72885302,0.0
2019-07-12 02:00:00,42463.543208,0.0,7688.98708019,81.7674376449,4248.8309003,0.0
2019-07-12 03:00:00,44995.3100675,0.0,7778.04999027,132.995229904,4198.13985919,0.0
2019-07-12 04:00:00,51446.5077787,378.32746408,8406.43484267,260.079560702,4184.31502979,0.0
2019-07-12 05:00:00,56166.0158183,1726.41248608,9039.89582158,457.109530931,4189.06108988,17.3736669399
2019-07-12 06:00:00,57397.9870837,3850.59364576,9275.73990141,751.669336423,4019.64227524,234.718556818
2019-07-12 07:00:00,56390.7045652,6017.58872563,9275.04613981,1015.68949653,3878.93344949,1068.51216283
2019-07-12 08:00:00,55642.9584451,8269.98262637,9297.14708804,1265.91755872,3579.17292805,2340.61901829
2019-07-12 09:00:00,55188.4447184,10336.7562354,9250.87327307,1444.22968178,3191.24189823,3201.35921337
2019-07-12 10:00:00,52278.655695,12207.896312,9128.81336047,1556.53676481,2975.07292549,3597.25096823
2019-07-12 11:00:00,49550.2651927,13678.5703744,9089.7942154,1572.29916243,2920.01848222,3814.51674305
2019-07-12 12:00:00,48231.9226766,14057.2286444,9056.05790102,1525.01196957,2463.36109763,3890.53049166
2019-07-12 13:00:00,46797.3409493,14355.1575464,9152.28617836,1310.24930202,2735.35570269,3800.10197931
2019-07-12 14:00:00,46474.2837205,13358.0448834,9149.23513891,1127.99657956,3109.90919695,3553.65857076
2019-07-12 15:00:00,48512.954014,10698.6833598,9255.61720881,955.59535561,3455.08904249,3186.3589982
2019-07-12 16:00:00,50108.0360831,8268.64667938,9273.11805298,743.788137614,3970.1545518,2599.40437603
2019-07-12 17:00:00,52759.9943992,4906.64065589,9397.49905947,489.619476018,4686.18424413,1602.26981937
2019-07-12 18:00:00,52954.2530309,2181.57598701,9455.79201053,279.782557725,5658.12131805,405.448853978
2019-07-12 19:00:00,53551.4453278,55.7153511084,9312.76038957,133.980379756,5958.97069206,39.1619541678
2019-07-12 20:00:00,51813.3053747,0.0,9240.46068049,34.48024479,5952.04988159,0.0
2019-07-12 21:00:00,47180.220063,0.0,8821.3850156,4.92574925572,6227.62481417,0.0
2019-07-12 22:00:00,43843.2840847,0.0,8369.94349564,0.985149851144,5921.63525692,0.0
2019-07-12 23:00:00,42074.4101613,0.0,8069.62149962,1.97029970229,5224.86385548,0.0
2019-07-13 00:00:00,41057.8601282,0.0,7875.17103577,8.86634866029,4814.72725014,0.0
2019-07-13 01:00:00,41151.0598949,0.0,7799.1562932,25.6138961297,4512.42431407,0.0
2019-07-13 02:00:00,42123.4121005,0.0,7623.30935405,55.1683916641,4303.20856258,0.0
2019-07-13 03:00:00,44592.9201886,17.1001214637,7711.23519749,130.039780351,4188.92330626,0.0
2019-07-13 04:00:00,50817.3112302,646.254813621,8396.03046437,250.228062191,4165.88192394,0.0
2019-07-13 05:00:00,55577.1423042,2369.09205109,9132.3245105,434.451084354,4236.95117676,27.5478635176
2019-07-13 06:00:00,55968.2242137,5593.58459781,9389.86382783,757.58023553,3942.65057705,334.751637323
2019-07-13 07:00:00,53692.3426586,8901.38934345,9513.38042336,1016.67464638,3651.83891344,1365.65250114
2019-07-13 08:00:00,51897.058914,11988.979132,9499.29706636,1239.31851274,3447.14499937,2595.22710092
2019-07-13 09:00:00,50645.6723698,14395.2741259,9291.1500945,1445.21483163,3034.3333533,3349.05120537
2019-07-13 10:00:00,47450.5647078,16271.1727185,9072.33404459,1607.76455707,2805.83881667,3742.52203943
2019-07-13 11:00:00,45014.7152412,16963.1296424,8828.30031382,1658.99234933,2743.55438161,3937.52483666
2019-07-13 12:00:00,41617.3726395,18877.9233773,8640.17107836,1589.0467099,2379.92201416,3984.10778336
2019-07-13 13:00:00,40450.9029646,18650.2398404,8517.78064366,1517.13077076,2584.71405444,3915.72072642
2019-07-13 14:00:00,40493.3282427,17370.2753916,8455.3559134,1360.49194443,2868.56753029,3722.18946928
2019-07-13 15:00:00,43134.8725063,14506.781168,8626.98497891,1137.84807807,3165.14903345,3350.0322321
2019-07-13 16:00:00,46372.0766793,10728.634019,8737.74145781,843.288272579,3680.59556022,2729.51700194
2019-07-13 17:00:00,49354.3948494,6372.33990617,8731.65349292,544.787867683,4568.7476936,1567.63324657
2019-07-13 18:00:00,50393.7196269,2731.1082386,8687.97009013,322.144001324,5600.24019411,373.929414502
2019-07-13 19:00:00,51422.5024528,73.7315505077,8686.6920125,157.623976183,5888.81818991,36.5036881879
2019-07-13 20:00:00,51287.7355561,0.0,8829.62175632,36.4505444923,5837.76462527,0.0
2019-07-13 21:00:00,47457.8977186,0.0,8574.60882669,7.88119880915,6102.27969433,0.0
2019-07-13 22:00:00,43863.4613538,0.0,8200.67465786,2.95544955343,5786.15192886,0.0
2019-07-13 23:00:00,41455.6405759,0.0,7911.88628001,5.91089910686,5151.13143205,0.0
2019-07-14 00:00:00,39914.4815465,0.0,7736.00174654,16.7475474694,4736.38655024,0.0
2019-07-14 01:00:00,39439.8353117,0.0,7569.96088482,33.4950949389,4422.10209536,0.0
2019-07-14 02:00:00,39369.6952811,0.0,7279.70966596,55.1683916641,4241.45765795,0.0
2019-07-14 03:00:00,39154.9253322,39.9002834154,7148.05666734,129.0546305,4165.88192394,0.0
2019-07-14 04:00:00,39843.1996688,1652.79544531,7213.2175685,252.198361893,4113.34757224,0.0
2019-07-14 05:00:00,41723.4969904,4035.66683535,7361.20470627,427.555035396,4069.89044353,23.180712265
2019-07-14 06:00:00,41394.2586076,8052.54134972,7589.0391508,705.367293419,3564.97607527,270.953253806
2019-07-14 07:00:00,39611.1169526,12467.3753873,7891.07778176,929.98145948,3032.5112358,1133.37068813
2019-07-14 08:00:00,36682.6685946,16479.631342,8011.4807237,1132.92232882,2412.54693769,2243.65560207
2019-07-14 09:00:00,34802.1441977,19361.3326146,7923.26362118,1266.90270857,2087.5294679,3008.30264658
2019-07-14 10:00:00,31350.0368532,21027.2712336,7839.49611628,1316.16020113,1887.6070888,3379.65291016
2019-07-14 11:00:00,28594.1648705,21753.8864395,7743.39306722,1278.72450678,1751.29140508,3631.17550549
2019-07-14 12:00:00,26921.1717831,21821.3454008,7638.37824841,1247.19971155,1673.94544631,3685.48008194
2019-07-14 13:00:00,27466.5606897,20491.9254667,7735.92373721,1118.14508105,1528.82634127,3579.90894731
2019-07-14 14:00:00,29343.3682216,18180.8262383,7875.5346628,976.283502484,1787.31876243,3326.94645791
2019-07-14 15:00:00,33003.9516526,15092.8929205,8088.30355034,810.778327491,2215.30028806,2880.53182642
2019-07-14 16:00:00,37122.8269594,11195.0067513,8324.53434998,609.807757858,2704.86863049,2276.67822767
2019-07-14 17:00:00,40600.6710649,6706.37754673,8373.08229823,384.208441946,3660.26334723,1288.10392038
2019-07-14 18:00:00,42575.9807312,2738.32235234,8370.81907075,220.673566656,4695.02362018,290.209859148
2019-07-14 19:00:00,44519.4233808,87.7144623296,8327.2703917,104.425884221,4997.81122738,27.9750848358
2019-07-14 20:00:00,45438.2491651,0.0,8423.98893468,35.4653946412,5155.73970852,0.0
2019-07-14 21:00:00,42627.8438277,0.0,8208.73754101,6.89604895801,5516.10692804,0.0
2019-07-14 22:00:00,39346.635545,0.0,7822.04967197,1.97029970229,5210.1173708,0.0
2019-07-14 23:00:00,37099.2720975,0.0,7616.25510105,2.95544955343,4851.59346186,0.0
2019-07-15 00:00:00,35957.8151605,0.0,7463.34696175,11.8217982137,4417.4938189,0.0
2019-07-15 01:00:00,35193.9614021,0.0,7344.19079037,36.4505444923,4103.20936402,0.0
2019-07-15 02:00:00,34789.455198,0.0,7056.84177322,67.9753397289,3950.2145854,0.0
2019-07-15 03:00:00,33807.494769,0.0,6931.72145488,111.321933179,3874.63885138,0.0
2019-07-15 04:00:00,32676.5179895,1781.45350204,6985.58367006,231.510215019,3752.98035271,0.0
2019-07-15 05:00:00,33265.8663104,4028.45272161,7052.49405274,419.673836587,3723.8860358,22.6427298643
2019-07-15 06:00:00,32303.026138,8045.74710504,7191.16691825,656.109800862,3279.10050259,277.567272732
2019-07-15 07:00:00,30336.2289735,12496.2700121,7400.73143921,900.426963945,2486.14537166,1193.10255762
2019-07-15 08:00:00,27996.9443011,16486.2474605,7515.87503077,1119.1302309,1581.42093744,2414.8764126
2019-07-15 09:00:00,26855.9404127,19478.7559933,7573.55569611,1292.5166047,1033.31680801,3246.85037225
2019-07-15 10:00:00,24148.1906565,21117.1104878,7485.49051038,1403.83853788,950.203947615,3602.77319934
2019-07-15 11:00:00,21858.2842561,21894.6825289,7315.6218322,1480.68022627,913.318523634,3795.41836782
2019-07-15 12:00:00,20562.4643091,21974.1013966,7181.06663188,1544.71496659,882.143269809,3825.67196636
2019-07-15 13:00:00,21060.4541746,20871.7542808,7182.17393097,1486.59112538,747.59393664,3709.53105985
2019-07-15 14:00:00,23276.1998009,18833.7607869,7292.14734562,1352.61074562,851.151503059,3504.59141122
2019-07-15 15:00:00,27747.8766815,15661.1157066,7543.29948304,1129.96687926,1188.04401103,3146.50083151
2019-07-15 16:00:00,33386.9217302,11429.6753825,7812.81392572,849.199171686,1670.14696906,2573.15399948
2019-07-15 17:00:00,38420.5128682,6786.17811356,8117.3160719,550.698766789,2843.72588271,1452.10943753
2019-07-15 18:00:00,42251.2659654,2646.04022364,8308.46645009,296.530105194,4042.75897711,334.182008898
