sit,,South,South,South
Production per timestep [MWh],,Curtailment,Gas plant,Photovoltaics
stf,t,,,
2019,3909,0.0,5607.35080204,0.0
2019,3910,0.0,5877.39580286,0.0
2019,3911,0.0,5526.24513626,0.0
2019,3912,0.0,4944.68064644,0.0
2019,3913,0.0,4542.83893873,0.0
2019,3914,0.0,4274.6372485,0.0
2019,3915,0.0,4099.52274285,0.0
2019,3916,0.0,4053.4399782,0.0
2019,3917,0.0,4044.22342527,0.0
2019,3918,0.0,3962.41859492,78.1182091823
2019,3919,0.0,3392.42680369,633.363515728
2019,3920,0.0,2799.60034559,1887.93847413
2019,3921,0.0,2545.22331457,3033.55617339
2019,3922,0.0,2289.29445606,3589.0230021
2019,3923,0.0,2127.10380573,3876.55877226
2019,3924,0.0,2064.17987415,4037.17816488
2019,3925,0.0,1575.01586903,4099.61576939
2019,3926,0.0,1705.20283048,4094.77392778
2019,3927,0.0,1891.02084591,4000.19978634
2019,3928,0.0,2086.4994581,3775.22820479
2019,3929,0.0,2500.18174513,3321.91474016
2019,3930,0.0,3448.88907596,2293.02339884
2019,3931,0.0,4948.95793711,692.494110769
2019,3932,0.0,5662.17724126,56.6938512255
2019,3933,0.0,5753.89399361,0.0
2019,3934,0.0,5862.64931818,0.0
2019,3935,0.0,5432.23629639,0.0
2019,3936,0.0,4828.55207953,0.0
2019,3937,0.0,4542.83893873,0.0
2019,3938,0.0,4317.03339197,0.0
2019,3939,0.0,4155.74371571,0.0
2019,3940,0.0,4033.16356176,0.0
2019,3941,0.0,4043.30176998,0.0
2019,3942,0.0,4058.14416129,78.2447932766
2019,3943,0.0,3570.61447251,642.271871363
2019,3944,0.0,2965.64293913,1932.95494266
2019,3945,0.0,2727.9782263,3081.21508488
2019,3946,0.0,2450.5820237,3644.32442829
2019,3947,0.0,2298.52202153,3922.65120559
2019,3948,0.0,2228.81520367,4057.79554924
2019,3949,0.0,1740.06665804,4117.05272838
2019,3950,0.0,1888.99926497,4110.97669185
2019,3951,0.0,2033.23203114,4016.51331149
2019,3952,0.0,2202.24364924,3793.12403111
2019,3953,0.0,2586.37359546,3340.79159322
2019,3954,0.0,3375.64911847,2345.0652846
2019,3955,0.0,4932.33523064,725.706612505
2019,3956,0.0,5618.8315765,61.3299936785
2019,3957,0.0,5631.31383966,0.0
2019,3958,0.0,5919.79194634,0.0
2019,3959,0.0,5500.43878806,0.0
2019,3960,0.0,4908.73609002,0.0
2019,3961,0.0,4466.34154942,0.0
2019,3962,0.0,4199.98316977,0.0
2019,3963,0.0,4078.32467111,0.0
2019,3964,0.0,4030.39859588,0.0
2019,3965,0.0,4046.06673586,0.0
2019,3966,0.0,3939.99837124,74.7320846604
2019,3967,0.0,3515.09419507,627.746346545
2019,3968,0.0,2978.19591383,1884.45741154
2019,3969,0.0,2764.36079732,3005.20133627
2019,3970,0.0,2426.35238465,3581.91846981
2019,3971,0.0,2258.68739397,3863.8687168
2019,3972,0.0,2189.71907189,4030.53249994
2019,3973,0.0,1773.61914367,4089.0301745
2019,3974,0.0,1924.83054544,4073.30210079
2019,3975,0.0,2064.05553925,3978.31656104
2019,3976,0.0,2184.56262845,3779.46877194
2019,3977,0.0,2527.53482788,3319.44635032
2019,3978,0.0,3350.31088457,2309.57426917
2019,3979,0.0,4854.1253166,719.124239603
2019,3980,0.0,5466.02261284,63.9091445994
2019,3981,0.0,5529.01010214,0.0
2019,3982,0.0,5761.26723596,0.0
2019,3983,0.0,5431.3146411,0.0
2019,3984,0.0,4882.92974182,0.0
2019,3985,0.0,4478.32306823,0.0
2019,3986,0.0,4241.45765795,0.0
2019,3987,0.0,4059.89156525,0.0
2019,3988,0.0,3900.44519958,0.0
2019,3989,0.0,3908.74009721,0.0
2019,3990,0.0,3772.62887842,76.2036247564
2019,3991,0.0,2995.93677285,639.993357666
2019,3992,0.0,1965.54038701,1926.60991494
2019,3993,0.0,1369.55004489,3061.7686034
2019,3994,0.0,1193.80393169,3650.41628783
2019,3995,0.0,1113.88214937,3931.258924
2019,3996,0.0,1136.85895901,4068.65013533
2019,3997,0.0,1040.45509628,4118.04957812
2019,3998,0.0,802.075159776,4105.73927495
2019,3999,0.0,942.890436552,4007.32014165
2019,4000,0.0,1084.58496026,3776.22505453
2019,4001,0.0,1450.33711088,3325.68061696
2019,4002,0.0,2478.67828624,2305.63433923
2019,4003,0.0,4186.70952263,690.690287425
2019,4004,0.0,4973.332747,59.8268075589
2019,4005,0.0,5062.65252393,0.0
2019,4006,0.0,5189.84095435,0.0
2019,4007,0.0,4916.10933236,0.0
2019,4008,0.0,4516.11093524,0.0
2019,4009,0.0,4118.877504,0.0
2019,4010,0.0,3774.17842445,0.0
2019,4011,0.0,3623.02695641,0.0
2019,4012,0.0,3586.1607447,0.0
2019,4013,0.0,3534.54804829,0.0
2019,4014,0.0,3420.35505913,69.9535351013
2019,4015,0.0,2669.61745695,586.590692892
2019,4016,0.0,1601.11549416,1802.55750254
2019,4017,0.0,762.237890903,2975.07432183
2019,4018,0.0,465.926878845,3618.84937931
2019,4019,0.0,486.31429111,3923.80628545
2019,4020,0.0,572.624165976,4063.30195734
2019,4021,0.0,487.517511936,4112.46405496
2019,4022,0.0,298.475959898,4095.97647668
2019,4023,0.0,328.542353201,3995.86428111
2019,4024,0.0,419.027737593,3762.52232632
2019,4025,0.0,838.374662844,3303.54422348
2019,4026,0.0,1892.58618133,2265.00084497
2019,4027,0.0,3535.8196696,677.066674278
2019,4028,0.0,4303.210234,59.9059226179
2019,4029,0.0,4631.31784685,0.0
2019,4030,0.0,5041.4544522,0.0
2019,4031,0.0,4787.07759135,0.0
2019,4032,0.0,4368.64608837,0.0
2019,4033,0.0,4006.43555826,0.0
2019,4034,0.0,3807.35801499,0.0
2019,4035,0.0,3703.2109669,0.0
2019,4036,0.0,3661.73647872,0.0
2019,4037,0.0,3646.98999403,0.0
2019,4038,0.0,3662.86130283,66.1560122729
2019,4039,0.0,3349.96318188,535.735533015
2019,4040,0.0,2909.15511462,1669.62838054
2019,4041,0.0,2803.49322955,2806.62253837
2019,4042,0.0,2559.44086136,3419.33702372
2019,4043,0.0,2413.32134581,3719.37297318
2019,4044,0.0,2377.0182961,3888.39438507
2019,4045,0.0,1910.87564854,3957.30360139
2019,4046,0.0,2007.68992556,3933.30009252
2019,4047,0.0,2212.80697017,3847.99823598
2019,4048,0.0,2389.35048245,3613.39044025
2019,4049,0.0,2765.84995695,3164.0801976
2019,4050,0.0,3574.87959644,2172.56281012
2019,4051,0.0,4981.0356649,646.591553581
2019,4052,0.0,5549.61263204,57.7381700033
2019,4053,0.0,5605.50749145,0.0
2019,4054,0.0,5919.79194634,0.0
2019,4055,0.0,5514.26361746,0.0
2019,4056,0.0,4892.14629475,0.0
2019,4057,0.0,4475.55810235,0.0
2019,4058,0.0,4224.86786268,0.0
2019,4059,0.0,4074.63804994,0.0
2019,4060,0.0,3978.78589948,0.0
2019,4061,0.0,3961.27444891,0.0
2019,4062,0.0,4017.1452069,55.6495324477
2019,4063,0.0,3644.97353698,495.102038751
2019,4064,0.0,3193.0892209,1643.75775627
2019,4065,0.0,2980.09873777,2813.42643344
2019,4066,0.0,2687.99791202,3419.81171407
2019,4067,0.0,2502.69319979,3746.12968611
2019,4068,0.0,2378.52357537,3935.73683633
2019,4069,0.0,1880.39996554,4002.52576908
2019,4070,0.0,2134.40183816,3981.70268557
2019,4071,0.0,2193.34675881,3916.30617786
2019,4072,0.0,2305.66550971,3723.80341648
2019,4073,0.0,2661.46498591,3283.21165333
2019,4074,0.0,3501.89811801,2292.54870849
2019,4075,0.0,4943.59393611,697.858111764
2019,4076,0.0,5487.48967577,63.6401533991
2019,4077,0.0,5539.14831037,0.0
2019,4078,0.0,5915.18366987,0.0
2019,4079,0.0,5554.81645034,0.0
2019,4080,0.0,4889.38132887,0.0
2019,4081,0.0,4387.07919423,0.0
2019,4082,0.0,4127.17240163,0.0
2019,4083,0.0,3989.84576299,0.0
2019,4084,0.0,3999.98397121,0.0
2019,4085,0.0,4025.79031941,0.0
2019,4086,0.0,3965.69830069,64.7002951887
2019,4087,0.0,3557.10975828,546.099605734
2019,4088,0.0,3082.95784114,1734.53437488
2019,4089,0.0,2795.39631495,2905.04167167
2019,4090,0.0,2514.94850479,3516.36373198
2019,4091,0.0,2334.74342584,3820.07062018
2019,4092,0.0,2267.11165625,3998.30102493
2019,4093,0.0,1783.34329815,4055.34298241
2019,4094,0.0,2014.39074472,4036.27625321
2019,4095,0.0,2120.96166568,3956.43333575
2019,4096,0.0,2272.95584546,3744.53156192
2019,4097,0.0,2639.30100759,3302.61066578
2019,4098,0.0,3521.02743639,2291.85249597
2019,4099,0.0,4977.25690168,677.098320302
2019,4100,0.0,5471.92053505,60.776188266
2019,4101,0.0,5511.49865158,0.0
2019,4102,0.0,5871.8658711,0.0
2019,4103,0.0,5507.81203041,0.0
2019,4104,0.0,4921.63926412,0.0
2019,4105,0.0,4482.0096894,0.0
2019,4106,0.0,4217.49462034,0.0
2019,4107,0.0,4082.93294757,0.0
2019,4108,0.0,4025.79031941,0.0
2019,4109,0.0,3994.45403945,0.0
2019,4110,0.0,3948.82355063,68.6718711467
2019,4111,0.0,3513.69141395,589.517950072
2019,4112,0.0,2939.16462041,1816.57669098
2019,4113,0.0,2778.63455969,2954.06136218
2019,4114,0.0,2504.80147133,3540.33559484
2019,4115,0.0,2339.89304302,3835.19741945
2019,4116,0.0,2276.35593459,3997.35164422
2019,4117,0.0,1810.61698469,4060.32723113
2019,4118,0.0,1905.06494828,4058.96645211
2019,4119,0.0,2081.83290385,3955.00926469
2019,4120,0.0,2267.34792324,3715.11658301
2019,4121,0.0,2679.78117636,3237.2458041
2019,4122,0.0,3535.55577269,2203.59173623
2019,4123,0.0,4943.38684669,630.784364807
2019,4124,0.0,5439.12083736,56.7096742373
2019,4125,0.0,5402.74332702,0.0
2019,4126,0.0,5776.01372064,0.0
2019,4127,0.0,5493.98720101,0.0
2019,4128,0.0,4901.36284767,0.0
2019,4129,0.0,4421.18044007,0.0
2019,4130,0.0,4208.27806741,0.0
2019,4131,0.0,4035.92852764,0.0
2019,4132,0.0,4024.86866412,0.0
2019,4133,0.0,4001.8272818,0.0
2019,4134,0.0,3922.74037001,67.10539298
2019,4135,0.0,3510.36872205,589.154020801
2019,4136,0.0,2971.18884995,1825.10529434
2019,4137,0.0,2805.17787283,2921.98811729
2019,4138,0.0,2495.04035995,3505.85725216
2019,4139,0.0,2287.36359595,3810.30782191
2019,4140,0.0,2252.30286353,3972.55698476
2019,4141,0.0,1784.87477198,4038.1433686
2019,4142,0.0,1892.13937512,4023.96595004
2019,4143,0.0,2071.78711883,3917.12897447
2019,4144,0.0,2248.35821595,3685.25855978
2019,4145,0.0,2629.90159176,3222.6095182
2019,4146,0.0,3374.67707302,2214.24062316
2019,4147,0.0,4875.17916924,663.047485837
2019,4148,0.0,5425.26422137,60.4280820068
2019,4149,0.0,5457.1209893,0.0
2019,4150,0.0,5722.55771365,0.0
2019,4151,0.0,5482.9273375,0.0
2019,4152,0.0,4929.93416175,0.0
2019,4153,0.0,4583.39177162,0.0
2019,4154,0.0,4281.08883555,0.0
2019,4155,0.0,4098.60108755,0.0
2019,4156,0.0,3963.1177595,0.0
2019,4157,0.0,3910.5834078,0.0
2019,4158,0.0,3736.81524842,65.9344901079
2019,4159,0.0,3143.11975756,562.856175215
2019,4160,0.0,2240.73616054,1703.9484931
2019,4161,0.0,1701.37918909,2708.74138747
2019,4162,0.0,1584.88492867,3274.08177553
2019,4163,0.0,1471.42676488,3575.55761907
2019,4164,0.0,1347.89999529,3815.21295557
2019,4165,0.0,1138.36622178,3960.23085857
2019,4166,0.0,935.367367606,3994.56679415
2019,4167,0.0,985.835777427,3920.13534671
2019,4168,0.0,1093.27796353,3709.46776781
2019,4169,0.0,1424.83435196,3247.95798307
2019,4170,0.0,2411.93362027,2248.87719596
2019,4171,0.0,4075.45038217,688.585826858
2019,4172,0.0,4655.50785809,64.2888968823
2019,4173,0.0,4736.38655024,0.0
2019,4174,0.0,5088.45887213,0.0
2019,4175,0.0,4779.70434901,0.0
2019,4176,0.0,4450.67340944,0.0
2019,4177,0.0,4145.60550749,0.0
2019,4178,0.0,3897.6802337,0.0
2019,4179,0.0,3692.15110338,0.0
2019,4180,0.0,3545.60791181,0.0
2019,4181,0.0,3516.11494244,0.0
2019,4182,0.0,3379.76708134,58.0071612037
2019,4183,0.0,2733.30507938,522.903070458
2019,4184,0.0,1721.49626495,1700.60983761
2019,4185,0.0,813.388236547,2859.40810568
2019,4186,0.0,575.969630908,3466.41048378
2019,4187,0.0,490.044476178,3818.69401816
2019,4188,0.0,532.995237569,4004.31376941
2019,4189,0.0,438.157150133,4070.58054276
2019,4190,0.0,228.716377592,4058.82404501
2019,4191,0.0,246.508456082,3960.84795603
2019,4192,0.0,425.334824394,3713.81909605
2019,4193,0.0,878.187609684,3204.74533789
2019,4194,0.0,1958.09654275,2118.38481777
2019,4195,0.0,3541.66565534,583.663435712
2019,4196,0.0,4302.38365735,56.1242228012
2019,4197,0.0,4576.94018457,0.0
2019,4198,0.0,5030.39458868,0.0
2019,4199,0.0,4794.4508337,0.0
2019,4200,0.0,4410.12057656,0.0
2019,4201,0.0,4040.5368041,0.0
2019,4202,0.0,3840.53760554,0.0
2019,4203,0.0,3738.23386803,0.0
2019,4204,0.0,3691.22944809,0.0
2019,4205,0.0,3730.86062568,0.0
2019,4206,0.0,3676.77365079,53.1653195975
2019,4207,0.0,3400.85811014,479.31067299
2019,4208,0.0,3022.41496781,1589.54811789
2019,4209,0.0,2819.18686123,2760.51428203
2019,4210,0.0,2514.44582335,3421.01426297
2019,4211,0.0,2316.43131205,3759.12037879
2019,4212,0.0,2220.38155386,3962.08215095
2019,4213,0.0,1723.17861531,4054.67841592
2019,4214,0.0,1880.93990051,4054.5201858
2019,4215,0.0,2100.73229654,3967.44615195
2019,4216,0.0,2293.06297283,3723.50277926
2019,4217,0.0,2715.00179485,3238.89139732
2019,4218,0.0,3658.07347805,2181.5344578
2019,4219,0.0,5012.1872545,614.518308692
2019,4220,0.0,5535.57818288,57.026134473
2019,4221,0.0,5535.46168919,0.0
2019,4222,0.0,5866.33593935,0.0
2019,4223,0.0,5522.55851509,0.0
2019,4224,0.0,4940.07236998,0.0
2019,4225,0.0,4524.40583288,0.0
2019,4226,0.0,4245.14427913,0.0
2019,4227,0.0,4070.95142877,0.0
2019,4228,0.0,3978.78589948,0.0
2019,4229,0.0,4010.12217943,0.0
2019,4230,0.0,3934.31077166,60.1432677946
2019,4231,0.0,3484.4972698,532.998151976
2019,4232,0.0,2985.21911282,1728.12605511
2019,4233,0.0,2762.18871785,2913.36457587
2019,4234,0.0,2468.53989238,3555.39910206
2019,4235,0.0,2297.7412425,3858.91611412
2019,4236,0.0,2215.06725562,4012.55755855
2019,4237,0.0,1741.33810649,4072.46348117
2019,4238,0.0,1924.91792344,4063.99816986
2019,4239,0.0,2120.04322812,3975.78487916
2019,4240,0.0,2261.65037383,3753.99372297
2019,4241,0.0,2671.13592328,3296.58209829
2019,4242,0.0,3556.23293474,2275.08010348
2019,4243,0.0,5036.52821693,662.066459106
2019,4244,0.0,5600.66746184,61.0610024782
2019,4245,0.0,5579.70114325,0.0
2019,4246,0.0,5915.18366987,0.0
2019,4247,0.0,5580.62279855,0.0
2019,4248,0.0,4974.17361581,0.0
2019,4249,0.0,4512.42431407,0.0
2019,4250,0.0,4246.98758971,0.0
2019,4251,0.0,4118.877504,0.0
2019,4252,0.0,4011.96549002,0.0
2019,4253,0.0,4020.26038766,0.0
2019,4254,0.0,3968.40417628,58.3077984276
2019,4255,0.0,3569.82375911,527.855673146
2019,4256,0.0,3070.58173106,1709.12261795
2019,4257,0.0,2825.87087335,2889.31359796
2019,4258,0.0,2532.31712653,3527.56642433
2019,4259,0.0,2381.64002129,3846.90644817
2019,4260,0.0,2348.68767004,4007.96888513
2019,4261,0.0,1850.96775788,4068.82418845
2019,4262,0.0,2044.89148221,4060.153178
2019,4263,0.0,2211.52878963,3965.40498343
2019,4264,0.0,2368.43202368,3749.51581063
2019,4265,0.0,2754.63072326,3297.87958526
2019,4266,0.0,3650.32844975,2284.20998128
2019,4267,0.0,5116.39870377,689.107986247
2019,4268,0.0,5665.20293539,65.6496758958
2019,4269,0.0,5611.9590785,0.0
2019,4270,0.0,5969.56133215,0.0
2019,4271,0.0,5561.2680374,0.0
2019,4272,0.0,4987.07678991,0.0
2019,4273,0.0,4528.09245405,0.0
2019,4274,0.0,4261.7340744,0.0
2019,4275,0.0,4093.0711558,0.0
2019,4276,0.0,3965.88272537,0.0
2019,4277,0.0,3964.96107008,0.0
2019,4278,0.0,3960.42181827,57.0736035083
2019,4279,0.0,3613.60868816,518.171989934
2019,4280,0.0,3152.43682646,1661.36876839
2019,4281,0.0,2953.28671459,2838.39514603
2019,4282,0.0,2555.98457213,3499.29070227
2019,4283,0.0,2384.19243081,3819.46934574
2019,4284,0.0,2360.95890769,3982.79447338
2019,4285,0.0,1895.84895765,4044.21940513
2019,4286,0.0,2027.60225668,4041.4978471
2019,4287,0.0,2186.07125056,3946.62306844
2019,4288,0.0,2328.44168086,3728.67690411
2019,4289,0.0,2719.31558842,3285.26864486
2019,4290,0.0,3518.12790462,2293.83037244
2019,4291,0.0,4973.90143916,706.260131022
2019,4292,0.0,5596.6918247,67.8016054985
2019,4293,0.0,5543.75658683,0.0
2019,4294,0.0,5871.8658711,0.0
2019,4295,0.0,5597.21259382,0.0
2019,4296,0.0,5044.21941807,0.0
2019,4297,0.0,4601.82487748,0.0
2019,4298,0.0,4302.28690729,0.0
2019,4299,0.0,4123.48578046,0.0
2019,4300,0.0,4015.65211119,0.0
2019,4301,0.0,4041.45845939,0.0
2019,4302,0.0,4006.21598867,52.7539212911
2019,4303,0.0,3590.39773562,504.516730763
2019,4304,0.0,3088.69922013,1687.31850771
2019,4305,0.0,2853.26961314,2830.57857821
2019,4306,0.0,2537.5177271,3450.47671091
2019,4307,0.0,2362.34772421,3764.81666303
2019,4308,0.0,2202.85498315,3943.66416524
2019,4309,0.0,1827.16855788,4025.34255207
2019,4310,0.0,1974.13070783,4034.14014662
2019,4311,0.0,2109.41983289,3940.32550975
2019,4312,0.0,2281.98364684,3715.2273441
2019,4313,0.0,2624.62692133,3271.20198739
2019,4314,0.0,3463.3861725,2297.88106346
2019,4315,0.0,4973.34721202,717.874221672
2019,4316,0.0,5514.88196461,70.3491103959
2019,4317,0.0,5556.65976093,0.0
2019,4318,0.0,5803.66337943,0.0
2019,4319,0.0,5448.82609166,0.0
2019,4320,0.0,4931.77747234,0.0
2019,4321,0.0,4540.99562815,0.0
2019,4322,0.0,4290.30538848,0.0
2019,4323,0.0,4129.93736751,0.0
2019,4324,0.0,3997.21900533,0.0
2019,4325,0.0,3931.78147954,0.0
2019,4326,0.0,3778.24268929,54.9216739056
2019,4327,0.0,3164.39499179,510.24466103
2019,4328,0.0,2350.94917023,1650.87811157
2019,4329,0.0,1757.42050133,2752.23884686
2019,4330,0.0,1522.75930149,3350.0322321
2019,4331,0.0,1389.52643416,3668.51781331
2019,4332,0.0,1282.02543892,3865.41937196
2019,4333,0.0,1100.41087769,3995.42123678
2019,4334,0.0,910.050970473,4008.82332777
2019,4335,0.0,945.519727419,3934.64504852
2019,4336,0.0,1088.43163901,3728.13892171
2019,4337,0.0,1462.73535434,3289.31933588
2019,4338,0.0,2436.06454121,2306.77359608
2019,4339,0.0,4072.58179356,708.965866037
2019,4340,0.0,4811.67087853,69.4155527006
2019,4341,0.0,5016.56975929,0.0
2019,4342,0.0,5287.5364154,0.0
2019,4343,0.0,4992.60672167,0.0
2019,4344,0.0,4599.98156689,0.0
2019,4345,0.0,4269.10731674,0.0
2019,4346,0.0,3958.50948303,0.0
2019,4347,0.0,3729.93897039,0.0
2019,4348,0.0,3648.83330462,0.0
2019,4349,0.0,3586.1607447,0.0
2019,4350,0.0,3508.70416542,50.7285757826
2019,4351,0.0,2889.28803294,478.440407342
2019,4352,0.0,1928.93285682,1574.27891152
2019,4353,0.0,1031.84100293,2737.72914506
2019,4354,0.0,665.932824971,3441.88481551
2019,4355,0.0,595.094138819,3799.35829776
2019,4356,0.0,538.720090671,3975.54753398
2019,4357,0.0,518.706073907,4044.40928127
2019,4358,0.0,268.984958565,4044.36181224
2019,4359,0.0,331.435590065,3951.49655607
2019,4360,0.0,421.553124577,3717.60079586
2019,4361,0.0,887.374750307,3249.93585955
2019,4362,0.0,1944.68295562,2225.80724478
2019,4363,0.0,3624.327006,657.683484842
2019,4364,0.0,4300.69437513,62.4217814917
2019,4365,0.0,4573.2535634,0.0
2019,4366,0.0,5033.15955456,0.0
2019,4367,0.0,4837.76863246,0.0
2019,4368,0.0,4495.8345188,0.0
2019,4369,0.0,4122.56412517,0.0
2019,4370,0.0,3925.32989249,0.0
2019,4371,0.0,3738.23386803,0.0
2019,4372,0.0,3697.68103514,0.0
2019,4373,0.0,3693.07275867,0.0
2019,4374,0.0,3738.74999819,53.861532116
2019,4375,0.0,3402.20180098,511.146572701
2019,4376,0.0,2928.71991726,1659.28013083
2019,4377,0.0,2734.91084502,2810.6890524
2019,4378,0.0,2479.05240143,3490.50893073
2019,4379,0.0,2344.57665451,3830.51380796
2019,4380,0.0,2306.64761462,4005.76948649
2019,4381,0.0,1843.70121544,4071.48245443
2019,4382,0.0,2045.89239314,4056.38730119
2019,4383,0.0,2245.94313739,3949.42374153
2019,4384,0.0,2425.17278164,3707.52153736
2019,4385,0.0,2802.37673161,3248.29026632
2019,4386,0.0,3602.09908185,2250.4120281
2019,4387,0.0,5051.32174893,673.079275309
2019,4388,0.0,5594.24345963,63.798383517
2019,4389,0.0,5611.03742321,0.0
2019,4390,0.0,5964.0314004,0.0
2019,4391,0.0,5630.39218436,0.0
2019,4392,0.0,5036.84617573,0.0
2019,4393,0.0,4605.51149865,0.0
2019,4394,0.0,4220.25958622,0.0
2019,4395,0.0,4139.15392044,0.0
2019,4396,0.0,4044.22342527,0.0
2019,4397,0.0,4084.77625816,0.0
2019,4398,0.0,4063.83330718,52.2792309375
2019,4399,0.0,3712.72500253,497.39637546
2019,4400,0.0,3246.85426863,1630.54554143
2019,4401,0.0,3055.2328332,2777.00186031
2019,4402,0.0,2695.78856642,3469.16368783
2019,4403,0.0,2511.75725521,3803.42481179
2019,4404,0.0,2496.86203757,3969.47149746
2019,4405,0.0,2025.61247781,4044.40928127
2019,4406,0.0,2214.21182896,4039.21933341
2019,4407,0.0,2344.74271038,3936.33811078
2019,4408,0.0,2554.81854294,3683.86613474
2019,4409,0.0,2966.79278815,3210.14098491
2019,4410,0.0,3737.88879521,2203.10122287
2019,4411,0.0,5238.82203335,652.398598906
2019,4412,0.0,5730.20945984,61.4724007846
2019,4413,0.0,5781.5436524,0.0
2019,4414,0.0,5976.9345745,0.0
2019,4415,0.0,5649.74694551,0.0
2019,4416,0.0,5021.17803575,0.0
2019,4417,0.0,4610.11977512,0.0
2019,4418,0.0,4295.83532024,0.0
2019,4419,0.0,4152.97874983,0.0
2019,4420,0.0,4040.5368041,0.0
2019,4421,0.0,4035.00687234,0.0
2019,4422,0.0,4032.91262729,45.4120438228
2019,4423,0.0,3752.55964556,452.031800673
2019,4424,0.0,3316.69901069,1509.08810297
2019,4425,0.0,3202.83507291,2597.14168535
2019,4426,0.0,2823.2919417,3301.10747966
2019,4427,0.0,2650.13635046,3692.69537531
2019,4428,0.0,2538.35375451,3932.58805699
2019,4429,0.0,2020.32493643,4015.59557681
2019,4430,0.0,2188.71942613,4001.11752103
2019,4431,0.0,2418.8962008,3889.83427914
2019,4432,0.0,2643.84608617,3611.42838679
2019,4433,0.0,3060.11705223,3113.13009966
2019,4434,0.0,3964.88584738,2076.56459762
2019,4435,0.0,5325.00899452,592.017985934
2019,4436,0.0,5758.15989642,57.4850018148
2019,4437,0.0,5718.87109248,0.0
2019,4438,0.0,6046.05872146,0.0
2019,4439,0.0,5652.51191139,0.0
2019,4440,0.0,5090.30218272,0.0
2019,4441,0.0,4638.6910892,0.0
2019,4442,0.0,4358.50788015,0.0
2019,4443,0.0,4210.12137799,0.0
2019,4444,0.0,4127.17240163,0.0
2019,4445,0.0,4115.19088283,0.0
2019,4446,0.0,4090.18590072,42.5164326662
2019,4447,0.0,3779.11835998,431.00301801
2019,4448,0.0,3424.33650892,1466.88813054
2019,4449,0.0,3298.92247541,2548.05870279
2019,4450,0.0,2969.98399132,3235.52109581
2019,4451,0.0,2743.79499094,3644.19784419
2019,4452,0.0,2658.18617134,3895.70461652
2019,4453,0.0,2235.94677398,3964.0283814
2019,4454,0.0,2421.96739593,3950.35729922
2019,4455,0.0,2645.75307958,3808.59893664
2019,4456,0.0,2895.6072609,3534.7817177
2019,4457,0.0,3326.19777148,3029.5371284
2019,4458,0.0,4158.47547647,2012.00670954
2019,4459,0.0,5427.66182231,565.862547454
2019,4460,0.0,5853.03900195,56.6147361666
2019,4461,0.0,5799.97675826,0.0
2019,4462,0.0,6161.26563308,0.0
2019,4463,0.0,5839.60793585,0.0
2019,4464,0.0,5175.09446967,0.0
2019,4465,0.0,4705.97192558,0.0
2019,4466,0.0,4341.91808488,0.0
2019,4467,0.0,4145.60550749,0.0
2019,4468,0.0,4028.55528529,0.0
2019,4469,0.0,4061.73487584,0.0
2019,4470,0.0,4045.74886988,37.1840776947
2019,4471,0.0,3736.90117427,405.939367343
2019,4472,0.0,3361.93629851,1482.283921
2019,4473,0.0,3083.12264865,2703.02928021
2019,4474,0.0,2809.37425191,3454.19511868
2019,4475,0.0,2757.30081429,3815.02307942
2019,4476,0.0,2707.42568165,3994.85160836
2019,4477,0.0,2367.93432555,4042.17823661
2019,4478,0.0,2632.44352144,3988.7281028
2019,4479,0.0,2791.23962825,3821.63709835
2019,4480,0.0,3005.03905437,3533.18359351
2019,4481,0.0,3358.48230756,3058.08184166
2019,4482,0.0,4087.16284924,2039.0798827
2019,4483,0.0,5358.51751,576.02092102
2019,4484,0.0,5799.53160531,55.7444705184
2019,4485,0.0,5789.83855004,0.0
2019,4486,0.0,6073.70838025,0.0
2019,4487,0.0,5795.36848179,0.0
2019,4488,0.0,5264.49503308,0.0
2019,4489,0.0,4794.4508337,0.0
2019,4490,0.0,4453.43837532,0.0
2019,4491,0.0,4267.26400616,0.0
2019,4492,0.0,4105.0526746,0.0
2019,4493,0.0,4062.65653113,0.0
2019,4494,0.0,4042.84555808,34.5574577383
2019,4495,0.0,3567.04831205,387.774549814
2019,4496,0.0,2820.25392075,1436.87187718
2019,4497,0.0,1978.43140984,2660.25967936
2019,4498,0.0,1640.22987234,3426.10927276
2019,4499,0.0,1418.9863363,3809.56414036
2019,4500,0.0,1347.87728414,3995.88010413
2019,4501,0.0,1226.77818292,4056.14995602
2019,4502,0.0,1132.86176625,4018.2696658
2019,4503,0.0,1268.0815855,3874.75494891
2019,4504,0.0,1481.23198699,3594.32371105
2019,4505,0.0,1959.6843122,3010.80268244
2019,4506,0.0,2970.62143977,1974.98086196
2019,4507,0.0,4463.20417341,534.010824731
2019,4508,0.0,4963.5587492,52.0893547961
2019,4509,0.0,5066.3391451,0.0
2019,4510,0.0,5364.03380471,0.0
2019,4511,0.0,5012.88313812,0.0
2019,4512,0.0,4764.03620903,0.0
2019,4513,0.0,4387.07919423,0.0
2019,4514,0.0,4010.12217943,0.0
2019,4515,0.0,3885.69871489,0.0
2019,4516,0.0,3788.92490914,0.0
2019,4517,0.0,3746.52876566,0.0
2019,4518,0.0,3595.40347672,39.6049984978
2019,4519,0.0,3058.19096763,408.154588993
2019,4520,0.0,2183.91955167,1452.93223414
2019,4521,0.0,1280.61317476,2623.51864599
2019,4522,0.0,877.570621858,3409.96980074
