sit,,Mid,North,South
Production per timestep [MWh],,Gas plant,Gas plant,Gas plant
stf,t,,,
2019,3939,14209.2812759,2789.53114587,1385.24790524
2019,3940,14998.7303184,2851.65982626,1344.38785392
2019,3941,17086.4235261,3147.95718113,1347.76725666
2019,3942,18207.086336,3493.99339803,1352.71472043
2019,3943,17998.6719604,3558.829038,1190.20482417
2019,3944,16824.1021472,3471.48900705,988.547646378
2019,3945,16058.8186548,3425.04236085,909.326075434
2019,3946,15832.252715,3386.92432389,816.860674567
2019,3947,15268.3772955,3348.23565785,766.174007177
2019,3948,15092.5048068,3302.44941349,742.938401224
2019,3949,14947.779788,3278.82617527,580.022219348
2019,3950,15143.4080882,3276.30038686,629.666421656
2019,3951,15672.3882163,3214.77052051,677.744010381
2019,3952,16554.6635487,3253.41166971,734.081216413
2019,3953,17358.7328741,3282.01493138,862.124531821
2019,3954,18241.2415629,3330.00794716,1125.21637282
2019,3955,18502.1672225,3369.23798788,1644.11174355
2019,3956,18544.5159353,3370.58021916,1872.94385883
2019,3957,17930.5461892,3377.81038242,1877.10461322
2019,3958,16421.7348452,3270.99180789,1973.26398211
2019,3959,15315.8283347,3106.80534082,1833.47959602
2019,3960,14628.8403633,3018.37310809,1636.24536334
2019,3961,14264.0481491,2959.5883088,1488.78051647
2019,3962,14309.5270731,2896.67600793,1399.99438992
2019,3963,14557.0989621,2834.62251617,1359.44155704
2019,3964,15276.7765241,2937.54330346,1343.46619863
2019,3965,17548.1089729,3251.27995776,1348.68891195
2019,3966,19075.5532846,3576.94909747,1313.33279041
2019,3967,18920.2486935,3641.43338703,1171.69806502
2019,3968,18238.0297616,3581.73760019,992.731971277
2019,3969,17892.9603661,3507.65141455,921.453599107
2019,3970,17878.0060662,3434.03299755,808.784128215
2019,3971,17674.8143721,3358.7324609,752.89579799
2019,3972,17318.4469259,3238.41676892,729.906357296
2019,3973,16594.2300118,3131.26198434,591.206381224
2019,3974,16813.709574,3066.2535562,641.610181814
2019,3975,17251.0970121,3023.06512373,688.018513082
2019,3976,17993.2933156,3052.8832496,728.187542817
2019,3977,18609.91877,3084.24513613,842.511609292
2019,3978,18846.268426,3081.90047582,1116.77029486
2019,3979,18292.7044084,3120.47896783,1618.0417722
2019,3980,17944.3671191,3095.73534285,1822.00753761
2019,3981,17477.0380459,3104.07438777,1843.00336738
2019,3982,16163.5939105,3052.55473714,1920.42241199
2019,3983,15163.057583,2917.4852777,1810.4382137
2019,3984,14487.2792056,2847.05826879,1627.64324727
2019,3985,14034.0913364,2782.25658787,1492.77435608
2019,3986,13913.9885442,2717.40687694,1413.81921932
2019,3987,13791.9641073,2632.79882538,1353.29718842
2019,3988,13701.6468076,2580.07581565,1300.14839986
2019,3989,14098.6566342,2629.51867087,1302.91336574
2019,3990,14748.5943063,2708.55310277,1257.54295947
2019,3991,14887.7085132,2779.98878489,998.645590949
2019,3992,14681.0936587,2817.01521936,655.180129002
2019,3993,14370.0824676,2812.46434387,456.51668163
2019,3994,13988.9036567,2768.21300705,397.934643896
2019,3995,12859.4954481,2738.79477477,371.29404979
2019,3996,11701.0200561,2696.27722288,378.952986336
2019,3997,10262.4684961,2662.38116495,346.818365426
2019,3998,10421.7760495,2686.2753471,267.358386592
2019,3999,10729.2251063,2748.29958448,314.296812184
2019,4000,11694.8433789,2857.51444153,361.528320086
2019,4001,12775.8103136,2961.20785738,483.445703626
2019,4002,13870.8733941,2992.47107497,826.226095414
2019,4003,14311.6798105,3007.29998801,1395.56984088
2019,4004,14834.9980687,3033.2704524,1657.77758233
2019,4005,15096.7608417,3025.4884357,1687.55084131
2019,4006,14192.9472962,2990.47357358,1729.94698478
2019,4007,13196.5745321,2873.64427016,1638.70311079
2019,4008,12442.3289972,2807.06180064,1505.37031175
2019,4009,12031.7375849,2733.17919707,1372.959168
2019,4010,11871.6005287,2662.32774487,1258.05947482
2019,4011,11718.829777,2570.43469962,1207.67565214
2019,4012,11544.6006598,2549.05689654,1195.3869149
2019,4013,11263.5899675,2583.18998241,1178.18268276
2019,4014,11173.7525041,2632.55191798,1140.11835304
2019,4015,10861.4445725,2708.50455959,889.872485648
2019,4016,10204.6463423,2779.29651976,533.70516472
2019,4017,9458.15018767,2867.75539795,254.079296968
2019,4018,9439.28248196,2901.98663959,155.308959615
2019,4019,8682.88938535,2880.53523044,162.104763703
2019,4020,7888.09187183,2819.59793394,190.874721992
2019,4021,7669.56415158,2781.9100713,162.505837312
2019,4022,7677.87936178,2819.04505416,99.4919866327
2019,4023,8260.05229797,2867.77212089,109.514117734
2019,4024,9609.42886602,2966.94596832,139.675912531
2019,4025,11525.9811243,3062.82866932,279.458220948
2019,4026,13270.256293,3141.45636415,630.862060443
2019,4027,14145.1034702,3180.75427991,1178.60655653
2019,4028,15116.8553064,3177.81238814,1434.40341133
2019,4029,15584.2180409,3191.68070104,1543.77261562
2019,4030,14459.7356319,3078.84524487,1680.4848174
2019,4031,13471.0494466,2924.4418881,1595.69253045
2019,4032,13013.3777398,2869.17585385,1456.21536279
2019,4033,12717.1241857,2823.02102296,1335.47851942
2019,4034,12808.7225819,2795.57360355,1269.11933833
2019,4035,13231.1641363,2735.73787513,1234.40365563
2019,4036,14285.2078718,2820.71660896,1220.57882624
2019,4037,17142.5880267,3152.44595565,1215.66333134
2019,4038,18895.4719367,3570.17468458,1220.95376761
2019,4039,18848.5796606,3677.72679689,1116.65439396
2019,4040,18036.9859584,3615.31049268,969.71837154
2019,4041,17608.0650659,3605.07372777,934.497743183
2019,4042,17456.463465,3553.63084835,853.146953788
2019,4043,16753.5888289,3498.4170356,804.440448604
2019,4044,16311.9177079,3451.65817283,792.339432035
2019,4045,15162.883792,3431.63983713,636.958549513
2019,4046,15308.1060952,3408.28493392,669.229975185
2019,4047,15572.5723461,3343.52709151,737.602323389
2019,4048,16103.1126625,3384.47475046,796.450160816
2019,4049,17121.3211491,3389.0130945,921.949985652
2019,4050,17999.8062471,3418.18749842,1191.62653215
2019,4051,18234.2085308,3445.05800151,1660.34522163
2019,4052,18359.5995415,3405.95164954,1849.87087735
2019,4053,17956.8086665,3406.61675605,1868.50249715
2019,4054,16262.5586113,3227.99707803,1973.26398211
2019,4055,15121.4219484,3070.84292317,1838.08787249
2019,4056,14491.442769,2981.7387835,1630.71543158
2019,4057,14191.9864738,2937.34960085,1491.85270078
2019,4058,14134.9776818,2883.90977628,1408.28928756
2019,4059,14338.3517433,2829.06035855,1358.21268331
2019,4060,15096.4405676,2888.51394267,1326.26196649
2019,4061,17132.3006248,3223.49423255,1320.4248163
2019,4062,18412.2221253,3540.06991818,1339.0484023
2019,4063,17987.5746039,3591.60107391,1214.99117899
2019,4064,16701.412911,3524.37543866,1064.36307363
2019,4065,15805.319752,3492.00594833,993.366245924
2019,4066,15234.1238083,3436.49873769,895.999304006
2019,4067,14347.445664,3383.48754791,834.231066597
2019,4068,14060.7987555,3312.42100855,792.841191789
2019,4069,13801.8497725,3281.05073903,626.799988514
2019,4070,13904.8228058,3274.75872196,711.467279386
2019,4071,14156.543034,3238.43083987,731.115586272
2019,4072,14959.5628677,3262.00968336,768.555169903
2019,4073,16148.0764926,3280.00652419,887.154995304
2019,4074,17276.4564701,3293.41382582,1167.29937267
2019,4075,17818.4717302,3315.33090785,1647.86464537
2019,4076,18203.3253243,3294.30809044,1829.16322526
2019,4077,18090.3629714,3300.05295874,1846.38277012
2019,4078,16567.7798405,3195.75285903,1971.72788996
2019,4079,15210.7784257,3023.25082733,1851.60548345
2019,4080,14629.4809115,2925.9877445,1629.79377629
2019,4081,14257.6426669,2868.84486164,1462.35973141
2019,4082,14272.055002,2817.65569004,1375.72413388
2019,4083,14555.8178657,2755.24092535,1329.94858766
2019,4084,15357.0424763,2815.20979494,1333.3279904
2019,4085,17410.0783797,3110.4134085,1341.93010647
2019,4086,18699.5751368,3458.0612611,1321.89943356
2019,4087,18573.1815043,3510.72897029,1185.70325276
2019,4088,17339.3864107,3472.44597192,1027.65261371
2019,4089,16554.8505406,3388.58920743,931.798771651
2019,4090,16196.4295579,3336.0045567,838.316168265
2019,4091,15520.5685146,3303.94150887,778.247808614
2019,4092,15172.0711632,3297.77271044,755.703885415
2019,4093,14760.2907279,3272.76545512,594.447766049
2019,4094,14780.3417124,3288.7706117,671.463581572
2019,4095,15093.2943022,3274.90383832,706.987221892
2019,4096,15916.3320259,3305.28267075,757.651948487
2019,4097,17143.9350481,3311.08912684,879.767002528
2019,4098,18073.1734559,3334.30981949,1173.67581213
2019,4099,18329.892953,3381.99429702,1659.08563389
2019,4100,18578.7633028,3363.36100477,1823.97351168
2019,4101,18125.2728496,3337.23284951,1837.16621719
2019,4102,16525.1833835,3169.74270457,1957.2886237
2019,4103,15202.4512988,2979.70531343,1835.93734347
2019,4104,14512.5808605,2891.7732258,1640.54642137
2019,4105,14167.0050931,2854.08797208,1494.0032298
2019,4106,14104.5516411,2805.77333038,1405.83154011
2019,4107,14397.9227282,2722.38275195,1360.97764919
2019,4108,15098.0701594,2788.50998427,1341.93010647
2019,4109,17366.4546013,3152.24600885,1331.48467982
2019,4110,18955.5391142,3510.81091629,1316.27451688
2019,4111,19315.5296382,3583.42857296,1171.23047132
2019,4112,18828.8328038,3523.58347824,979.721540137
2019,4113,18776.8643901,3475.50222922,926.211519898
2019,4114,19172.0775824,3390.78716879,834.933823778
2019,4115,19181.2091479,3306.83015279,779.964347674
2019,4116,18996.16002,3204.12813098,758.78531153
2019,4117,18635.8710526,3132.37766642,603.538994895
2019,4118,18179.2013802,3108.2500916,635.021649427
2019,4119,17787.6206666,3100.62260061,693.944301283
2019,4120,18003.2017562,3147.29164756,755.78264108
2019,4121,18097.752909,3173.01567466,893.26039212
2019,4122,18444.4674261,3186.51903631,1178.5185909
2019,4123,18231.8480675,3204.12432348,1647.79561556
2019,4124,18206.5031239,3158.64242587,1813.04027912
2019,4125,17746.3885745,3111.0889507,1800.91444234
2019,4126,16249.4273726,2962.54114943,1925.33790688
2019,4127,15107.6501615,2787.75818404,1831.329067
2019,4128,14534.6797742,2675.06891364,1633.78761589
2019,4129,14248.3547176,2594.87132587,1473.72681336
2019,4130,14281.6632253,2519.31391624,1402.7593558
2019,4131,14508.417297,2437.72187569,1345.30950921
2019,4132,15178.7510145,2376.75429847,1341.62288804
2019,4133,17220.511943,2433.66904956,1333.94242727
2019,4134,18480.9791496,2519.47058076,1307.58012334
2019,4135,18275.7097785,2616.54783081,1170.12290735
2019,4136,17741.128006,2700.04546118,990.396283316
2019,4137,18023.0890613,2723.0485008,935.059290942
2019,4138,18006.6572653,2714.47452369,831.680119984
2019,4139,16999.662791,2679.07751726,762.454531985
2019,4140,16373.2423209,2592.80509533,750.767621177
2019,4141,15599.7114082,2555.20388335,594.958257326
2019,4142,15458.1981823,2544.45910351,630.71312504
2019,4143,16024.9275834,2563.58676679,690.595706277
2019,4144,16881.6528323,2621.23082111,749.452738651
2019,4145,17483.4907958,2644.82219603,876.633863919
2019,4146,17713.4750316,2658.81475391,1124.89235767
2019,4147,17352.3264953,2673.64054486,1625.05972308
2019,4148,17311.3205038,2683.14642398,1808.42140712
2019,4149,17047.550461,2743.45723463,1819.04032977
2019,4150,15856.7713107,2691.6822936,1907.51923788
2019,4151,14762.7149423,2612.52049462,1827.64244583
2019,4152,14105.1921893,2525.83876975,1643.31138725
2019,4153,13510.1228883,2467.80418813,1527.79725721
2019,4154,13344.5411721,2399.46860182,1427.02961185
2019,4155,13285.2904613,2305.90596836,1366.20036252
2019,4156,13191.4717775,2276.81141469,1321.03925317
2019,4157,13660.3427806,2267.47729739,1303.5278026
2019,4158,14243.6223508,2280.93998568,1245.60508281
2019,4159,14810.2977233,2319.9273105,1047.70658585
2019,4160,14990.2016808,2395.19551375,746.912053513
2019,4161,14906.3056558,2443.69603128,567.126396363
2019,4162,14556.5703243,2484.71733935,528.294976223
2019,4163,13529.5121456,2489.35700431,490.475588294
2019,4164,12504.3811793,2454.9806463,449.299998431
2019,4165,11700.9406627,2417.29017473,379.455407261
2019,4166,11477.2043327,2429.37509011,311.789122535
2019,4167,11595.8986562,2481.70393727,328.611925809
2019,4168,12225.2590965,2564.11509687,364.425987842
2019,4169,13154.9850536,2646.03393813,474.944783986
2019,4170,14029.3965487,2688.02469946,803.977873422
2019,4171,14217.7381674,2705.93749854,1358.48346072
2019,4172,14633.3074252,2707.7569078,1551.8359527
2019,4173,14901.7139072,2734.24997125,1578.79551675
2019,4174,14121.5261691,2706.60833607,1696.15295738
2019,4175,13094.4070902,2590.09227556,1593.234783
2019,4176,12348.8089563,2502.16018793,1483.55780315
2019,4177,12004.8345595,2456.7075447,1381.8685025
2019,4178,11829.964894,2392.23163814,1299.22674457
2019,4179,11669.8278378,2316.79796032,1230.71703446
2019,4180,11435.6062426,2286.16747277,1181.86930394
2019,4181,11339.393809,2279.70266753,1172.03831415
2019,4182,11348.1816653,2316.06814393,1126.58902711
2019,4183,11048.8556831,2352.64036754,911.101693127
2019,4184,10633.6642105,2414.06061609,573.832088316
2019,4185,10300.9733263,2446.97781142,271.129412182
2019,4186,10214.6569711,2439.48713992,191.989876969
2019,4187,9624.69734266,2423.11549257,163.348158726
2019,4188,8740.26901962,2363.68124031,177.66507919
2019,4189,7795.86530727,2317.40999121,146.052383378
2019,4190,7969.82534643,2339.96506417,76.2387925307
2019,4191,8646.41188835,2420.39600155,82.1694853606
2019,4192,9954.25906996,2516.57419619,141.778274798
2019,4193,11697.1323234,2646.93192414,292.729203228
2019,4194,13204.7300296,2747.20263497,652.698847584
2019,4195,14084.8243482,2799.85306499,1180.55521845
2019,4196,14907.1419808,2836.175173,1434.12788578
2019,4197,15604.39531,2900.10863546,1525.64672819
2019,4198,14476.3898857,2868.99887418,1676.79819623
2019,4199,13437.1003906,2734.89942422,1598.1502779
2019,4200,12903.5237192,2677.55449881,1470.04019219
2019,4201,12712.9606222,2657.18742163,1346.84560137
2019,4202,12871.816582,2593.13334944,1280.17920185
2019,4203,13227.641121,2557.39803721,1246.07795601
2019,4204,14279.4645689,2643.78375527,1230.40981603
2019,4205,16709.2628742,2985.24818225,1243.62020856
2019,4206,18266.2758288,3339.32953301,1225.59121693
2019,4207,18158.6781107,3447.6344719,1133.61937005
2019,4208,17177.1237601,3428.01868178,1007.47165594
2019,4209,16445.9557985,3414.95541697,939.728953742
2019,4210,16186.3606798,3402.99893808,838.148607783
2019,4211,15842.3434761,3345.10271546,772.143770683
2019,4212,15834.6078509,3325.697821,740.12718462
2019,4213,15878.8081571,3349.22029453,574.39287177
2019,4214,16132.7562548,3354.05571479,626.979966838
2019,4215,16627.4005673,3297.37589589,700.244098848
2019,4216,17564.7572778,3286.41183738,764.354324277
2019,4217,18227.9644859,3323.59848552,905.000598284
2019,4218,18567.8613458,3369.05266827,1219.35782602
2019,4219,18386.2958847,3337.66097114,1670.72908483
2019,4220,18222.5924443,3311.80585557,1845.19272763
2019,4221,17569.9175385,3280.69399854,1845.1538964
2019,4222,16115.2325195,3156.61780892,1955.44531312
2019,4223,14909.72076,3011.46713661,1840.85283836
2019,4224,14239.3870425,2913.68876831,1646.69078999
2019,4225,13905.9816914,2863.61108731,1508.13527763
2019,4226,13946.6565036,2791.99427708,1415.04809304
2019,4227,14211.2029206,2743.87906901,1356.98380959
2019,4228,14996.1947704,2792.58214226,1326.26196649
2019,4229,17254.6214371,3085.45679211,1336.70739314
2019,4230,18662.4438406,3417.67584822,1311.43692389
2019,4231,18729.7450053,3561.61794357,1161.49908993
2019,4232,18387.8788553,3557.07750378,995.073037605
2019,4233,18565.847343,3564.1035718,920.729572615
2019,4234,18807.2666678,3523.79544331,822.846630792
2019,4235,18246.2138377,3471.6305312,765.913747499
2019,4236,17743.5719327,3444.66028978,738.355751873
2019,4237,17101.219549,3418.68092922,580.446035495
2019,4238,16993.1103557,3437.80076573,641.639307814
2019,4239,17049.563188,3401.49324186,706.68107604
2019,4240,17646.0364092,3443.918369,753.883457943
2019,4241,18539.9575227,3463.37231982,890.378641092
2019,4242,19197.6843138,3456.89442691,1185.41097825
2019,4243,19169.7735519,3372.45916352,1678.84273898
2019,4244,19116.0564094,3328.62649592,1866.88915395
2019,4245,18562.1267391,3278.86257101,1859.90038108
2019,4246,17095.911852,3143.68973796,1971.72788996
2019,4247,16048.29523,2969.17198548,1860.20759952
2019,4248,15429.5256446,2881.64659186,1658.05787194
2019,4249,15081.0674102,2824.69061118,1504.14143802
2019,4250,15195.7255425,2803.86880997,1415.6625299
2019,4251,15496.14266,2771.43247094,1372.959168
2019,4252,16242.1043304,2851.88483593,1337.32183001
2019,4253,18289.3279573,3173.42959616,1340.08679589
2019,4254,19793.8658908,3506.71993961,1322.80139209
2019,4255,20053.6402578,3620.87572934,1189.94125304
2019,4256,19479.0273909,3617.12361469,1023.52724369
2019,4257,19000.7281724,3612.52522237,941.956957785
2019,4258,18646.1909981,3586.00136503,844.105708844
2019,4259,17743.3062014,3533.47778892,793.880007096
2019,4260,17043.4606419,3466.49072114,782.895890014
2019,4261,16329.1025855,3378.93662937,616.989252627
2019,4262,16162.6850275,3382.97380197,681.630494071
2019,4263,16232.1475736,3355.18127634,737.176263209
2019,4264,16787.1798422,3427.47884661,789.477341225
2019,4265,17655.6667553,3431.96133388,918.210241086
2019,4266,18318.4436271,3440.70758599,1216.77614992
2019,4267,18407.1223091,3417.10573232,1705.46623459
2019,4268,18436.0491805,3396.46925072,1888.40097846
2019,4269,18012.2160879,3343.254949,1870.65302617
2019,4270,16412.4468959,3181.38752312,1989.85377738
2019,4271,15346.8949236,3012.44967754,1853.75601247
2019,4272,14496.5671548,2945.77375693,1662.35892997
2019,4273,14220.4908698,2896.64833613,1509.36415135
2019,4274,14201.9149713,2855.67924957,1420.5780248
2019,4275,14448.8463121,2806.81643276,1364.35705193
2019,4276,15253.2373385,2866.76023947,1321.96090846
2019,4277,17283.217544,3169.52919999,1321.65369003
2019,4278,18746.7804288,3484.8874125,1320.14060609
2019,4279,18823.5179032,3568.59961686,1204.53622939
2019,4280,18309.7553675,3531.17333186,1050.81227549
2019,4281,18004.3505047,3524.13477545,984.428904863
2019,4282,18022.2279575,3462.20189341,851.994857375
2019,4283,16945.8781357,3432.4881675,794.730810272
2019,4284,16296.6587786,3432.5435111,786.986302564
2019,4285,15517.636915,3390.86492329,631.94965255
2019,4286,15229.7024164,3388.84710675,675.867418895
2019,4287,15217.5020633,3338.15127984,728.690416852
2019,4288,15798.8506813,3381.02852208,776.147226955
2019,4289,16652.1610722,3380.25948574,906.438529473
2019,4290,17530.7187889,3413.95504064,1172.70930154
2019,4291,17760.1638244,3409.42708923,1657.96714639
2019,4292,17781.2102879,3356.37201789,1865.56394157
2019,4293,17540.7725943,3336.75828046,1847.91886228
2019,4294,16231.1717482,3203.34848672,1957.2886237
2019,4295,15088.4337148,3055.2752545,1865.73753127
2019,4296,14423.5446572,2981.01884657,1681.40647269
2019,4297,14050.7455902,2942.89661811,1533.94162583
2019,4298,14093.9825954,2893.39478401,1434.09563576
2019,4299,14469.6641294,2812.6641615,1374.49526015
2019,4300,15136.2094237,2892.91187502,1338.55070373
2019,4301,16947.0186932,3217.35883694,1347.1528198
2019,4302,18211.4482074,3523.96711902,1335.40532956
2019,4303,17815.8317668,3586.13548948,1196.79924521
2019,4304,16970.0850563,3596.36447068,1029.56640671
2019,4305,16587.2945948,3591.18762253,951.089871047
2019,4306,16601.1172239,3516.45301027,845.839242367
2019,4307,16021.122751,3469.48949603,787.449241403
2019,4308,15808.6906281,3371.42816553,734.284994385
2019,4309,15272.8472851,3286.62016718,609.056185961
2019,4310,15291.7784932,3214.70576756,658.043569277
2019,4311,15735.1786469,3178.17845186,703.139944295
2019,4312,16665.6832967,3207.70578877,760.661215614
2019,4313,17708.7156275,3223.01709763,874.875640444
2019,4314,18051.4525129,3195.11127588,1154.4620575
2019,4315,17776.7222852,3135.65559601,1657.78240401
2019,4316,17615.2040678,3101.12364289,1838.2939882
2019,4317,17311.7766039,3073.77279667,1852.21992031
2019,4318,15916.0220215,3024.59464119,1934.55445981
2019,4319,14829.3319577,2910.53127621,1816.27536389
2019,4320,14113.5193163,2837.85361433,1643.92582411
2019,4321,13721.5038025,2770.78614007,1513.66520938
2019,4322,13504.6782284,2705.60804585,1430.10179616
2019,4323,13480.3373958,2610.7924407,1376.64578917
2019,4324,13502.1592978,2566.89296747,1332.40633511
2019,4325,13833.6989247,2635.86184005,1310.59382651
2019,4326,14522.9709848,2723.48226733,1259.41422976
2019,4327,14426.333172,2807.8564561,1054.7983306
2019,4328,14211.2021068,2891.26063537,783.649723409
2019,4329,13811.6333887,2912.31843817,585.806833775
2019,4330,13375.4674652,2868.01907134,507.586433832
2019,4331,12635.3962089,2800.58720206,463.175478054
2019,4332,11675.8654656,2725.02196566,427.341812974
2019,4333,11246.035693,2628.64224165,366.803625898
2019,4334,11381.5725192,2599.26053428,303.350323491
2019,4335,11392.1230255,2654.19138483,315.173242473
2019,4336,12367.8371857,2751.71339333,362.810546338
2019,4337,13320.8312463,2802.46191186,487.578451448
2019,4338,14080.0621817,2839.66370036,812.021513738
2019,4339,14344.3442866,2854.41430267,1357.52726452
2019,4340,14800.7460025,2864.21357968,1603.89029284
2019,4341,15040.0723238,2903.79655339,1672.18991976
2019,4342,14252.198007,2918.82648263,1762.51213847
2019,4343,13079.6744811,2807.90546939,1664.20224056
2019,4344,12325.4289461,2742.47991155,1533.32718896
2019,4345,11969.9246812,2656.10882068,1423.03577225
2019,4346,11791.5320005,2610.37321525,1319.50316101
2019,4347,11706.0188125,2509.60389883,1243.31299013
2019,4348,11428.7448654,2460.71289705,1216.27776821
2019,4349,11179.2085704,2483.20847797,1195.3869149
2019,4350,11243.8318212,2506.95651741,1169.56805514
2019,4351,11218.5131454,2534.76576598,963.096010979
2019,4352,10932.2264073,2558.91998626,642.977618938
2019,4353,10693.1004672,2595.30008984,343.947000976
2019,4354,10909.5877104,2583.49240565,221.977608324
2019,4355,10192.8351337,2541.17377421,198.36471294
2019,4356,9364.12112027,2489.85565295,179.573363557
2019,4357,8578.10517579,2495.90332849,172.902024636
2019,4358,8749.09374794,2506.15942526,89.661652855
2019,4359,9402.89228366,2555.56361676,110.478530022
2019,4360,10683.7858928,2674.39243121,140.517708192
2019,4361,12148.5989382,2794.89134705,295.791583436
2019,4362,13526.6089351,2889.0846148,648.227651874
2019,4363,14408.3067051,2950.3210402,1208.109002
2019,4364,15101.4631194,3006.71212283,1433.56479171
2019,4365,15601.1925689,3039.52538833,1524.41785447
2019,4366,14569.5896525,2974.48407054,1677.71985152
2019,4367,13555.6018123,2865.89202101,1612.58954415
2019,4368,13030.0319936,2796.13691903,1498.61150627
2019,4369,12732.8176172,2757.70144765,1374.18804172
2019,4370,12772.211333,2704.82232963,1308.4432975
2019,4371,13165.1876691,2635.24891199,1246.07795601
2019,4372,14110.673584,2719.54059852,1232.56034505
2019,4373,16812.2031436,3016.38351958,1231.02425289
2019,4374,18863.5350564,3311.0713345,1246.2499994
2019,4375,19715.5309921,3399.79752136,1134.06726699
2019,4376,19515.0554428,3401.65769009,976.239972419
2019,4377,19395.0824165,3381.95627564,911.636948339
2019,4378,19410.9805043,3355.21784431,826.350800475
2019,4379,18647.2507284,3331.8671326,781.525551503
2019,4380,18272.3308581,3310.72477488,768.882538207
2019,4381,18090.3401802,3283.40840088,614.567071812
2019,4382,17602.6625217,3273.99751238,681.964131046
2019,4383,17274.6071726,3234.23700276,748.647712463
2019,4384,17640.4753856,3297.2667482,808.390927213
2019,4385,18068.1939315,3308.4254926,934.125577202
2019,4386,18323.865258,3321.23868486,1200.69969395
2019,4387,17831.9811248,3308.65777281,1683.77391631
2019,4388,17792.4962691,3276.82858777,1864.74781988
2019,4389,17440.206523,3254.57264371,1870.34580774
2019,4390,15874.0661128,3137.20299194,1988.0104668
2019,4391,14695.1371046,2971.59440028,1876.79739479
2019,4392,14084.0540979,2852.9968397,1678.94872524
2019,4393,13788.7613662,2812.56078789,1535.17049955
2019,4394,13805.7358941,2745.16232142,1406.75319541
2019,4395,14117.0423315,2695.62498876,1379.71797348
2019,4396,14826.8459153,2721.07392349,1348.07447509
2019,4397,16740.2239393,2973.87640338,1361.59208605
2019,4398,18195.6553242,3274.8515307,1354.61110239
2019,4399,17933.3447932,3371.40096384,1237.57500084
2019,4400,17255.0532788,3403.97985338,1082.28475621
2019,4401,17208.3393381,3420.5264277,1018.4109444
2019,4402,17794.5939268,3403.9323796,898.596188807
2019,4403,17607.0142,3351.1388859,837.252418402
2019,4404,17460.5806331,3343.90192222,832.287345857
2019,4405,17323.9386664,3294.59220816,675.20415927
2019,4406,17555.5123994,3320.5574547,738.070609654
2019,4407,17789.1624758,3288.55650783,781.580903458
2019,4408,18394.7782349,3309.20235572,851.606180981
2019,4409,18902.6409081,3316.27641069,988.930929383
2019,4410,18940.9697016,3327.88205234,1245.96293174
2019,4411,18465.2182455,3303.75238176,1746.27401112
2019,4412,18082.5054085,3264.91855631,1910.06981995
2019,4413,17501.0586044,3222.50018653,1927.18121747
2019,4414,15923.068052,3144.01812124,1992.31152483
2019,4415,14663.1096933,2967.49978833,1883.24898184
2019,4416,14009.7505038,2845.97966785,1673.72601192
2019,4417,13702.2873558,2812.04550242,1536.70659171
2019,4418,13754.8123102,2774.73405306,1431.94510675
2019,4419,14039.5359963,2705.87796344,1384.32624994
2019,4420,14821.8377894,2746.14434917,1346.84560137
2019,4421,17124.4629782,3016.03007342,1345.00229078
2019,4422,18883.9876821,3306.20665987,1344.3042091
2019,4423,19166.1167528,3396.75435173,1250.85321519
2019,4424,18785.0160787,3415.49833118,1105.5663369
2019,4425,18731.9531628,3426.63415151,1067.61169097
2019,4426,18778.569408,3381.73126597,941.0973139
2019,4427,18053.2699716,3373.03877488,883.378783488
2019,4428,17625.773039,3330.70812518,846.117918169
2019,4429,16721.4120084,3290.72679739,673.441645477
2019,4430,16701.0392257,3310.43762118,729.573142043
2019,4431,16687.943212,3264.59184171,806.2987336
2019,4432,17198.3388317,3289.09997827,881.282028722
2019,4433,17754.365457,3311.3553661,1020.03901741
2019,4434,18074.6472222,3313.0416342,1321.62861579
2019,4435,17896.5782414,3315.14190991,1775.00299817
2019,4436,17872.4893719,3279.7814284,1919.38663214
2019,4437,17431.8793961,3258.83901747,1906.29036416
2019,4438,15868.6214529,3117.6038817,2015.35290715
2019,4439,14735.8119169,2965.99935302,1884.17063713
2019,4440,14133.6965854,2878.98924487,1696.76739424
2019,4441,13829.7564526,2832.80152433,1546.23036307
2019,4442,13861.4635897,2803.33577522,1452.83596005
2019,4443,14132.0952148,2743.45201679,1403.37379266
2019,4444,14806.9290404,2790.4552211,1375.72413388
2019,4445,17103.80421,3057.18345324,1371.73029428
2019,4446,18863.349615,3358.98710895,1363.39530024
2019,4447,19514.5981975,3473.00873117,1259.70611999
2019,4448,19338.5119462,3479.07471222,1141.44550297
2019,4449,19231.7441969,3491.43061459,1099.64082514
2019,4450,19271.0027921,3466.75593405,989.994663775
2019,4451,18691.2667738,3427.5848722,914.598330313
2019,4452,18248.5419214,3391.05392122,886.062057113
2019,4453,17547.5550331,3348.73580296,745.315591325
2019,4454,17182.7032541,3377.63143618,807.322465311
2019,4455,17099.0338292,3313.46197212,881.917693194
2019,4456,17581.0061694,3318.75733424,965.202420302
2019,4457,18240.7052607,3324.25786101,1108.73259049
2019,4458,18538.9305388,3323.30714032,1386.15849216
2019,4459,18207.345082,3322.82837977,1809.22060744
2019,4460,18104.5598772,3257.3683497,1951.01300065
2019,4461,17718.2044526,3232.45766757,1933.32558609
2019,4462,16393.8709974,3115.43153945,2053.75521103
2019,4463,15295.9713397,2953.82410864,1946.53597862
2019,4464,14686.8099777,2870.98692316,1725.03148989
2019,4465,14411.3742409,2809.46646616,1568.65730853
