,Mid,Mid,South,South,North,North
,gas,photovoltaics,gas,photovoltaics,gas,photovoltaics
timeindex,,,,,,
2015-07-13 15:00:00,43134.8725063,14506.7811679942,3165.14903345,3350.0322320996042,8626.98497891,1137.848078071156
2015-07-13 16:00:00,46372.0766793,10728.634018969251,3680.59556022,2729.517001940676,8737.74145781,843.28827257914
2015-07-13 17:00:00,49354.3948494,6372.3399061706505,4568.7476936,1567.633246571178,8731.65349292,544.787867682552
2015-07-13 18:00:00,50393.7196269,2731.10823859745,5600.24019411,373.929414502134,8687.97009013,322.14400132403995
2015-07-13 19:00:00,51422.5024528,73.73155050765,5888.81818991,36.503688187902,8686.6920125,157.623976183016
2015-07-13 20:00:00,51287.7355561,0.0,5837.76462527,0.0,8829.62175632,36.450544492324
2015-07-13 21:00:00,47457.8977186,0.0,6102.27969433,0.0,8574.60882669,7.881198809152
2015-07-13 22:00:00,43863.4613538,0.0,5786.15192886,0.0,8200.67465786,2.955449553432
2015-07-13 23:00:00,41455.6405759,0.0,5151.13143205,0.0,7911.88628001,5.910899106864
2015-07-14 00:00:00,39914.4815465,0.0,4736.38655024,0.0,7736.00174654,16.747547469443997
2015-07-14 01:00:00,39439.8353117,0.0,4422.10209536,0.0,7569.96088482,33.495094938892
2015-07-14 02:00:00,39369.6952811,0.0,4241.45765795,0.0,7279.70966596,55.168391664056
2015-07-14 03:00:00,39154.9253322,39.900283415349996,4165.88192394,0.0,7148.05666734,129.054630499844
2015-07-14 04:00:00,39843.1996688,1652.7954453144498,4113.34757224,0.0,7213.2175685,252.19836189282802
2015-07-14 05:00:00,41723.4969904,4035.6668353536998,4069.89044353,23.180712264965997,7361.20470627,427.555035396432
2015-07-14 06:00:00,41394.2586076,8052.5413497238505,3564.97607527,270.953253805626,7589.0391508,705.3672934189999
2015-07-14 07:00:00,39611.1169526,12467.37538726545,3032.5112358,1133.3706881329979,7891.07778176,929.9814594798
2015-07-14 08:00:00,36682.6685946,16479.63134204385,2412.54693769,2243.65560207174,8011.4807237,1132.922328815436
2015-07-14 09:00:00,34802.1441977,19361.33261460315,2087.5294679,3008.3026465798557,7923.26362118,1266.9027085710002
2015-07-14 10:00:00,31350.0368532,21027.271233631902,1887.6070888,3379.652910161046,7839.49611628,1316.160201128192
2015-07-14 11:00:00,28594.1648705,21753.88643948905,1751.29140508,3631.1755054947425,7743.39306722,1278.7245067847239
2015-07-14 12:00:00,26921.1717831,21821.3454007991,1673.94544631,3685.480081940718,7638.37824841,1247.199711548124
2015-07-14 13:00:00,27466.5606897,20491.9254667362,1528.82634127,3579.9089473114736,7735.92373721,1118.145081048276
2015-07-14 14:00:00,29343.3682216,18180.826238286852,1787.31876243,3326.946457905348,7875.5346628,976.28350248356
