sit,,Mid,Mid,Mid,North,North,North,South,South,South
Production per timestep [MWh],,Curtailment,Gas plant,Photovoltaics,Curtailment,Gas plant,Photovoltaics,Curtailment,Gas plant,Photovoltaics
stf,t,,,,,,,,,
2019,4686,0.0,33265.8663104,4028.45272161,0.0,7052.49405274,419.673836587,0.0,3723.8860358,22.6427298643
2019,4687,0.0,32303.026138,8045.74710504,0.0,7191.16691825,656.109800862,0.0,3279.10050259,277.567272732
2019,4688,0.0,30336.2289735,12496.2700121,0.0,7400.73143921,900.426963945,0.0,2486.14537166,1193.10255762
2019,4689,0.0,27996.9443011,16486.2474605,0.0,7515.87503077,1119.1302309,0.0,1581.42093744,2414.8764126
2019,4690,0.0,26855.9404127,19478.7559933,0.0,7573.55569611,1292.5166047,0.0,1033.31680801,3246.85037225
2019,4691,0.0,24148.1906565,21117.1104878,0.0,7485.49051038,1403.83853788,0.0,950.203947615,3602.77319934
2019,4692,0.0,21858.2842561,21894.6825289,0.0,7315.6218322,1480.68022627,0.0,913.318523634,3795.41836782
2019,4693,0.0,20562.4643091,21974.1013966,0.0,7181.06663188,1544.71496659,0.0,882.143269809,3825.67196636
2019,4694,0.0,21060.4541746,20871.7542808,0.0,7182.17393097,1486.59112538,0.0,747.59393664,3709.53105985
2019,4695,0.0,23276.1998009,18833.7607869,0.0,7292.14734562,1352.61074562,0.0,851.151503059,3504.59141122
2019,4696,0.0,27747.8766815,15661.1157066,0.0,7543.29948304,1129.96687926,0.0,1188.04401103,3146.50083151
2019,4697,0.0,33386.9217302,11429.6753825,0.0,7812.81392572,849.199171686,0.0,1670.14696906,2573.15399948
2019,4698,0.0,38420.5128682,6786.17811356,0.0,8117.3160719,550.698766789,0.0,2843.72588271,1452.10943753
2019,4699,0.0,42251.2659654,2646.04022364,0.0,8308.46645009,296.530105194,0.0,4042.75897711,334.182008898
2019,4700,0.0,45528.5807014,35.5361899168,0.0,8364.29575676,137.92097916,0.0,4476.31634175,32.4213511474
2019,4701,0.0,47355.0897285,0.0,0.0,8540.22725083,32.5099450877,0.0,4629.47453627,0.0
2019,4702,0.0,44149.7864104,0.0,0.0,8270.25538909,6.89604895801,0.0,5096.75376977,0.0
2019,4703,0.0,41141.4516715,0.0,0.0,7839.06974594,2.95544955343,0.0,4929.93416175,0.0
2019,4704,0.0,39457.1301138,0.0,0.0,7652.78083418,3.94059940458,0.0,4504.12941643,0.0
2019,4705,0.0,38507.8376443,0.0,0.0,7543.9006046,13.792097916,0.0,4190.76661684,0.0
2019,4706,0.0,38828.7523051,0.0,0.0,7411.66495865,33.4950949389,0.0,3929.93816895,0.0
2019,4707,0.0,39763.6324395,0.0,0.0,7162.76655324,61.0792907709,0.0,3833.1643632,0.0
2019,4708,0.0,42524.0750153,0.0,0.0,7208.86971885,132.010080053,0.0,3726.25234922,0.0
2019,4709,0.0,48664.123594,1633.96495442,0.0,7716.14375369,254.168661595,0.0,3739.15552332,0.0
2019,4710,0.0,53392.6299346,3962.69868313,0.0,8453.71112971,423.614435992,0.0,3853.77599948,26.3927836573
2019,4711,0.0,53346.5747566,7928.90899834,0.0,8878.61788652,702.411843866,0.0,3701.97238323,323.817936179
2019,4712,0.0,50128.0281926,12401.3287128,0.0,8993.04102796,955.59535561,0.0,3399.59312946,1287.94569026
2019,4713,0.0,47192.9669321,16463.4345752,0.0,8981.43542937,1193.01646974,0.0,3137.64148381,2527.77360168
2019,4714,0.0,45212.6149187,19528.5550078,0.0,8858.58616527,1384.13554086,0.0,2650.46518124,3367.94388144
2019,4715,0.0,42633.2792034,21372.8616348,0.0,8727.10702422,1485.60597552,0.0,2474.38667515,3752.31648372
2019,4716,0.0,41231.3597083,22190.6011487,0.0,8604.09326883,1535.84861793,0.0,2423.67712465,3926.52784347
2019,4717,0.0,39986.9053981,22168.691618,0.0,8383.27715167,1665.88839828,0.0,1988.19205443,3951.87630835
2019,4718,0.0,40355.0254663,21125.1134465,0.0,8415.64454626,1542.74466689,0.0,2177.72091756,3844.37476629
2019,4719,0.0,41053.1893875,19039.5220698,0.0,8429.32540074,1375.2691922,0.0,2562.21112265,3591.68126808
2019,4720,0.0,43882.5063586,15797.0514936,0.0,8657.93341406,1133.90747867,0.0,2928.47884114,3209.74540961
2019,4721,0.0,47557.0371896,11529.6932804,0.0,8778.12477493,818.659526301,0.0,3569.92666619,2497.33012701
2019,4722,0.0,51545.289951,6705.52508532,0.0,8811.94243602,513.263072446,0.0,4412.24806305,1468.83436099
2019,4723,0.0,53329.3289523,2463.70254455,0.0,8761.93934436,269.931059213,0.0,5382.7578327,358.232986811
2019,4724,0.0,54668.1437547,56.4533027787,0.0,8755.91720182,122.158581542,0.0,5664.02937708,32.7219883713
2019,4725,0.0,53319.8748,0.0,0.0,8852.37104507,19.7029970229,0.0,5654.35522198,0.0
2019,4726,0.0,48432.1715689,0.0,0.0,8443.22989409,1.97029970229,0.0,5959.42312393,0.0
2019,4727,0.0,44658.061427,0.0,0.0,7884.03738443,0.0,0.0,5588.91769618,0.0
2019,4728,0.0,42932.4245087,0.0,0.0,7610.48829197,1.97029970229,0.0,5070.02576628,0.0
2019,4729,0.0,41885.1281608,0.0,0.0,7513.84647714,10.8366483626,0.0,4586.1567375,0.0
2019,4730,0.0,41959.1114808,0.0,0.0,7415.60555805,29.5544955343,0.0,4281.08883555,0.0
2019,4731,0.0,42768.123889,0.0,0.0,7206.42326752,54.1832418129,0.0,4200.90482507,0.0
2019,4732,0.0,45281.635124,0.0,0.0,7248.13162288,99.5001349655,0.0,4116.11253812,0.0
2019,4733,0.0,50989.8249029,1356.73686917,0.0,7796.44052357,206.88146874,0.0,4101.36605343,0.0
2019,4734,0.0,54764.1888303,3650.92682572,0.0,8501.37734478,368.446044328,0.0,4134.02250057,26.3294916102
2019,4735,0.0,54161.4448566,7256.24060424,0.0,8718.07913414,686.649446247,0.0,3808.53936812,347.204347597
2019,4736,0.0,50860.0880279,11550.1269077,0.0,8924.56759582,893.530914987,0.0,3406.14649631,1419.64061735
2019,4737,0.0,48575.38009,15371.1897633,0.0,8994.9565403,1063.96183924,0.0,3056.98793781,2704.27929814
2019,4738,0.0,46658.7527713,18401.4101712,0.0,8978.81358095,1185.13527093,0.0,2609.54112469,3455.87235793
2019,4739,0.0,43853.8622846,20403.0531837,0.0,8941.91511285,1273.79875753,0.0,2464.38456367,3813.93129161
2019,4740,0.0,42131.6088121,21314.3726033,0.0,8926.81991749,1267.88785842,0.0,2457.34232393,3950.92692765
2019,4741,0.0,40329.4593267,22018.3021569,0.0,8828.27516483,1331.92259875,0.0,2045.67914939,3943.23694392
2019,4742,0.0,40475.7701958,20920.7771736,0.0,8768.98756846,1184.15012107,0.0,2400.8224162,3802.83936035
2019,4743,0.0,40933.5135603,18898.8150436,0.0,8795.42994992,1000.91224876,0.0,2615.77214265,3638.58067501
2019,4744,0.0,43754.4625705,15596.4940423,0.0,8852.09402917,766.44658419,0.0,2946.00428725,3257.6574893
2019,4745,0.0,47245.0901897,11338.1693753,0.0,8796.22545949,531.980919618,0.0,3515.63916246,2622.5850883
2019,4746,0.0,50890.92704,6626.78055277,0.0,8826.98746257,336.921249091,0.0,4399.7260315,1535.73405481
2019,4747,0.0,52680.5142045,2584.06500664,0.0,8577.09915959,186.193321866,0.0,5427.39607979,377.18895493
2019,4748,0.0,53977.907084,40.4855554297,0.0,8560.74000062,81.7674376449,0.0,5717.87689818,35.095440139
2019,4749,0.0,53227.6358556,0.0,0.0,8679.91182554,25.6138961297,0.0,5693.98639957,0.0
2019,4750,0.0,48472.526107,0.0,0.0,8390.47972573,2.95544955343,0.0,6046.98037676,0.0
2019,4751,0.0,44938.6215495,0.0,0.0,8014.5752572,0.0,0.0,5701.35964192,0.0
2019,4752,0.0,42633.6087618,0.0,0.0,7711.25239054,0.985149851144,0.0,5080.1639745,0.0
2019,4753,0.0,41688.1595816,0.0,0.0,7599.32586924,7.88119880915,0.0,4662.65412681,0.0
2019,4754,0.0,41912.0311863,0.0,0.0,7440.4081619,32.5099450877,0.0,4383.39257306,0.0
2019,4755,0.0,42731.6126402,0.0,0.0,7200.08792511,65.0198901755,0.0,4225.78951797,0.0
2019,4756,0.0,45124.0602607,0.0,0.0,7224.17007885,102.455584519,0.0,4135.46729927,0.0
2019,4757,0.0,50926.8359866,1065.18234287,0.0,7826.91909433,204.911169038,0.0,4098.60108755,0.0
2019,4758,0.0,55084.2206217,3026.31435333,0.0,8508.69001027,372.386643732,0.0,4173.25824344,23.0383051589
2019,4759,0.0,54114.7065822,6703.42574005,0.0,8872.39057934,590.104760835,0.0,3852.13526447,315.589970051
2019,4760,0.0,51517.1805451,10623.0433136,0.0,9056.8877967,797.971379427,0.0,3450.58213688,1357.69352621
2019,4761,0.0,49476.7831366,14418.8631328,0.0,9161.08195694,971.357753228,0.0,3070.41901938,2656.74697074
2019,4762,0.0,48259.0507251,16968.2953041,0.0,9102.03250097,1099.42723388,0.0,2650.58923499,3434.17900877
2019,4763,0.0,45925.4569833,18613.9402522,0.0,9040.48334582,1162.47682435,0.0,2478.16234575,3802.91847541
2019,4764,0.0,44130.3497746,19482.8147275,0.0,8991.90088229,1174.29862256,0.0,2433.12219752,3950.26236115
2019,4765,0.0,42048.247433,20113.1145171,0.0,8904.89128731,1142.77382733,0.0,2111.8815061,3906.52755658
2019,4766,0.0,42104.6647025,19032.4606357,0.0,8925.75483128,1052.14004102,0.0,2366.81751418,3765.87680482
2019,4767,0.0,42197.8531312,17344.3071268,0.0,8942.04970742,908.308162755,0.0,2779.43011584,3460.17621713
2019,4768,0.0,44392.892175,14755.3309245,0.0,9053.72872203,738.862388358,0.0,3164.47331384,3020.75535685
2019,4769,0.0,47777.3090502,10877.0513678,0.0,9023.34407247,551.683916641,0.0,3723.53491828,2384.2747078
2019,4770,0.0,51451.9697661,6219.46940067,0.0,9033.71393548,347.757897454,0.0,4657.31051177,1338.05716858
2019,4771,0.0,52600.5594937,2427.65742244,0.0,8937.95385384,186.193321866,0.0,5534.81275873,316.776695935
2019,4772,0.0,53905.0289888,31.6937519093,0.0,8842.40522408,70.9307892824,0.0,5709.8432911,29.3042178257
2019,4773,0.0,52863.4841896,0.0,0.0,8913.98756209,9.85149851144,0.0,5621.17563143,0.0
2019,4774,0.0,48474.4477517,0.0,0.0,8535.9765306,0.0,0.0,6012.87913092,0.0
2019,4775,0.0,44945.3473059,0.0,0.0,8049.8354872,0.0,0.0,5717.0277819,0.0
2019,4776,0.0,42903.5998386,0.0,0.0,7755.75016465,0.0,0.0,5093.0671486,0.0
2019,4777,0.0,41832.2829322,0.0,0.0,7623.75727765,2.95544955343,0.0,4635.00446802,0.0
2019,4778,0.0,41807.3015515,0.0,0.0,7546.62112197,11.8217982137,0.0,4363.11615662,0.0
2019,4779,0.0,42425.1103145,0.0,0.0,7398.86583735,30.5396453855,0.0,4191.68827214,0.0
2019,4780,0.0,44461.0928478,0.0,0.0,7386.42225796,66.9901898778,0.0,4152.97874983,0.0
2019,4781,0.0,49883.8043083,1358.77259791,0.0,7958.51101834,159.594275885,0.0,4157.5870263,0.0
2019,4782,0.0,53336.2018442,3730.88007221,0.0,8616.5255549,294.559805492,0.0,4203.18249532,19.8420567783
2019,4783,0.0,53086.0413559,7421.74535127,0.0,8959.09941977,471.886778698,0.0,3882.13064961,314.16589899
2019,4784,0.0,50014.0587951,11766.8175094,0.0,9142.42980295,668.916748927,0.0,3500.34760209,1356.77579152
2019,4785,0.0,47688.8986935,15750.3569655,0.0,9216.06866427,904.36756335,0.0,3086.54140322,2673.80417745
2019,4786,0.0,46265.3714626,18727.5339162,0.0,9077.74518259,1097.45693417,0.0,2643.4216918,3433.97330962
2019,4787,0.0,43884.5391193,20233.0571101,0.0,8936.17178407,1225.52641482,0.0,2459.08021526,3810.94074238
2019,4788,0.0,42428.8160825,20746.2134337,0.0,8813.15802868,1275.76905723,0.0,2381.01002194,3978.41149912
2019,4789,0.0,42061.8321361,20398.345561,0.0,8658.95307919,1346.69984651,0.0,1982.51424864,3991.65535998
2019,4790,0.0,42420.754913,19055.5407104,0.0,8677.61921803,1243.25911214,0.0,2202.23508968,3913.86943404
2019,4791,0.0,42864.9738304,17049.0246722,0.0,8640.27744489,1091.54603507,0.0,2508.76993919,3721.61984086
2019,4792,0.0,45479.5489448,14231.7160445,0.0,8747.75898712,876.783367518,0.0,2852.65804583,3308.60758725
2019,4793,0.0,48883.7244055,9985.86021619,0.0,8811.27369425,632.466204434,0.0,3353.455822,2718.40924767
2019,4794,0.0,51858.7617699,5766.55792467,0.0,8805.38152771,411.792637778,0.0,4178.51907705,1685.97355171
2019,4795,0.0,53033.0615568,2305.5009744,0.0,8807.96103409,221.658716507,0.0,5350.39122951,407.189385274
2019,4796,0.0,54293.5697633,29.4035570704,0.0,8770.14156981,87.6783367518,0.0,5637.89858685,34.8897409858
2019,4797,0.0,52786.6184026,0.0,0.0,8863.67755781,6.89604895801,0.0,5639.60873729,0.0
2019,4798,0.0,48581.0990312,0.0,0.0,8581.73980784,0.0,0.0,5919.79194634,0.0
2019,4799,0.0,45256.6537433,0.0,0.0,8099.34985273,0.0,0.0,5631.31383966,0.0
2019,4800,0.0,43201.4547632,0.0,0.0,7779.00691209,0.0,0.0,5127.16839444,0.0
2019,4801,0.0,41961.0331255,0.0,0.0,7643.73280118,0.985149851144,0.0,4677.4006115,0.0
2019,4802,0.0,41852.4602013,0.0,0.0,7561.86040735,10.8366483626,0.0,4355.74291427,0.0
2019,4803,0.0,42727.7693508,0.0,0.0,7316.57682699,29.5544955343,0.0,4179.70675333,0.0
2019,4804,0.0,44741.6529703,0.0,0.0,7358.05025015,75.8565385381,0.0,4137.31060986,0.0
2019,4805,0.0,49919.7805653,1126.78858404,0.0,7852.99502808,193.089370824,0.0,4129.93736751,0.0
2019,4806,0.0,53940.8407609,3279.01190719,0.0,8452.7651137,345.787597751,0.0,4171.3239154,24.0509779131
2019,4807,0.0,52893.0905018,7577.22413422,0.0,8823.79246227,633.451354285,0.0,3877.94384639,360.748845685
2019,4808,0.0,49486.8032068,12113.4384982,0.0,8937.60164931,895.50121469,0.0,3396.20124139,1442.48904636
2019,4809,0.0,47020.0461116,16011.8208763,0.0,8835.59090935,1140.80352762,0.0,3127.19225134,2696.74754453
2019,4810,0.0,45323.31614,18881.7149221,0.0,8634.97588163,1381.1800913,0.0,2656.22530435,3451.58432174
2019,4811,0.0,43312.6583148,20460.0026953,0.0,8428.55016326,1520.08622031,0.0,2436.66334989,3823.21939953
2019,4812,0.0,40979.7649761,21303.6214109,0.0,8204.52955034,1588.06156004,0.0,2370.15543585,3989.2660852
2019,4813,0.0,42351.6114184,18642.3513915,0.0,8087.60991792,1546.6852663,0.0,1921.01496588,4031.956571
2019,4814,0.0,42598.2663091,17423.3442953,0.0,8028.98798429,1474.76932716,0.0,2118.78621242,3953.07885725
2019,4815,0.0,44102.8486445,15433.5466795,0.0,8004.71785896,1343.74439696,0.0,2390.97477027,3755.54437812
2019,4816,0.0,47032.5272769,12378.9611432,0.0,8220.27616525,1131.93717896,0.0,2614.28368589,3461.26800495
2019,4817,0.0,49793.7718755,8761.62384176,0.0,8353.67543719,846.243722133,0.0,3101.9532669,2859.31316761
2019,4818,0.0,51929.4174071,5106.91819455,0.0,8406.14987083,550.698766789,0.0,4008.16756362,1777.98436524
2019,4819,0.0,52471.3983299,1635.38996454,0.0,8386.95895107,294.559805492,0.0,5225.38790556,468.598494012
2019,4820,0.0,52808.3487662,2.29019483889,0.0,8449.26769017,118.217982137,0.0,5611.98917821,40.5227331813
2019,4821,0.0,51528.9019628,0.0,0.0,8676.63842839,7.88119880915,0.0,5659.88515374,0.0
2019,4822,0.0,47796.1071814,0.0,0.0,8463.20541762,0.0,0.0,5891.22063226,0.0
2019,4823,0.0,44750.3003714,0.0,0.0,8013.82503954,0.0,0.0,5576.93617737,0.0
2019,4824,0.0,42307.8899893,0.0,0.0,7734.74407018,0.0,0.0,5023.02134634,0.0
2019,4825,0.0,40940.639803,0.0,0.0,7590.98263282,1.97029970229,0.0,4618.41467275,0.0
2019,4826,0.0,40268.0641667,0.0,0.0,7475.63079758,13.792097916,0.0,4355.74291427,0.0
2019,4827,0.0,40210.4148265,0.0,0.0,7221.34460531,32.5099450877,0.0,4155.74371571,0.0
2019,4828,0.0,40089.3512119,0.0,0.0,7060.24360685,110.336783328,0.0,4056.20494408,0.0
2019,4829,0.0,41062.693605,907.947743879,0.0,7053.0421848,260.079560702,0.0,4041.45845939,0.0
2019,4830,0.0,42604.524069,2818.35193865,0.0,7202.38566787,442.332283164,0.0,4010.82538973,23.2598273239
2019,4831,0.0,42736.0409155,6172.69853274,0.0,7335.53294373,758.565385381,0.0,3478.97786564,360.638084603
2019,4832,0.0,40916.797903,10312.3274905,0.0,7436.37543915,1071.84303804,0.0,2653.85214652,1475.1635657
2019,4833,0.0,38845.5317248,13986.2453277,0.0,7474.51131151,1324.04139994,0.0,1871.58309416,2753.28316564
2019,4834,0.0,37048.9097175,16834.9677946,0.0,7341.67428565,1516.14562091,0.0,1469.60993001,3503.64203051
2019,4835,0.0,34443.7425777,18001.7838951,0.0,7228.56373711,1641.25965201,0.0,1242.47015865,3845.98871349
2019,4836,0.0,32747.2520111,17472.0491056,0.0,7084.30895506,1692.48744427,0.0,1168.1302755,4008.80750475
2019,4837,0.0,32449.7618608,16476.2723896,0.0,7065.39530953,1633.3784532,0.0,1059.11211406,4055.15310627
2019,4838,0.0,33149.2697657,14885.1213554,0.0,7084.9855236,1557.52191466,0.0,903.06461876,4028.71285358
2019,4839,0.0,35537.6420248,12171.9911463,0.0,7244.71606274,1406.79398743,0.0,1006.44938175,3894.91346593
2019,4840,0.0,39364.9855532,8898.08128424,0.0,7569.7309587,1157.55107509,0.0,1207.24243275,3615.77971503
2019,4841,0.0,42585.3560792,5822.79493127,0.0,7847.03575802,862.991269602,0.0,1675.56284464,3074.64853499
2019,4842,0.0,44936.4315562,3010.52473225,0.0,8037.7475789,547.743317236,0.0,2778.67265532,1954.94892904
2019,4843,0.0,44558.1875912,1238.44830574,0.0,8139.6220556,293.574655641,0.0,4281.04997383,500.49768577
2019,4844,0.0,45389.9183919,13.7411690334,0.0,8204.27228985,123.143731393,0.0,4797.89856338,40.7917243816
2019,4845,0.0,44784.8899755,0.0,0.0,8409.18191937,15.7623976183,0.0,4988.9201005,0.0
2019,4846,0.0,41565.1743224,0.0,0.0,8265.1479555,0.0,0.0,5305.04786597,0.0
2019,4847,0.0,38865.2635539,0.0,0.0,7845.02606614,0.0,0.0,5001.8232746,0.0
2019,4848,0.0,37016.6413764,0.0,0.0,7610.95815635,0.0,0.0,4650.672608,0.0
2019,4849,0.0,35866.5370384,0.0,0.0,7479.20020154,1.97029970229,0.0,4251.59586618,0.0
2019,4850,0.0,35200.6871585,0.0,0.0,7365.58373382,12.8069480649,0.0,3967.72603596,0.0
2019,4851,0.0,34912.4404572,0.0,0.0,7163.15340222,37.4356943435,0.0,3783.39497738,0.0
2019,4852,0.0,34538.6805679,0.0,0.0,6908.79048179,116.247682435,0.0,3719.80076217,0.0
2019,4853,0.0,34581.8976581,283.462504532,0.0,6857.87281036,203.926019187,0.0,3664.50144459,0.0
2019,4854,0.0,35682.4750815,1417.75783832,0.0,6916.31152013,361.54999537,0.0,3641.66883859,22.8326060057
2019,4855,0.0,36295.2528231,3753.74385069,0.0,7008.64474832,625.570155476,0.0,3042.43363765,361.239359051
2019,4856,0.0,35353.0436594,7176.79628994,0.0,7226.74201681,871.857618262,0.0,2064.61783831,1472.69517586
2019,4857,0.0,33918.1845954,10645.7162425,0.0,7355.34410515,1087.60543566,0.0,1072.92663244,2769.45428369
2019,4858,0.0,33157.1083705,13819.417357,0.0,7394.60293014,1250.1551611,0.0,721.24543522,3508.23070393
2019,4859,0.0,30514.0780894,15719.7319712,0.0,7371.73149215,1324.04139994,0.0,598.537807313,3842.9190492
2019,4860,0.0,27949.2268005,16510.9052249,0.0,7326.61976364,1333.89289845,0.0,594.081856847,3997.60481241
2019,4861,0.0,25379.9407506,17762.9038501,0.0,7304.06781277,1330.9374489,0.0,496.799606101,4053.41257498
2019,4862,0.0,25130.1098243,17312.2952922,0.0,7406.15220184,1220.60066557,0.0,297.097686452,4037.44715609
2019,4863,0.0,26409.5022459,15891.6619871,0.0,7612.0328672,1046.22914191,0.0,399.524384068,3924.88225025
2019,4864,0.0,30054.9302311,13240.6851212,0.0,7980.2643806,826.54072511,0.0,519.594317592,3675.78057572
2019,4865,0.0,34910.4184158,9541.06620857,0.0,8260.06105234,612.763207411,0.0,965.923398546,3190.74197246
2019,4866,0.0,39001.6526029,5729.43132168,0.0,8426.43859423,390.119341053,0.0,2127.08768342,2120.82156159
2019,4867,0.0,41904.8229196,2244.96349082,0.0,8561.41977737,223.62901621,0.0,3798.89486006,574.359504782
2019,4868,0.0,44668.3408164,13.7411690334,0.0,8638.98974264,96.5446854121,0.0,4488.27363403,45.3487517757
2019,4869,0.0,46021.468324,0.0,0.0,8678.04019477,17.7326973206,0.0,4819.33552661,0.0
2019,4870,0.0,42686.4539903,0.0,0.0,8287.65448528,0.0,0.0,5117.95184151,0.0
2019,4871,0.0,39863.5579626,0.0,0.0,7846.52650146,0.0,0.0,4838.69028776,0.0
2019,4872,0.0,38390.6173191,0.0,0.0,7656.72143358,0.0,0.0,4490.30458704,0.0
2019,4873,0.0,37626.7635608,0.0,0.0,7519.00715858,4.92574925572,0.0,4112.42591695,0.0
2019,4874,0.0,37748.7879977,0.0,0.0,7428.50334829,22.6584465763,0.0,3986.15914182,0.0
2019,4875,0.0,38901.7748027,0.0,0.0,7339.96201092,54.1832418129,0.0,3794.45484089,0.0
2019,4876,0.0,41629.549419,0.0,0.0,7327.93504807,101.470434668,0.0,3804.59304912,0.0
2019,4877,0.0,46717.0627685,1825.60336921,0.0,7834.65620312,203.926019187,0.0,3815.65291263,0.0
2019,4878,0.0,51346.704211,3800.65467497,0.0,8476.85509421,367.460894477,0.0,3924.36384532,23.0857741943
2019,4879,0.0,51564.7404254,7388.43573966,0.0,8877.11116395,620.644406221,0.0,3657.39909961,364.704598632
2019,4880,0.0,49577.7642505,10739.7796339,0.0,9212.97066421,816.689226598,0.0,3216.56905501,1452.53665885
2019,4881,0.0,48488.6549865,13519.9362119,0.0,9324.57615888,984.164701293,0.0,2901.66311527,2709.37430794
2019,4882,0.0,47807.5376438,15720.1136703,0.0,9257.45599299,1124.05598016,0.0,2545.60692558,3450.68241006
2019,4883,0.0,45503.9534932,17573.0721446,0.0,9124.83195853,1264.93240887,0.0,2346.77689659,3806.19383885
2019,4884,0.0,44138.9950577,18180.9025781,0.0,9012.42774609,1289.56115515,0.0,2317.32885045,3976.65514481
2019,4885,0.0,43177.4957373,18054.7510124,0.0,8726.20642929,1410.73458684,0.0,1916.58452258,4036.3870143
2019,4886,0.0,44504.978945,15910.5688178,0.0,8715.22094317,1249.17001125,0.0,2032.65806039,4027.22549047
2019,4887,0.0,47289.5105497,12227.6683275,0.0,8801.21869979,1052.14004102,0.0,2241.89749158,3924.89807326
2019,4888,0.0,50483.3968806,8917.52249376,0.0,8990.79974127,842.303122728,0.0,2446.36007557,3678.96100109
2019,4889,0.0,54048.4655694,5346.68887088,0.0,9099.60003448,615.718656965,0.0,2850.10271518,3205.17255921
2019,4890,0.0,55739.0070475,2632.87160331,0.0,9090.89650842,391.104490904,0.0,3695.68435534,2154.98344403
2019,4891,0.0,55129.7127438,826.658550403,0.0,9046.99228745,235.450814423,0.0,5117.00741318,597.255402835
2019,4892,0.0,54487.8662123,2.29019483889,0.0,9060.33171404,94.5743857098,0.0,5631.49796772,46.8202918717
2019,4893,0.0,51825.7960651,0.0,0.0,9017.09315581,14.7772477672,0.0,5597.21259382,0.0
2019,4894,0.0,47234.9869363,0.0,0.0,8560.73371337,0.0,0.0,5976.9345745,0.0
2019,4895,0.0,43796.2037902,0.0,0.0,7995.81981571,0.0,0.0,5613.80238909,0.0
2019,4896,0.0,41888.0106278,0.0,0.0,7706.23579912,0.0,0.0,4988.9201005,0.0
2019,4897,0.0,41323.0470933,0.0,0.0,7554.26738858,4.92574925572,0.0,4585.23508221,0.0
2019,4898,0.0,41422.0117941,0.0,0.0,7439.52168099,23.6435964275,0.0,4352.0562931,0.0
2019,4899,0.0,42458.7390963,0.0,0.0,7261.46950994,56.1535415152,0.0,4132.70233339,0.0
2019,4900,0.0,45074.0974991,0.0,0.0,7232.51331528,108.366483626,0.0,4039.61514881,0.0
2019,4901,0.0,50811.2211177,786.860053425,0.0,7738.99953814,211.807217996,0.0,4066.3431523,0.0
2019,4902,0.0,55359.159557,2210.43244198,0.0,8363.18537863,391.104490904,0.0,4118.58792573,21.487650004
2019,4903,0.0,54571.2187066,6189.26427541,0.0,8745.24671344,648.228602053,0.0,3803.50779094,348.549303599
2019,4904,0.0,53120.8624233,9385.43474596,0.0,8905.4190181,835.40707377,0.0,3394.80602034,1413.46964275
2019,4905,0.0,52386.7837333,11693.3404249,0.0,8942.05599466,990.0756004,0.0,3070.42923489,2700.054554
2019,4906,0.0,52507.3638966,13302.2404692,0.0,8918.57060227,1072.8281879,0.0,2628.17964855,3463.04018227
2019,4907,0.0,50794.2662401,13837.3699399,0.0,8765.0172015,1153.61047569,0.0,2384.53689761,3810.8299813
2019,4908,0.0,49539.046122,13846.4034862,0.0,8588.14597866,1262.96210917,0.0,2337.81474608,3981.05394208
2019,4909,0.0,48522.4290669,13831.0973507,0.0,8527.32510039,1275.76905723,0.0,1949.32470826,4045.1213168
2019,4910,0.0,48392.5145784,13171.2158778,0.0,8580.21307152,1186.12042078,0.0,2141.8205815,4033.26988097
2019,4911,0.0,49358.7852035,11024.0945998,0.0,8621.7804159,1043.27369236,0.0,2315.93475399,3918.14164723
2019,4912,0.0,52064.3929599,8305.03533071,0.0,8871.37104338,849.199171686,0.0,2518.32900635,3660.4480773
2019,4913,0.0,54012.400624,6039.95629522,0.0,8945.56265531,632.466204434,0.0,2954.31446107,3168.2416497
2019,4914,0.0,55637.7258946,3464.37773279,0.0,8987.60140359,390.119341053,0.0,3870.52918239,2069.53918039
2019,4915,0.0,55569.9023754,1139.75363149,0.0,8905.63341986,214.762667549,0.0,5287.41675173,544.81794178
2019,4916,0.0,55597.6160121,2.29019483889,0.0,8947.14751638,84.7228871984,0.0,5727.04570093,42.5164326662
2019,4917,0.0,53679.2223542,0.0,0.0,8913.51769771,11.8217982137,0.0,5718.87109248,0.0
2019,4918,0.0,49065.3534893,0.0,0.0,8413.69105209,0.0,0.0,6049.74534264,0.0
2019,4919,0.0,45953.249938,0.0,0.0,7915.54652614,0.0,0.0,5682.00488077,0.0
2019,4920,0.0,44143.060654,0.0,0.0,7673.97643975,0.0,0.0,5110.57859916,0.0
2019,4921,0.0,43396.5016978,0.0,0.0,7466.68143352,0.985149851144,0.0,4639.61274449,0.0
2019,4922,0.0,43359.0296266,0.0,0.0,7354.09553673,13.792097916,0.0,4319.79835785,0.0
2019,4923,0.0,43799.0862572,0.0,0.0,7222.27650731,44.3317433015,0.0,4219.33793092,0.0
2019,4924,0.0,46106.0206897,0.0,0.0,7241.00846849,91.6189361564,0.0,4116.11253812,0.0
2019,4925,0.0,50752.4680149,1290.4738985,0.0,7703.74713491,196.044820378,0.0,4133.62398868,0.0
2019,4926,0.0,54765.6479003,3027.81570328,0.0,8405.06913108,366.475744626,0.0,4182.39582189,19.4306584719
2019,4927,0.0,53697.1651844,7031.61066046,0.0,8796.57317464,587.149311282,0.0,3919.45138634,323.849582203
2019,4928,0.0,50080.4548198,11295.9152806,0.0,8917.59635823,862.991269602,0.0,3517.22571046,1368.46899723
