sit,,South
Production per timestep [MWh],,Gas plant
stf,t,
2019,4564,800.36545636
2019,4565,796.678835188
2019,4566,801.501239342
2019,4567,745.915248881
2019,4568,680.6952937
2019,4569,634.303119997
2019,4570,558.92020826
2019,4571,524.908680412
2019,4572,512.573029216
2019,4573,433.221643437
2019,4574,474.993969732
2019,4575,547.905870761
2019,4576,601.063714633
2019,4577,700.878412554
2019,4578,891.321358268
2019,4579,1101.8910344
2019,4580,1174.8229945
2019,4581,1155.01841307
2019,4582,1218.9812904
2019,4583,1151.51612296
2019,4584,1029.48896218
2019,4585,940.272729823
2019,4586,881.471122135
2019,4587,844.604910419
2019,4588,824.328493975
2019,4589,824.512825034
2019,4590,824.146290363
2019,4591,771.392843931
2019,4592,733.030700264
2019,4593,688.037615087
2019,4594,602.915737998
2019,4595,570.159660705
2019,4596,554.408816247
2019,4597,481.171414108
2019,4598,531.629564832
2019,4599,602.685862359
2019,4600,673.890480662
2019,4601,786.334125664
2019,4602,981.887091947
2019,4603,1153.15375322
2019,4604,1180.36961773
2019,4605,1173.45151893
2019,4606,1235.38675461
2019,4607,1174.18884316
2019,4608,1036.30921134
2019,4609,941.747378291
2019,4610,882.945770604
2019,4611,849.766180059
2019,4612,839.627971837
2019,4613,836.863005959
2019,4614,837.812217977
2019,4615,803.928455047
2019,4616,775.786689899
2019,4617,715.834585609
2019,4618,638.248379646
2019,4619,595.014585097
2019,4620,584.003696444
2019,4621,492.672219526
2019,4622,547.071140537
2019,4623,621.98183939
2019,4624,691.017808497
2019,4625,794.03091036
2019,4626,937.236848826
2019,4627,1131.62426361
2019,4628,1191.79413841
2019,4629,1190.40997632
2019,4630,1245.52496283
2019,4631,1184.32705138
2019,4632,1044.9727711
2019,4633,962.945450028
2019,4634,902.484862814
2019,4635,860.641712516
2019,4636,837.784661252
2019,4637,833.176384787
2019,4638,847.390235352
2019,4639,788.530115411
2019,4640,730.367782689
2019,4641,689.428999874
2019,4642,606.86667066
2019,4643,561.167763334
2019,4644,548.710876323
2019,4645,475.984402832
2019,4646,516.942810889
2019,4647,573.713506058
2019,4648,633.029806691
2019,4649,736.119112044
2019,4650,913.749538719
2019,4651,1120.04803882
2019,4652,1177.76363798
2019,4653,1167.55292505
2019,4654,1220.45593887
2019,4655,1157.23038577
2019,4656,1030.22628641
2019,4657,947.277310049
2019,4658,884.420419073
2019,4659,848.291531591
2019,4660,833.176384787
2019,4661,822.669514448
2019,4662,813.978088706
2019,4663,712.995215054
2019,4664,606.50224716
2019,4665,482.509387538
2019,4666,417.50589358
2019,4667,377.521417759
2019,4668,350.258281015
2019,4669,334.789089262
2019,4670,305.765268253
2019,4671,357.463752486
2019,4672,443.060057612
2019,4673,540.973726098
2019,4674,732.052669447
2019,4675,939.004724036
2019,4676,999.562245476
2019,4677,1031.1479417
2019,4678,1103.22138561
2019,4679,1042.02347416
2019,4680,970.318692371
2019,4681,883.49876378
2019,4682,820.641872804
2019,4683,790.042917079
2019,4684,774.927770275
2019,4685,750.596070543
2019,4686,744.77720716
2019,4687,655.820100519
2019,4688,497.229074332
2019,4689,316.284187489
2019,4690,206.663361601
2019,4691,190.040789523
2019,4692,182.663704727
2019,4693,176.428653962
2019,4694,149.518787328
2019,4695,170.230300612
2019,4696,237.608802206
2019,4697,334.029393812
2019,4698,568.745176541
2019,4699,808.551795423
2019,4700,895.26326835
2019,4701,925.894907253
2019,4702,1019.35075395
2019,4703,985.986832351
2019,4704,900.825883286
2019,4705,838.153323369
2019,4706,785.98763379
2019,4707,766.632872639
2019,4708,745.250469844
2019,4709,747.831104664
2019,4710,770.755199895
2019,4711,740.394476647
2019,4712,679.918625892
2019,4713,627.528296762
2019,4714,530.093036247
2019,4715,494.877335031
2019,4716,484.73542493
2019,4717,397.638410885
2019,4718,435.544183513
2019,4719,512.442224531
2019,4720,585.695768228
2019,4721,713.985333238
2019,4722,882.44961261
2019,4723,1076.55156654
2019,4724,1132.80587542
2019,4725,1130.8710444
2019,4726,1191.88462479
2019,4727,1117.78353924
2019,4728,1014.00515326
2019,4729,917.2313475
2019,4730,856.21776711
2019,4731,840.180965013
2019,4732,823.222507624
2019,4733,820.273210686
2019,4734,826.804500114
2019,4735,761.707873623
2019,4736,681.229299262
2019,4737,611.397587562
2019,4738,521.908224937
2019,4739,492.876912733
2019,4740,491.468464786
2019,4741,409.135829877
2019,4742,480.16448324
2019,4743,523.15442853
2019,4744,589.20085745
2019,4745,703.127832491
2019,4746,879.9452063
2019,4747,1085.47921596
2019,4748,1143.57537964
2019,4749,1138.79727991
2019,4750,1209.39607535
2019,4751,1140.27192838
2019,4752,1016.0327949
2019,4753,932.530825362
2019,4754,876.678514612
2019,4755,845.157903595
2019,4756,827.093459854
2019,4757,819.720217511
2019,4758,834.651648688
2019,4759,770.427052894
2019,4760,690.116427377
2019,4761,614.083803875
2019,4762,530.117846999
2019,4763,495.632469149
2019,4764,486.624439503
2019,4765,422.37630122
2019,4766,473.363502835
2019,4767,555.886023168
2019,4768,632.894662768
2019,4769,744.706983657
2019,4770,931.462102354
2019,4771,1106.96255175
2019,4772,1141.96865822
2019,4773,1124.23512629
2019,4774,1202.57582618
2019,4775,1143.40555638
2019,4776,1018.61342972
2019,4777,927.000893605
2019,4778,872.623231323
2019,4779,838.337654427
2019,4780,830.595749967
2019,4781,831.51740526
2019,4782,840.636499063
2019,4783,776.426129922
2019,4784,700.069520418
2019,4785,617.308280643
2019,4786,528.684338361
2019,4787,491.816043051
2019,4788,476.202004387
2019,4789,396.502849727
2019,4790,440.447017936
2019,4791,501.753987837
2019,4792,570.531609166
2019,4793,670.691164399
2019,4794,835.70381541
2019,4795,1070.0782459
2019,4796,1127.57971737
2019,4797,1127.92174746
2019,4798,1183.95838927
2019,4799,1126.26276793
2019,4800,1025.43367889
2019,4801,935.4801223
2019,4802,871.148582855
2019,4803,835.941350666
2019,4804,827.462121971
2019,4805,825.987473502
2019,4806,834.264783079
2019,4807,775.588769278
2019,4808,679.240248279
2019,4809,625.438450268
2019,4810,531.245060871
2019,4811,487.332669978
2019,4812,474.03108717
2019,4813,384.202993177
2019,4814,423.757242483
2019,4815,478.194954053
2019,4816,522.856737178
2019,4817,620.390653381
2019,4818,801.633512725
2019,4819,1045.07758111
2019,4820,1122.39783564
2019,4821,1131.97703075
2019,4822,1178.24412645
2019,4823,1115.38723547
2019,4824,1004.60426927
2019,4825,923.68293455
2019,4826,871.148582855
2019,4827,831.148743143
2019,4828,811.240988816
2019,4829,808.291691879
2019,4830,802.165077945
2019,4831,695.795573129
2019,4832,530.770429304
2019,4833,374.316618832
2019,4834,293.921986003
2019,4835,248.494031729
2019,4836,233.6260551
2019,4837,211.822422813
2019,4838,180.612923752
2019,4839,201.28987635
2019,4840,241.44848655
2019,4841,335.112568929
2019,4842,555.734531064
2019,4843,856.209994765
2019,4844,959.579712675
2019,4845,997.7840201
2019,4846,1061.00957319
2019,4847,1000.36465492
2019,4848,930.134521601
2019,4849,850.319173235
2019,4850,793.545207192
2019,4851,756.678995476
2019,4852,743.960152434
2019,4853,732.900288919
2019,4854,728.333767718
2019,4855,608.48672753
2019,4856,412.923567662
2019,4857,214.585326488
2019,4858,144.249087044
2019,4859,119.707561463
2019,4860,118.816371369
2019,4861,99.3599212202
2019,4862,59.4195372904
2019,4863,79.9048768136
2019,4864,103.918863518
2019,4865,193.184679709
2019,4866,425.417536684
2019,4867,759.778972011
2019,4868,897.654726806
2019,4869,963.867105321
2019,4870,1023.5903683
2019,4871,967.738057551
2019,4872,898.060917408
2019,4873,822.485183389
2019,4874,797.231828364
2019,4875,758.890968179
2019,4876,760.918609823
2019,4877,763.130582526
2019,4878,784.872769064
2019,4879,731.479819922
2019,4880,643.313811003
2019,4881,580.332623055
2019,4882,509.121385117
2019,4883,469.355379319
2019,4884,463.46577009
2019,4885,383.316904517
2019,4886,406.531612077
2019,4887,448.379498315
2019,4888,489.272015114
2019,4889,570.020543037
2019,4890,739.136871068
2019,4891,1023.40148264
2019,4892,1126.29959354
2019,4893,1119.44251876
2019,4894,1195.3869149
2019,4895,1122.76047782
2019,4896,997.7840201
2019,4897,917.047016442
2019,4898,870.41125862
2019,4899,826.540466678
2019,4900,807.923029761
2019,4901,813.26863046
2019,4902,823.717585146
2019,4903,760.701558189
2019,4904,678.961204068
2019,4905,614.085846978
2019,4906,525.63592971
2019,4907,476.907379523
2019,4908,467.562949216
2019,4909,389.864941652
2019,4910,428.364116299
2019,4911,463.186950798
2019,4912,503.665801269
2019,4913,590.862892215
2019,4914,774.105836478
2019,4915,1057.48335035
2019,4916,1145.40914019
2019,4917,1143.7742185
2019,4918,1209.94906853
2019,4919,1136.40097615
2019,4920,1022.11571983
2019,4921,927.922548898
2019,4922,863.95967157
2019,4923,843.867586185
2019,4924,823.222507624
2019,4925,826.724797737
2019,4926,836.479164377
2019,4927,783.890277267
2019,4928,703.445142092
2019,4929,636.703091334
2019,4930,552.468199487
2019,4931,505.202226677
2019,4932,495.839508533
2019,4933,413.549103746
2019,4934,465.290205521
2019,4935,495.768490821
2019,4936,544.359757262
2019,4937,644.785642067
2019,4938,827.069012038
2019,4939,1074.15741525
2019,4940,1142.38946599
2019,4941,1149.85714343
2019,4942,1213.08269652
2019,4943,1144.32721167
2019,4944,1015.66413278
2019,4945,941.747378291
2019,4946,882.392777428
2019,4947,848.660193708
2019,4948,830.595749967
2019,4949,834.09804008
2019,4950,840.475132458
2019,4951,789.503582071
2019,4952,732.229187402
2019,4953,660.953129932
2019,4954,566.643824883
2019,4955,527.705907747
2019,4956,514.586078714
2019,4957,433.158798134
2019,4958,477.913466944
2019,4959,519.44282173
2019,4960,567.375010529
2019,4961,672.821635375
2019,4962,859.507807577
2019,4963,1102.9577022
2019,4964,1153.39399113
2019,4965,1160.91700694
2019,4966,1214.74167605
2019,4967,1147.09217755
2019,4968,1033.54424546
2019,4969,945.249668404
2019,4970,892.346654592
2019,4971,850.872166411
2019,4972,837.231668076
2019,4973,838.521985486
2019,4974,848.13792186
2019,4975,795.105290642
2019,4976,718.723561123
2019,4977,647.887830125
2019,4978,558.946306106
2019,4979,523.280531578
2019,4980,513.022484001
2019,4981,449.982689636
2019,4982,489.664222814
2019,4983,526.252792968
2019,4984,575.99040147
2019,4985,667.082699288
2019,4986,867.611317058
2019,4987,1114.23289925
2019,4988,1169.25755234
2019,4989,1151.88478507
2019,4990,1201.28550877
2019,4991,1139.71893521
2019,4992,1018.98209184
2019,4993,925.157583019
2019,4994,881.839784253
2019,4995,844.789241478
2019,4996,827.093459854
2019,4997,816.955251632
2019,4998,804.547183168
2019,4999,711.982233036
2019,5000,584.046535005
2019,5001,421.187934856
2019,5002,345.116342556
2019,5003,315.080170701
2019,5004,320.606653614
2019,5005,288.51195938
2019,5006,253.020109783
2019,5007,278.162260077
2019,5008,335.077745927
2019,5009,431.632537927
2019,5010,660.841718845
2019,5011,941.138950026
2019,5012,1032.07886588
2019,5013,1082.02331387
2019,5014,1125.5254437
2019,5015,1073.17542306
2019,5016,990.779439874
2019,5017,910.226767274
2019,5018,849.028855825
2019,5019,797.416159422
2019,5020,779.720377799
2019,5021,766.448541581
2019,5022,762.464335328
2019,5023,659.495378491
2019,5024,489.880864565
2019,5025,302.780544989
2019,5026,213.268777113
2019,5027,189.575083815
2019,5028,183.090444999
2019,5029,175.891702529
2019,5030,155.318235186
2019,5031,178.481109452
2019,5032,218.246890331
2019,5033,340.652559884
2019,5034,577.50304965
2019,5035,862.298327301
2019,5036,964.980008195
2019,5037,1019.35075395
2019,5038,1104.69603408
2019,5039,1059.16626261
2019,5040,980.272569535
2019,5041,890.319012947
2019,5042,835.204026431
2019,5043,799.628132125
2019,5044,790.964572372
2019,5045,783.775661087
2019,5046,803.348667342
2019,5047,771.63077952
2019,5048,726.393020202
2019,5049,670.685569275
2019,5050,621.182685081
2019,5051,596.000732094
2019,5052,579.448402888
2019,5053,523.705759835
2019,5054,574.337151453
2019,5055,628.46781225
2019,5056,684.735507427
2019,5057,795.582765172
2019,5058,994.037671817
2019,5059,1198.79372348
2019,5060,1235.70220581
2019,5061,1233.72777508
2019,5062,1291.60772748
2019,5063,1214.37301393
2019,5064,1096.03247432
2019,5065,992.62275046
2019,5066,924.051596668
2019,5067,886.0793986
2019,5068,869.305272269
2019,5069,865.802982156
2019,5070,862.595671725
2019,5071,825.896000015
2019,5072,746.675231668
2019,5073,671.868652604
2019,5074,581.780617836
2019,5075,542.364117852
2019,5076,542.464119959
2019,5077,475.98605542
2019,5078,529.125549037
2019,5079,582.622758274
2019,5080,636.988752354
2019,5081,734.032939314
2019,5082,918.584404479
2019,5083,1123.68315789
2019,5084,1182.61012809
2019,5085,1198.15188078
2019,5086,1234.0964372
2019,5087,1161.101338
2019,5088,1040.18016357
2019,5089,953.175903923
2019,5090,890.872006123
2019,5091,859.535726164
2019,5092,822.485183389
2019,5093,827.093459854
2019,5094,838.225212642
2019,5095,789.580429109
2019,5096,730.320710356
2019,5097,641.936981233
2019,5098,565.363588598
2019,5099,526.075940729
2019,5100,510.483773133
2019,5101,416.630333057
2019,5102,465.053113378
2019,5103,522.572391636
2019,5104,590.409088909
2019,5105,712.316491317
2019,5106,921.094471425
2019,5107,1099.63742198
2019,5108,1152.23902373
2019,5109,1153.91242672
2019,5110,1213.45135864
2019,5111,1140.82492156
2019,5112,1025.98667206
2019,5113,927.185224663
2019,5114,875.019535085
2019,5115,843.683255126
2019,5116,830.22708785
2019,5117,818.245569042
2019,5118,838.498964803
2019,5119,788.010423941
2019,5120,746.169432567
2019,5121,656.278456142
2019,5122,557.166375006
2019,5123,515.627770166
2019,5124,504.157483082
2019,5125,431.660822813
2019,5126,501.891240375
2019,5127,577.632858208
2019,5128,641.241759191
2019,5129,757.589711265
2019,5130,924.906389595
2019,5131,1104.21329642
2019,5132,1172.39518529
2019,5133,1180.82476127
2019,5134,1218.79695934
2019,5135,1147.82950179
2019,5136,1033.17558335
2019,5137,941.747378291
2019,5138,874.650872968
2019,5139,846.263889946
2019,5140,841.286951365
2019,5141,837.96899231
2019,5142,843.228280279
2019,5143,800.434874619
2019,5144,749.530715129
2019,5145,685.669208522
2019,5146,597.480128879
2019,5147,544.113921131
2019,5148,547.856827294
2019,5149,479.860593975
2019,5150,527.394711446
2019,5151,602.024544811
2019,5152,657.914224639
2019,5153,767.104155444
2019,5154,949.160570628
2019,5155,1149.66792967
2019,5156,1175.59132121
2019,5157,1194.46525961
2019,5158,1228.01351227
2019,5159,1157.04605471
2019,5160,1047.73773698
2019,5161,963.682774263
2019,5162,902.116200696
2019,5163,862.853685219
2019,5164,831.148743143
2019,5165,824.512825034
2019,5166,825.064949743
2019,5167,747.085736219
2019,5168,620.81616225
2019,5169,470.688420005
2019,5170,387.721915176
2019,5171,338.80684716
2019,5172,330.83243664
2019,5173,320.180135167
2019,5174,328.272251406
2019,5175,381.233496324
2019,5176,432.440714279
2019,5177,549.846315202
2019,5178,790.204165305
2019,5179,986.67477574
2019,5180,1054.14331077
2019,5181,1102.48406137
2019,5182,1132.53002392
2019,5183,1073.91274729
2019,5184,973.452320367
2019,5185,906.724477161
2019,5186,856.586429227
2019,5187,814.005954695
2019,5188,788.199606493
2019,5189,767.370196874
2019,5190,769.434161158
2019,5191,700.170906072
2019,5192,562.121510589
2019,5193,361.713257074
2019,5194,240.710503029
2019,5195,201.454163806
2019,5196,178.679945218
2019,5197,161.111222547
2019,5198,150.807673975
2019,5199,195.79594223
2019,5200,260.968550386
2019,5201,385.756412601
2019,5202,613.938384849
2019,5203,828.242369916
2019,5204,916.836443868
2019,5205,1005.52592456
2019,5206,1044.23544686
2019,5207,996.678033749
2019,5208,922.39261714
2019,5209,853.452801231
2019,5210,796.678835188
2019,5211,764.973893112
2019,5212,754.651353831
2019,5213,758.522306062
2019,5214,766.246734922
2019,5215,735.850951108
2019,5216,659.587324011
2019,5217,576.376207728
2019,5218,472.323426307
2019,5219,409.812611132
2019,5220,397.336539702
2019,5221,325.993612874
2019,5222,341.315467871
2019,5223,386.174655999
2019,5224,443.11481512
2019,5225,554.718887686
2019,5226,785.309965773
2019,5227,1015.86284681
2019,5228,1071.66817576
2019,5229,1107.09233784
2019,5230,1141.74657685
2019,5231,1067.09249813
2019,5232,953.913228158
2019,5233,879.62781155
2019,5234,822.485183389
2019,5235,799.259470008
2019,5236,779.53604674
2019,5237,781.748019443
2019,5238,792.523796638
2019,5239,733.659478033
2019,5240,671.049904262
2019,5241,587.030136769
2019,5242,484.549184887
2019,5243,426.230458795
2019,5244,392.908592436
2019,5245,326.628467082
2019,5246,366.400792803
2019,5247,401.563586173
2019,5248,470.612941581
2019,5249,590.5439233
2019,5250,818.332816287
2019,5251,1035.73702447
2019,5252,1093.60043524
2019,5253,1129.39639593
2019,5254,1152.62210931
2019,5255,1079.81134117
2019,5256,954.834883451
2019,5257,880.365135784
2019,5258,833.729377963
2019,5259,806.079719176
2019,5260,778.061398271
2019,5261,773.637452865
2019,5262,798.723027736
2019,5263,747.017711326
2019,5264,693.856940415
2019,5265,621.996218725
2019,5266,535.199229834
2019,5267,490.587964794
2019,5268,469.43351964
2019,5269,428.7935899
2019,5270,475.525185467
2019,5271,556.631113559
2019,5272,639.760709549
2019,5273,747.523907665
2019,5274,935.874770073
2019,5275,1075.00976474
2019,5276,1105.80190797
2019,5277,1144.32721167
2019,5278,1169.39623564
2019,5279,1099.7190955
2019,5280,978.429258949
2019,5281,901.747538579
2019,5282,838.890647603
2019,5283,806.81704341
2019,5284,785.98763379
2019,5285,787.462282259
2019,5286,790.875151269
2019,5287,764.755644915
2019,5288,797.015554663
2019,5289,757.034252996
2019,5290,679.016767624
2019,5291,622.423480803
2019,5292,617.146373668
2019,5293,571.154232876
2019,5294,610.902531967
2019,5295,671.031095156
2019,5296,706.199658527
2019,5297,788.528332067
2019,5298,941.603090853
2019,5299,1084.74993284
2019,5300,1123.60685432
2019,5301,1164.41929706
2019,5302,1163.86630388
2019,5303,1104.32737196
2019,5304,990.595108815
2019,5305,900.641552228
2019,5306,847.185545239
2019,5307,811.240988816
2019,5308,794.651193544
2019,5309,790.964572372
2019,5310,798.258643427
2019,5311,748.683663605
2019,5312,644.526812705
2019,5313,537.735713172
2019,5314,441.798065579
2019,5315,414.224541676
2019,5316,423.685156407
2019,5317,378.695691588
2019,5318,412.284050019
2019,5319,437.353386344
2019,5320,482.219384722
2019,5321,591.947800902
2019,5322,788.651535923
2019,5323,1037.10687557
2019,5324,1092.68034819
2019,5325,1142.8525632
2019,5326,1154.83408201
2019,5327,1077.59936847
2019,5328,982.853204355
2019,5329,897.139262115
2019,5330,838.890647603
2019,5331,807.923029761
2019,5332,779.720377799
2019,5333,771.241149104
2019,5334,776.358842203
2019,5335,698.401415402
2019,5336,532.224387528
2019,5337,340.681553561
2019,5338,256.223009008
2019,5339,206.288548519
2019,5340,200.339539737
2019,5341,184.03410884
2019,5342,159.459771881
2019,5343,183.302026613
2019,5344,224.214989904
2019,5345,344.436693317
2019,5346,600.962356288
2019,5347,877.252248074
2019,5348,957.869484077
2019,5349,1054.55798614
2019,5350,1056.58562779
2019,5351,991.148101991
2019,5352,913.176064211
2019,5353,841.471282423
2019,5354,780.82636415
2019,5355,751.333394777
2019,5356,732.531626802
2019,5357,725.158384458
2019,5358,725.358482299
2019,5359,639.41578592
2019,5360,474.709742033
2019,5361,286.257271878
2019,5362,197.152141348
2019,5363,151.404502913
2019,5364,138.554168053
2019,5365,112.943266097
2019,5366,84.8025347413
2019,5367,101.064223503
2019,5368,135.169761631
2019,5369,232.804579617
2019,5370,500.734179293
2019,5371,770.407587327
2019,5372,867.600279491
2019,5373,978.429258949
2019,5374,1003.49828292
2019,5375,956.862525095
2019,5376,881.655453194
2019,5377,799.259470008
2019,5378,761.471602999
2019,5379,741.195186555
2019,5380,721.10310117
2019,5381,718.338135291
2019,5382,737.073390387
2019,5383,685.525266939
2019,5384,572.585329287
2019,5385,453.291113855
2019,5386,370.476734858
2019,5387,322.505474352
2019,5388,307.765368911
2019,5389,259.400476129
2019,5390,255.11109661
2019,5391,288.421363642
2019,5392,337.902667467
2019,5393,446.726679035
2019,5394,678.543664079
2019,5395,960.287705854
2019,5396,1037.77663403
2019,5397,1104.69603408
2019,5398,1100.27208867
2019,5399,1027.82998265
2019,5400,911.517084684
2019,5401,836.310012783
2019,5402,791.517565548
2019,5403,768.660514284
2019,5404,754.651353831
2019,5405,750.043077367
2019,5406,749.550155406
2019,5407,693.891382185
2019,5408,595.999406796
2019,5409,472.067508782
2019,5410,378.556158386
2019,5411,328.535328937
2019,5412,310.489223074
2019,5413,268.561803149
2019,5414,279.688320117
2019,5415,310.117483793
2019,5416,361.700755246
2019,5417,473.069891231
2019,5418,740.020763407
2019,5419,986.001608925
2019,5420,1057.61714758
2019,5421,1114.8342423
2019,5422,1102.29973032
2019,5423,1032.25392805
2019,5424,927.000893605
2019,5425,868.936610152
2019,5426,805.526726
2019,5427,771.978473338
2019,5428,751.149063718
2019,5429,747.278111488
2019,5430,753.916353848
2019,5431,677.71785864
2019,5432,504.755367203
2019,5433,302.34061522
2019,5434,191.070637896
2019,5435,149.992215607
2019,5436,160.082305058
2019,5437,136.943826009
2019,5438,98.8815351761
2019,5439,117.694593215
2019,5440,152.109843745
2019,5441,264.575528504
2019,5442,542.080040277
2019,5443,813.566681118
2019,5444,907.050318744
2019,5445,991.701095167
2019,5446,990.04211564
2019,5447,941.378716174
2019,5448,868.014954859
2019,5449,804.23640859
2019,5450,755.020015949
2019,5451,726.633032927
2019,5452,708.937251303
2019,5453,710.411899772
2019,5454,719.957515116
2019,5455,655.197123692
2019,5456,562.250862584
2019,5457,426.001744878
2019,5458,332.772044092
2019,5459,283.977483999
2019,5460,270.336335928
2019,5461,224.356572397
2019,5462,227.728273462
2019,5463,264.922123018
2019,5464,311.422483882
2019,5465,429.592237873
2019,5466,678.111713009
2019,5467,926.644012149
2019,5468,994.415343063
2019,5469,1078.88968588
2019,5470,1062.2998906
2019,5471,994.466061046
2019,5472,901.378876462
2019,5473,825.434480327
2019,5474,770.872486987
2019,5475,742.116841848
2019,5476,722.024756463
2019,5477,716.494824705
2019,5478,724.318168475
2019,5479,672.429192668
2019,5480,561.366704567
2019,5481,418.418432935
2019,5482,327.981395326
2019,5483,287.29894194
2019,5484,278.962226622
2019,5485,246.519454245
2019,5486,251.400754978
2019,5487,284.691306504
2019,5488,332.789035551
2019,5489,446.363143372
2019,5490,707.637952879
2019,5491,955.628264664
2019,5492,1018.3016461
2019,5493,1098.98177126
2019,5494,1073.72841624
2019,5495,1004.23560715
2019,5496,904.143842341
2019,5497,838.153323369
2019,5498,786.909289083
2019,5499,752.992374304
2019,5500,728.107681396
2019,5501,722.209087521
2019,5502,726.792803174
2019,5503,657.927419519
2019,5504,519.353677876
2019,5505,344.188863857
2019,5506,237.971803686
2019,5507,183.366808747
2019,5508,164.398935132
2019,5509,145.101274304
2019,5510,125.555209342
2019,5511,156.804033144
2019,5512,199.886988956
2019,5513,330.409810419
2019,5514,594.882714605
2019,5515,849.020136858
2019,5516,930.00706904
2019,5517,1034.83456287
2019,5518,1014.92680855
2019,5519,959.996153091
2019,5520,875.756859319
2019,5521,812.162644109
2019,5522,749.490084191
2019,5523,711.517886123
2019,5524,695.665415085
2019,5525,688.292172742
2019,5526,691.657572717
2019,5527,625.388172036
2019,5528,488.987087637
2019,5529,301.23463815
2019,5530,197.134696957
2019,5531,139.846006759
2019,5532,130.310578811
2019,5533,120.346814233
2019,5534,104.967271595
2019,5535,134.841989405
2019,5536,194.990271194
2019,5537,307.844474151
2019,5538,545.547810195
2019,5539,770.705147388
2019,5540,850.552485343
2019,5541,982.853204355
2019,5542,974.37397566
2019,5543,920.180644437
2019,5544,842.945930892
2019,5545,776.033756627
2019,5546,729.766660923
2019,5547,704.697636956
2019,5548,692.163124972
2019,5549,691.24146968
2019,5550,707.542473901
2019,5551,669.08076532
2019,5552,593.203782008
2019,5553,491.749410988
2019,5554,413.473827778
2019,5555,355.007905504
2019,5556,331.731830351
2019,5557,283.129198784
2019,5558,287.514469184
2019,5559,337.921177129
2019,5560,401.757901367
2019,5561,523.260094099
2019,5562,749.407567503
2019,5563,963.085692291
2019,5564,1025.63534497
2019,5565,1115.38723547
2019,5566,1081.83898281
2019,5567,1009.76553891
2019,5568,908.383456688
2019,5569,836.310012783
2019,5570,783.959992146
2019,5571,754.651353831
2019,5572,741.563848672
2019,5573,737.508565383
2019,5574,748.060496163
2019,5575,700.401109808
2019,5576,614.14414642
2019,5577,503.657131806
2019,5578,403.528235483
2019,5579,337.599734107
2019,5580,312.371492908
2019,5581,265.63524884
2019,5582,268.449251997
2019,5583,315.988689632
2019,5584,371.027847433
2019,5585,495.681871653
2019,5586,748.194065922
2019,5587,976.522787608
2019,5588,1041.10887596
2019,5589,1130.31805122
2019,5590,1095.11081903
2019,5591,1025.61800995
2019,5592,915.388036914
2019,5593,844.604910419
2019,5594,790.595910255
2019,5595,758.522306062
2019,5596,742.116841848
2019,5597,735.480923739
2019,5598,751.963094416
2019,5599,708.019538547
2019,5600,612.832123537
2019,5601,479.138436292
2019,5602,383.685057204
2019,5603,334.652898901
2019,5604,313.035581451
2019,5605,269.014622434
2019,5606,279.432912022
2019,5607,320.976437231
2019,5608,374.320039831
2019,5609,491.979536835
2019,5610,747.046574247
2019,5611,980.248140015
2019,5612,1049.87053839
2019,5613,1138.24428674
2019,5614,1097.13846068
2019,5615,1026.53966524
2019,5616,925.157583019
2019,5617,849.397517942
2019,5618,794.466862485
2019,5619,764.605230995
2019,5620,752.623712187
2019,5621,748.937091015
2019,5622,762.94305875
2019,5623,727.498643886
2019,5624,639.012344654
2019,5625,516.152406487
2019,5626,404.135526778
2019,5627,349.517985889
2019,5628,336.485085018
2019,5629,296.86995226
2019,5630,310.543721092
2019,5631,355.875078518
2019,5632,411.732131396
2019,5633,535.999318122
2019,5634,785.656734896
2019,5635,1011.28784393
2019,5636,1071.37636068
2019,5637,1171.7925394
2019,5638,1123.49780205
2019,5639,1049.21238544
2019,5640,936.217446534
2019,5641,860.08871934
2019,5642,806.81704341
2019,5643,777.508405096
2019,5644,763.499244643
2019,5645,760.549947706
2019,5646,776.55112694
2019,5647,743.185940168
2019,5648,670.65074883
2019,5649,542.814431285
2019,5650,437.980917777
2019,5651,389.080048299
2019,5652,378.149899178
2019,5653,339.716675113
2019,5654,348.497521957
2019,5655,400.85818911
2019,5656,452.731988547
2019,5657,569.907694999
2019,5658,815.115624629
2019,5659,1023.1176024
2019,5660,1073.54324483
2019,5661,1167.73725611
2019,5662,1117.41487712
2019,5663,1053.45199979
2019,5664,957.599849329
2019,5665,887.185384951
2019,5666,825.250149268
2019,5667,786.540626966
2019,5668,768.476183225
2019,5669,757.784981827
2019,5670,760.399615037
2019,5671,715.896290043
2019,5672,582.352616653
2019,5673,399.012544455
2019,5674,300.860877962
2019,5675,244.617599928
2019,5676,224.32765042
2019,5677,211.918572916
2019,5678,191.692259022
2019,5679,217.346459464
2019,5680,261.661061026
2019,5681,368.169199101
2019,5682,626.764793162
2019,5683,879.72470219
2019,5684,958.745351038
2019,5685,1045.71009533
2019,5686,1013.45216008
2019,5687,954.281890275
2019,5688,875.019535085
2019,5689,806.264050234
2019,5690,757.047657593
2019,5691,715.573169412
2019,5692,695.296752968
2019,5693,688.107841684
2019,5694,688.73199624
2019,5695,602.487678617
2019,5696,430.196841981
2019,5697,247.947804683
2019,5698,134.673037709
2019,5699,94.6756754663
2019,5700,91.3664761387
2019,5701,76.3955265097
2019,5702,47.5608506566
2019,5703,70.627218608
2019,5704,115.90156315
2019,5705,240.867595908
2019,5706,548.214026759
2019,5707,778.787401233
2019,5708,869.468207118
2019,5709,1005.52592456
