sit,,Mid
Production per timestep [MWh],,Gas plant
stf,t,
2019,4289,16652.1610722
2019,4290,17530.7187889
2019,4291,17760.1638244
2019,4292,17781.2102879
2019,4293,17540.7725943
2019,4294,16231.1717482
2019,4295,15088.4337148
2019,4296,14423.5446572
2019,4297,14050.7455902
2019,4298,14093.9825954
2019,4299,14469.6641294
2019,4300,15136.2094237
2019,4301,16947.0186932
2019,4302,18211.4482074
2019,4303,17815.8317668
2019,4304,16970.0850563
2019,4305,16587.2945948
2019,4306,16601.1172239
2019,4307,16021.122751
2019,4308,15808.6906281
2019,4309,15272.8472851
2019,4310,15291.7784932
2019,4311,15735.1786469
2019,4312,16665.6832967
2019,4313,17708.7156275
2019,4314,18051.4525129
2019,4315,17776.7222852
2019,4316,17615.2040678
2019,4317,17311.7766039
2019,4318,15916.0220215
2019,4319,14829.3319577
2019,4320,14113.5193163
2019,4321,13721.5038025
2019,4322,13504.6782284
2019,4323,13480.3373958
2019,4324,13502.1592978
2019,4325,13833.6989247
2019,4326,14522.9709848
2019,4327,14426.333172
2019,4328,14211.2021068
2019,4329,13811.6333887
2019,4330,13375.4674652
2019,4331,12635.3962089
2019,4332,11675.8654656
2019,4333,11246.035693
2019,4334,11381.5725192
2019,4335,11392.1230255
2019,4336,12367.8371857
2019,4337,13320.8312463
2019,4338,14080.0621817
2019,4339,14344.3442866
2019,4340,14800.7460025
2019,4341,15040.0723238
2019,4342,14252.198007
2019,4343,13079.6744811
2019,4344,12325.4289461
2019,4345,11969.9246812
2019,4346,11791.5320005
2019,4347,11706.0188125
2019,4348,11428.7448654
2019,4349,11179.2085704
2019,4350,11243.8318212
2019,4351,11218.5131454
2019,4352,10932.2264073
2019,4353,10693.1004672
2019,4354,10909.5877104
2019,4355,10192.8351337
2019,4356,9364.12112027
2019,4357,8578.10517579
2019,4358,8749.09374794
2019,4359,9402.89228366
2019,4360,10683.7858928
2019,4361,12148.5989382
2019,4362,13526.6089351
2019,4363,14408.3067051
2019,4364,15101.4631194
2019,4365,15601.1925689
2019,4366,14569.5896525
2019,4367,13555.6018123
2019,4368,13030.0319936
2019,4369,12732.8176172
2019,4370,12772.211333
2019,4371,13165.1876691
2019,4372,14110.673584
2019,4373,16812.2031436
2019,4374,18863.5350564
2019,4375,19715.5309921
2019,4376,19515.0554428
2019,4377,19395.0824165
2019,4378,19410.9805043
2019,4379,18647.2507284
2019,4380,18272.3308581
2019,4381,18090.3401802
2019,4382,17602.6625217
2019,4383,17274.6071726
2019,4384,17640.4753856
2019,4385,18068.1939315
2019,4386,18323.865258
2019,4387,17831.9811248
2019,4388,17792.4962691
2019,4389,17440.206523
2019,4390,15874.0661128
2019,4391,14695.1371046
2019,4392,14084.0540979
2019,4393,13788.7613662
2019,4394,13805.7358941
2019,4395,14117.0423315
2019,4396,14826.8459153
2019,4397,16740.2239393
2019,4398,18195.6553242
2019,4399,17933.3447932
2019,4400,17255.0532788
2019,4401,17208.3393381
2019,4402,17794.5939268
2019,4403,17607.0142
2019,4404,17460.5806331
2019,4405,17323.9386664
2019,4406,17555.5123994
2019,4407,17789.1624758
2019,4408,18394.7782349
2019,4409,18902.6409081
2019,4410,18940.9697016
2019,4411,18465.2182455
2019,4412,18082.5054085
2019,4413,17501.0586044
2019,4414,15923.068052
2019,4415,14663.1096933
2019,4416,14009.7505038
2019,4417,13702.2873558
2019,4418,13754.8123102
2019,4419,14039.5359963
2019,4420,14821.8377894
2019,4421,17124.4629782
2019,4422,18883.9876821
2019,4423,19166.1167528
2019,4424,18785.0160787
2019,4425,18731.9531628
2019,4426,18778.569408
2019,4427,18053.2699716
2019,4428,17625.773039
2019,4429,16721.4120084
2019,4430,16701.0392257
2019,4431,16687.943212
2019,4432,17198.3388317
2019,4433,17754.365457
2019,4434,18074.6472222
2019,4435,17896.5782414
2019,4436,17872.4893719
2019,4437,17431.8793961
2019,4438,15868.6214529
2019,4439,14735.8119169
2019,4440,14133.6965854
2019,4441,13829.7564526
2019,4442,13861.4635897
2019,4443,14132.0952148
2019,4444,14806.9290404
2019,4445,17103.80421
2019,4446,18863.349615
2019,4447,19514.5981975
2019,4448,19338.5119462
2019,4449,19231.7441969
2019,4450,19271.0027921
2019,4451,18691.2667738
2019,4452,18248.5419214
2019,4453,17547.5550331
2019,4454,17182.7032541
2019,4455,17099.0338292
2019,4456,17581.0061694
2019,4457,18240.7052607
2019,4458,18538.9305388
2019,4459,18207.345082
2019,4460,18104.5598772
2019,4461,17718.2044526
2019,4462,16393.8709974
2019,4463,15295.9713397
2019,4464,14686.8099777
2019,4465,14411.3742409
2019,4466,14340.9139362
2019,4467,14612.1861095
2019,4468,15317.7631595
2019,4469,17460.888955
2019,4470,18985.9496108
2019,4471,19280.4066648
2019,4472,19065.1604307
2019,4473,19019.5623268
2019,4474,19082.1396193
2019,4475,18416.0764208
2019,4476,17675.0079713
2019,4477,16946.2409384
2019,4478,16800.5459369
2019,4479,16675.7290751
2019,4480,16838.5949588
2019,4481,17277.3476215
2019,4482,17749.5608117
2019,4483,17795.0183164
2019,4484,17766.2880749
2019,4485,17658.6334677
2019,4486,16359.6016673
2019,4487,15432.7283857
2019,4488,14813.6385262
2019,4489,14367.4966875
2019,4490,14313.0500884
2019,4491,14273.0158243
2019,4492,14064.8376512
2019,4493,14420.3012369
2019,4494,14858.5865479
2019,4495,14672.2532215
2019,4496,14170.3870822
2019,4497,13560.0702558
2019,4498,13283.8660397
2019,4499,12130.6622703
2019,4500,11001.4921799
2019,4501,10294.4783088
2019,4502,10274.1346456
2019,4503,10666.0165624
2019,4504,11843.6617702
2019,4505,13082.3781003
2019,4506,14032.7140175
2019,4507,14435.8106247
2019,4508,14884.4872777
2019,4509,15188.679512
2019,4510,14259.2440375
2019,4511,13234.3668774
2019,4512,12512.7893019
2019,4513,12111.1655648
2019,4514,11982.4153716
2019,4515,11878.6465591
2019,4516,11569.028017
2019,4517,11189.8762022
2019,4518,11144.7478013
2019,4519,10650.5227217
2019,4520,10063.3023158
2019,4521,9438.24786443
2019,4522,9200.64072754
2019,4523,8238.93763932
2019,4524,7493.87919589
2019,4525,7236.35453123
2019,4526,7630.83815094
2019,4527,8711.24655351
2019,4528,10235.5219561
2019,4529,11817.4634277
2019,4530,13228.8018452
2019,4531,14139.015615
2019,4532,14924.2260048
2019,4533,15351.3787611
2019,4534,14150.0305651
2019,4535,13180.2405524
2019,4536,12722.5688456
2019,4537,12489.7295658
2019,4538,12575.563028
2019,4539,13029.3914454
2019,4540,14034.3076482
2019,4541,16624.2810866
2019,4542,18467.4333435
2019,4543,18896.3160842
2019,4544,18741.5877195
2019,4545,18581.6001214
2019,4546,18736.8638336
2019,4547,18338.735756
2019,4548,18081.6773905
2019,4549,17304.4191157
2019,4550,17317.541418
2019,4551,17335.5923704
2019,4552,17811.5479284
2019,4553,18242.2571129
2019,4554,18428.3668211
2019,4555,17986.620801
2019,4556,17694.7535576
2019,4557,17125.0567963
2019,4558,15525.6078784
2019,4559,14170.8483824
2019,4560,13545.0327666
2019,4561,13179.9202783
2019,4562,13297.1406035
2019,4563,13660.9719953
2019,4564,14424.8257536
2019,4565,16605.786084
2019,4566,18336.3053105
2019,4567,18828.2453323
2019,4568,18373.7384899
2019,4569,18042.7390347
2019,4570,17787.6300557
2019,4571,17185.1450212
2019,4572,16718.2129544
2019,4573,15974.3341509
2019,4574,15763.3812898
2019,4575,15626.8843414
2019,4576,16265.9349594
2019,4577,17001.8552854
2019,4578,17617.2128887
2019,4579,17595.3643637
2019,4580,17631.7339264
2019,4581,17323.626746
2019,4582,15734.4265997
2019,4583,14510.6592158
2019,4584,13905.6614172
2019,4585,13569.3735991
2019,4586,13648.1610308
2019,4587,13985.0893971
2019,4588,14812.1453116
2019,4589,16765.2517203
2019,4590,18104.4592658
2019,4591,18058.2507215
2019,4592,17418.1107372
2019,4593,17091.7758474
2019,4594,16959.0403384
2019,4595,16485.309707
2019,4596,16197.1480165
2019,4597,15719.9235531
2019,4598,15690.2683712
2019,4599,15867.060253
2019,4600,16688.6307274
2019,4601,17647.9730394
2019,4602,18337.7829124
2019,4603,18225.936951
2019,4604,18193.0745513
2019,4605,17438.6051524
2019,4606,15886.8770773
2019,4607,14696.0979269
2019,4608,14129.2127478
2019,4609,13888.0463411
2019,4610,13823.0306962
2019,4611,14154.5144027
2019,4612,14998.4366892
2019,4613,17148.8359262
2019,4614,18722.0052728
2019,4615,19132.6623612
2019,4616,18796.9015217
2019,4617,18547.652815
2019,4618,18396.1482395
2019,4619,17426.218565
2019,4620,16516.7550642
2019,4621,16077.3075589
2019,4622,15599.1136498
2019,4623,15491.4279068
2019,4624,16170.9846713
2019,4625,16702.6786944
2019,4626,17586.6647997
2019,4627,17651.417677
2019,4628,17850.4817759
2019,4629,17271.1017916
2019,4630,15726.740021
2019,4631,14614.4280282
2019,4632,14024.8033871
2019,4633,13685.9533761
2019,4634,13717.019965
2019,4635,14041.1373668
2019,4636,14864.3067295
2019,4637,16939.1037434
2019,4638,18525.7141014
2019,4639,18656.0747379
2019,4640,17897.4475529
2019,4641,17299.019638
2019,4642,16881.8907899
2019,4643,15816.8549026
2019,4644,15004.9050804
2019,4645,13872.4575465
2019,4646,13483.6343215
2019,4647,13497.7760809
2019,4648,14378.2908354
2019,4649,15457.3588931
2019,4650,16451.4649498
2019,4651,16797.9065423
2019,4652,17140.8341509
2019,4653,17095.911852
2019,4654,15819.2992395
2019,4655,14621.1537846
2019,4656,13818.5468586
2019,4657,13304.8271822
2019,4658,13146.6117706
2019,4659,13123.2317604
2019,4660,13051.6417774
2019,4661,13281.0665563
2019,4662,13907.8323301
2019,4663,13798.0862025
2019,4664,13203.7056509
2019,4665,12227.5561982
2019,4666,11600.7147326
2019,4667,10450.0122844
2019,4668,9531.38829015
2019,4669,8973.7239277
2019,4670,9155.52022991
2019,4671,9781.12274053
2019,4672,11001.3172175
2019,4673,12374.2756531
2019,4674,13533.5570216
2019,4675,14191.9935771
2019,4676,14839.8077936
2019,4677,15146.083055
2019,4678,14209.2812759
2019,4679,13115.5451817
2019,4680,12366.4240325
2019,4681,11985.9383868
2019,4682,11731.3204674
2019,4683,11596.485066
2019,4684,11269.164923
2019,4685,10892.1726632
2019,4686,11088.6221035
2019,4687,10767.6753793
2019,4688,10112.0763245
2019,4689,9332.31476702
2019,4690,8951.98013756
2019,4691,8049.39688549
2019,4692,7286.09475205
2019,4693,6854.1547697
2019,4694,7020.15139153
2019,4695,7758.73326698
2019,4696,9249.29222718
2019,4697,11128.9739101
2019,4698,12806.8376227
2019,4699,14083.7553218
2019,4700,15176.1935671
2019,4701,15785.0299095
2019,4702,14716.5954701
2019,4703,13713.8172238
2019,4704,13152.3767046
2019,4705,12835.9458814
2019,4706,12942.917435
2019,4707,13254.5441465
2019,4708,14174.6916718
2019,4709,16221.3745313
2019,4710,17797.5433115
2019,4711,17782.1915855
2019,4712,16709.3427309
2019,4713,15730.9889774
2019,4714,15070.8716396
2019,4715,14211.0930678
2019,4716,13743.7865694
2019,4717,13328.968466
2019,4718,13451.6751554
2019,4719,13684.3964625
2019,4720,14627.5021195
2019,4721,15852.3457299
2019,4722,17181.763317
2019,4723,17776.4429841
2019,4724,18222.7145849
2019,4725,17773.2916
2019,4726,16144.0571896
2019,4727,14886.0204757
2019,4728,14310.8081696
2019,4729,13961.7093869
2019,4730,13986.3704936
2019,4731,14256.0412963
2019,4732,15093.8783747
2019,4733,16996.608301
2019,4734,18254.7296101
2019,4735,18053.8149522
2019,4736,16953.362676
2019,4737,16191.7933633
2019,4738,15552.9175904
2019,4739,14617.9540949
2019,4740,14043.869604
2019,4741,13443.1531089
2019,4742,13491.9233986
2019,4743,13644.5045201
2019,4744,14584.8208568
2019,4745,15748.3633966
2019,4746,16963.6423467
2019,4747,17560.1714015
2019,4748,17992.6356947
2019,4749,17742.5452852
2019,4750,16157.5087023
2019,4751,14979.5405165
2019,4752,14211.2029206
2019,4753,13896.0531939
2019,4754,13970.6770621
2019,4755,14243.8708801
2019,4756,15041.3534202
2019,4757,16975.6119955
2019,4758,18361.4068739
2019,4759,18038.2355274
2019,4760,17172.393515
2019,4761,16492.2610455
2019,4762,16086.3502417
2019,4763,15308.4856611
2019,4764,14710.1165915
2019,4765,14016.0824777
2019,4766,14034.8882342
2019,4767,14065.9510437
2019,4768,14797.630725
2019,4769,15925.7696834
2019,4770,17150.6565887
2019,4771,17533.5198312
2019,4772,17968.3429963
2019,4773,17621.1613965
2019,4774,16158.1492506
2019,4775,14981.7824353
2019,4776,14301.1999462
2019,4777,13944.0943107
2019,4778,13935.7671838
2019,4779,14141.7034382
2019,4780,14820.3642826
2019,4781,16627.9347694
2019,4782,17778.7339481
2019,4783,17695.3471186
2019,4784,16671.3529317
2019,4785,15896.2995645
2019,4786,15421.7904875
2019,4787,14628.1797064
2019,4788,14142.9386942
2019,4789,14020.610712
2019,4790,14140.2516377
2019,4791,14288.3246101
2019,4792,15159.8496483
2019,4793,16294.5748018
2019,4794,17286.2539233
2019,4795,17677.6871856
2019,4796,18097.8565878
2019,4797,17595.5394675
2019,4798,16193.6996771
2019,4799,15085.5512478
2019,4800,14400.4849211
2019,4801,13987.0110418
2019,4802,13950.8200671
2019,4803,14242.5897836
2019,4804,14913.8843234
2019,4805,16639.9268551
2019,4806,17980.2802536
2019,4807,17631.0301673
2019,4808,16495.6010689
2019,4809,15673.3487039
2019,4810,15107.7720467
2019,4811,14437.5527716
2019,4812,13659.9216587
2019,4813,14117.2038061
2019,4814,14199.422103
2019,4815,14700.9495482
2019,4816,15677.5090923
2019,4817,16597.9239585
2019,4818,17309.8058024
2019,4819,17490.46611
2019,4820,17602.7829221
2019,4821,17176.3006543
2019,4822,15932.0357271
2019,4823,14916.7667905
2019,4824,14102.6299964
2019,4825,13646.8799343
2019,4826,13422.6880556
2019,4827,13403.4716088
2019,4828,13363.1170706
2019,4829,13687.564535
2019,4830,14201.508023
2019,4831,14245.3469718
2019,4832,13638.9326343
2019,4833,12948.5105749
2019,4834,12349.6365725
2019,4835,11481.2475259
2019,4836,10915.7506704
2019,4837,10816.5872869
2019,4838,11049.7565886
2019,4839,11845.8806749
2019,4840,13121.6618511
2019,4841,14195.1186931
2019,4842,14978.8105187
2019,4843,14852.7291971
2019,4844,15129.9727973
2019,4845,14928.2966585
2019,4846,13855.0581075
2019,4847,12955.0878513
2019,4848,12338.8804588
2019,4849,11955.5123461
2019,4850,11733.5623862
2019,4851,11637.4801524
2019,4852,11512.8935226
2019,4853,11527.2992194
2019,4854,11894.1583605
2019,4855,12098.4176077
2019,4856,11784.3478865
2019,4857,11306.0615318
2019,4858,11052.3694568
2019,4859,10171.3593631
2019,4860,9316.40893351
2019,4861,8459.98025018
2019,4862,8376.70327478
2019,4863,8803.1674153
2019,4864,10018.310077
2019,4865,11636.8061386
2019,4866,13000.5508676
2019,4867,13968.2743065
2019,4868,14889.4469388
2019,4869,15340.4894413
2019,4870,14228.8179968
2019,4871,13287.8526542
2019,4872,12796.8724397
2019,4873,12542.2545203
2019,4874,12582.9293326
2019,4875,12967.2582676
2019,4876,13876.516473
2019,4877,15572.3542562
2019,4878,17115.5680703
2019,4879,17188.2468085
2019,4880,16525.9214168
2019,4881,16162.8849955
2019,4882,15935.8458813
2019,4883,15167.9844977
2019,4884,14712.9983526
2019,4885,14392.4985791
2019,4886,14834.9929817
2019,4887,15763.1701832
2019,4888,16827.7989602
2019,4889,18016.1551898
2019,4890,18579.6690158
2019,4891,18376.5709146
2019,4892,18162.6220708
2019,4893,17275.265355
2019,4894,15744.9956454
2019,4895,14598.7345967
2019,4896,13962.6702093
2019,4897,13774.3490311
2019,4898,13807.3372647
2019,4899,14152.9130321
2019,4900,15024.6991664
2019,4901,16937.0737059
2019,4902,18453.0531857
2019,4903,18190.4062355
2019,4904,17706.9541411
2019,4905,17462.2612444
2019,4906,17502.4546322
2019,4907,16931.42208
2019,4908,16513.015374
2019,4909,16174.1430223
2019,4910,16130.8381928
2019,4911,16452.9284012
2019,4912,17354.7976533
2019,4913,18004.1335413
2019,4914,18545.9086315
2019,4915,18523.3007918
2019,4916,18532.5386707
2019,4917,17893.0741181
2019,4918,16355.1178298
2019,4919,15317.7499793
2019,4920,14714.3535513
2019,4921,14465.5005659
2019,4922,14453.0098755
2019,4923,14599.6954191
2019,4924,15368.6735632
2019,4925,16917.4893383
2019,4926,18255.2159668
2019,4927,17899.0550615
2019,4928,16693.4849399
2019,4929,15876.5431279
2019,4930,15503.3056278
2019,4931,14739.4379444
2019,4932,13868.3409772
2019,4933,13214.1131324
2019,4934,13198.6843865
2019,4935,13393.7400287
2019,4936,14309.5993354
2019,4937,15415.6018415
2019,4938,16580.3913453
2019,4939,17180.7372503
2019,4940,17747.6213949
2019,4941,17359.4974466
2019,4942,15771.2581227
2019,4943,14656.0636629
2019,4944,14001.743651
2019,4945,13681.4695385
2019,4946,13660.9719953
2019,4947,13875.2353766
2019,4948,14708.2683432
2019,4949,16130.6590406
2019,4950,17498.2984733
2019,4951,17242.896381
2019,4952,16138.9751511
2019,4953,15139.7674125
2019,4954,14631.6372002
2019,4955,13887.9415672
2019,4956,13302.6435719
2019,4957,12941.5556677
2019,4958,12935.4920779
2019,4959,13376.0912919
2019,4960,14543.7073055
2019,4961,15879.5139298
2019,4962,17080.1481512
2019,4963,17588.258784
2019,4964,18108.6185958
2019,4965,17404.3358224
2019,4966,15994.8094532
2019,4967,14894.9881508
2019,4968,14265.9697938
2019,4969,13873.3137319
2019,4970,13812.7819246
2019,4971,14185.9012657
2019,4972,14978.5796942
2019,4973,16599.8994968
2019,4974,17872.0520108
2019,4975,17824.2511756
2019,4976,17201.9717455
2019,4977,16763.3089945
2019,4978,16395.0811193
2019,4979,15389.2969041
2019,4980,14596.6181266
2019,4981,13694.5902708
2019,4982,13381.8840514
2019,4983,13602.8259898
2019,4984,14561.0856546
2019,4985,15647.9238835
2019,4986,16614.3040155
2019,4987,16807.8079401
2019,4988,17192.1915098
2019,4989,16731.1196379
2019,4990,15442.6568832
2019,4991,14392.1577942
2019,4992,13712.2158533
2019,4993,13293.2973141
2019,4994,13203.6205626
2019,4995,13187.9271311
2019,4996,13175.7567148
2019,4997,13442.2001309
2019,4998,14106.573584
2019,4999,14379.1068389
2019,5000,14395.4648245
2019,5001,14524.5035979
2019,5002,14644.4267478
2019,5003,13842.1738964
2019,5004,12885.9229286
2019,5005,11995.6272055
2019,5006,11925.4810281
2019,5007,12310.4969619
2019,5008,13334.2600586
2019,5009,14278.7378596
2019,5010,14860.0667236
2019,5011,14809.0566993
2019,5012,15079.7863137
2019,5013,14762.0743941
2019,5014,13729.8309295
2019,5015,12838.5080743
2019,5016,12199.881494
2019,5017,11802.1010462
2019,5018,11589.7593096
2019,5019,11515.1354414
2019,5020,11469.9767916
2019,5021,11252.235563
2019,5022,11604.9097966
2019,5023,11637.2336517
2019,5024,11776.3704851
2019,5025,11825.4998086
2019,5026,12616.7455316
2019,5027,12144.1315238
2019,5028,11431.7027294
2019,5029,11037.4541267
2019,5030,10915.052927
2019,5031,11269.2957912
2019,5032,12402.3035925
2019,5033,13484.8553874
2019,5034,14457.5609983
2019,5035,14843.891138
2019,5036,15110.2123544
2019,5037,15084.5904254
2019,5038,14043.0590115
2019,5039,13263.1915475
2019,5040,12691.1819826
2019,5041,12449.6953017
2019,5042,12504.1419009
2019,5043,13006.3317093
2019,5044,14037.2940775
2019,5045,16091.3377738
2019,5046,17873.6424593
2019,5047,18090.28397
2019,5048,17580.8170218
2019,5049,17217.0074111
2019,5050,16724.3423834
2019,5051,15919.3813256
2019,5052,15117.0130954
2019,5053,14238.8636488
2019,5054,14142.0634415
2019,5055,14281.1030244
2019,5056,14991.5042805
2019,5057,16151.2209678
2019,5058,17316.2312124
2019,5059,17907.3504819
2019,5060,18193.1709615
2019,5061,17538.5306755
2019,5062,15978.1551993
2019,5063,14811.7168816
2019,5064,14202.5555195
2019,5065,13831.037549
2019,5066,13704.5292746
2019,5067,13950.8200671
2019,5068,14859.1174502
2019,5069,16476.6351138
2019,5070,17766.5817604
2019,5071,17597.7914121
2019,5072,16659.5961135
2019,5073,16032.8530907
2019,5074,15301.8303049
2019,5075,14388.3273827
2019,5076,13857.4214049
2019,5077,13329.8757679
2019,5078,13259.5139725
2019,5079,13373.021951
2019,5080,14154.4560762
2019,5081,15336.8822383
2019,5082,16493.5673908
2019,5083,17154.5883066
2019,5084,17590.0948076
2019,5085,16892.2175165
2019,5086,15259.4600909
2019,5087,13797.4087672
2019,5088,13187.9271311
2019,5089,12878.2220643
2019,5090,12884.9478207
2019,5091,13353.8291214
2019,5092,14200.6338749
2019,5093,15891.7198286
2019,5094,17124.3508404
2019,5095,16774.020724
2019,5096,15449.718536
2019,5097,14411.7477599
2019,5098,13958.9651828
2019,5099,13086.075584
2019,5100,12401.4703839
2019,5101,12000.1819776
2019,5102,12105.7670726
2019,5103,12571.1516623
2019,5104,13751.0942559
2019,5105,15356.0598186
2019,5106,16836.6342061
2019,5107,17515.6273502
2019,5108,17994.4736524
2019,5109,17187.5102482
2019,5110,15525.2876042
2019,5111,14254.1196517
2019,5112,13695.5615994
2019,5113,13362.1562483
2019,5114,13387.1376291
2019,5115,13720.8632543
2019,5116,14571.8315713
2019,5117,16211.5964752
2019,5118,17894.0407829
2019,5119,18329.9048323
2019,5120,18035.9007883
2019,5121,17693.2422293
2019,5122,17479.8373264
2019,5123,16809.6392739
2019,5124,16475.419395
2019,5125,16228.6453851
2019,5126,16735.6126828
2019,5127,16959.3203409
2019,5128,17338.8735797
2019,5129,17729.8764221
2019,5130,17946.8914176
2019,5131,17731.7501026
2019,5132,17835.4247778
2019,5133,16990.2213949
2019,5134,15458.9908629
2019,5135,14225.9355298
2019,5136,13489.305071
2019,5137,13127.3953238
2019,5138,13103.6950395
2019,5139,13418.8447662
2019,5140,14273.0158243
2019,5141,16027.894583
2019,5142,17660.0936313
2019,5143,17638.9476319
2019,5144,16859.6129294
2019,5145,16279.8306791
2019,5146,15905.4202399
2019,5147,14874.011731
2019,5148,13707.4533813
2019,5149,12484.4199074
2019,5150,12272.0175836
2019,5151,12470.0249218
2019,5152,13520.645971
2019,5153,14767.2920117
2019,5154,15856.2772164
2019,5155,16501.1960722
2019,5156,16905.9893033
2019,5157,16251.9895655
2019,5158,14912.603227
2019,5159,13940.2510214
2019,5160,13200.7380956
2019,5161,12841.7108155
2019,5162,12746.589404
2019,5163,12686.698145
2019,5164,12728.3337796
2019,5165,12945.9098841
2019,5166,13373.321152
2019,5167,13259.9149381
2019,5168,12500.2546867
2019,5169,11501.4412754
2019,5170,10800.6917577
2019,5171,9692.76154303
2019,5172,8674.63176775
2019,5173,7910.56040222
2019,5174,7983.87714697
2019,5175,8663.25256789
2019,5176,10053.1353782
2019,5177,11794.3627557
2019,5178,13323.5926367
2019,5179,14255.9056713
2019,5180,14979.5405165
2019,5181,14629.4809115
2019,5182,13568.7330509
2019,5183,12736.6609066
2019,5184,12102.8384379
2019,5185,11746.0530765
2019,5186,11587.5173908
2019,5187,11580.7916345
2019,5188,11562.215736
2019,5189,11248.8069233
2019,5190,11249.2803753
2019,5191,10956.0895793
2019,5192,10194.3152565
2019,5193,9335.80170879
2019,5194,8977.13786178
2019,5195,8028.84253443
2019,5196,7186.45645473
2019,5197,6857.73980668
2019,5198,6954.27221505
2019,5199,7735.50675447
2019,5200,9293.45528947
2019,5201,11448.4750545
2019,5202,13265.0952811
2019,5203,14551.3833088
2019,5204,15424.4012588
2019,5205,15408.7078273
2019,5206,14150.3508392
2019,5207,13180.2405524
2019,5208,12687.9792415
2019,5209,12497.7364186
2019,5210,12557.3074035
2019,5211,13077.7528364
2019,5212,14141.7034382
2019,5213,16116.539533
2019,5214,17606.6949114
2019,5215,17515.9566596
2019,5216,16138.9588799
2019,5217,15017.377562
2019,5218,14333.1331962
2019,5219,13424.7077707
2019,5220,13058.2029064
2019,5221,12780.7542704
2019,5222,12926.984348
2019,5223,13546.5163922
2019,5224,14807.8750654
2019,5225,16427.6147657
2019,5226,17745.3133542
2019,5227,18223.0711653
2019,5228,18446.1875104
2019,5229,17486.3259952
2019,5230,15965.664509
2019,5231,14930.5385773
2019,5232,14385.4320378
2019,5233,14071.2431334
2019,5234,14092.3812248
2019,5235,14431.8717841
2019,5236,15439.133868
2019,5237,17187.0153448
2019,5238,18713.9575364
2019,5239,18707.4205398
2019,5240,18134.2718435
2019,5241,17459.0576648
2019,5242,17215.6076627
2019,5243,16619.058057
2019,5244,16355.0595303
2019,5245,16113.9603987
2019,5246,16544.4844263
2019,5247,16703.629259
2019,5248,17498.5384989
2019,5249,18256.4400455
2019,5250,18804.1647406
2019,5251,18507.4983544
2019,5252,18234.8065961
2019,5253,17224.3417711
2019,5254,15706.883026
2019,5255,14623.0754293
2019,5256,14134.9776818
2019,5257,13850.5742699
2019,5258,13839.0444018
2019,5259,14161.8807073
2019,5260,15183.8754003
2019,5261,17509.8803943
2019,5262,19206.8289394
2019,5263,19889.2887972
2019,5264,19766.4786009
2019,5265,19744.1916237
2019,5266,19717.542824
2019,5267,18909.1242141
2019,5268,18320.7741566
2019,5269,17101.9715356
2019,5270,17010.9224202
2019,5271,17210.2848627
2019,5272,17862.9719623
2019,5273,18273.6000367
2019,5274,18454.9677528
2019,5275,18219.4015901
2019,5276,18045.5245956
2019,5277,16913.3556079
2019,5278,15338.5677966
2019,5279,14323.9394082
2019,5280,13617.0944419
2019,5281,13314.7556797
2019,5282,13338.455964
2019,5283,13585.3873047
2019,5284,14675.9206578
2019,5285,16824.0778499
2019,5286,18603.9339228
2019,5287,19268.3358951
2019,5288,19071.9474737
2019,5289,18850.1301175
2019,5290,18755.6785597
2019,5291,18079.9143224
2019,5292,17604.6357216
2019,5293,16879.4782904
2019,5294,17048.3374989
2019,5295,16946.6090698
2019,5296,17371.5630639
2019,5297,18004.7523064
2019,5298,18218.9151682
2019,5299,18018.3020992
2019,5300,17800.5148996
2019,5301,16646.246998
2019,5302,15163.057583
2019,5303,14209.2812759
2019,5304,13668.9788481
2019,5305,13307.069101
2019,5306,13302.5852634
2019,5307,13673.1424116
2019,5308,14653.50147
2019,5309,16746.6243163
2019,5310,18452.3567652
2019,5311,19023.992052
2019,5312,18903.2097955
2019,5313,18726.8415336
2019,5314,18528.9221383
2019,5315,17817.3574383
2019,5316,16842.0583107
2019,5317,15671.1176246
2019,5318,15186.7062932
2019,5319,15274.8859237
2019,5320,16099.1081117
2019,5321,17038.7691897
2019,5322,17666.7883577
2019,5323,17789.0256441
2019,5324,17679.451285
2019,5325,16674.1108458
2019,5326,15233.1976136
2019,5327,14191.6661997
2019,5328,13397.7066748
2019,5329,12932.6686634
2019,5330,12851.9595871
2019,5331,12836.2661556
2019,5332,13068.4648871
2019,5333,13374.1945597
2019,5334,14266.132105
2019,5335,14872.7383014
2019,5336,15131.184101
2019,5337,14901.4552132
2019,5338,14377.7996853
2019,5339,13282.4646122
2019,5340,12230.3196104
2019,5341,11257.1785096
2019,5342,11040.4299074
2019,5343,11290.3667737
2019,5344,12274.9806089
2019,5345,13359.661297
2019,5346,14260.8129842
2019,5347,14632.9445812
2019,5348,14935.342689
2019,5349,14387.9942307
2019,5350,13307.069101
2019,5351,12438.8059819
2019,5352,11666.9453708
2019,5353,11264.0405372
2019,5354,11121.5185571
2019,5355,11159.9514506
2019,5356,11226.568466
2019,5357,11194.4162651
2019,5358,11147.0019432
2019,5359,10956.7806312
2019,5360,10451.42747
2019,5361,9790.06898498
2019,5362,9628.49180747
2019,5363,8602.89201508
2019,5364,7448.46055173
2019,5365,6560.13443433
2019,5366,6670.39197742
2019,5367,7351.66413206
2019,5368,8986.20521021
2019,5369,11020.9595704
2019,5370,12881.123501
