Production per timestep in MWh, Photovoltaics_Mid,converter_Pump_storage_Mid,Gas_plant_Mid,Photovoltaics_South,converter_Pump_storage_South,Gas_plant_South,Photovoltaics_North,converter_Pump_storage_North,Gas_plant_North,Pump_storage_Mid,Pump_storage_South,Pump_storage_North
2019-05-05 05:00:00,82.93,0.00,41676.33,0.00,0.00,3858.97,122.16,0.00,9434.86,0.00,0.00,0.00
2019-05-05 06:00:00,1834.90,0.00,44200.98,20.82,0.00,3855.66,302.44,0.00,9639.44,0.00,0.00,0.00
2019-05-05 07:00:00,4637.66,0.00,45098.35,363.36,0.00,3269.81,598.97,0.00,9931.83,0.00,0.00,0.00
2019-05-05 08:00:00,7998.81,0.00,44286.26,1508.82,0.00,2388.86,888.61,0.00,10045.07,0.00,0.00,0.00
2019-05-05 09:00:00,11059.82,0.00,42583.85,2766.89,0.00,1684.70,1184.15,0.00,9811.79,0.00,0.00,0.00
2019-05-05 10:00:00,13688.57,0.00,40521.99,3340.03,0.00,1525.39,1407.78,0.00,9576.16,0.00,0.00,0.00
2019-05-05 11:00:00,15246.87,0.00,37495.55,3613.03,0.00,1319.67,1571.31,0.00,9247.57,0.00,0.00,0.00
2019-05-05 12:00:00,15815.84,0.00,34592.74,3764.86,0.00,1291.34,1643.23,0.00,9010.61,0.00,0.00,0.00
2019-05-05 13:00:00,16938.70,0.00,31687.56,3751.49,0.00,1242.04,1696.43,0.00,8776.61,0.00,0.00,0.00
2019-05-05 14:00:00,14953.97,0.00,32872.89,3706.40,0.00,1136.90,1625.50,0.00,8680.99,0.00,0.00,0.00
2019-05-05 15:00:00,12118.83,0.00,35398.64,3592.39,0.00,1207.59,1442.26,0.00,8910.74,0.00,0.00,0.00
2019-05-05 16:00:00,9429.28,0.00,39117.23,3316.76,0.00,1332.99,1169.37,0.00,9230.90,0.00,0.00,0.00
2019-05-05 17:00:00,6397.82,0.00,42848.16,2738.49,0.00,1843.06,839.35,0.00,9465.64,0.00,0.00,0.00
2019-05-05 18:00:00,3306.94,0.00,45373.12,1573.58,0.00,2929.62,496.52,0.00,9681.69,0.00,0.00,0.00
2019-05-05 19:00:00,1021.76,0.00,46274.72,343.99,0.00,4271.66,257.12,0.00,9831.80,0.00,0.00,0.00
2019-05-05 20:00:00,0.00,0.00,47769.20,11.14,0.00,4733.54,72.90,0.00,10348.37,0.00,0.00,0.00
2019-05-05 21:00:00,0.00,0.00,46282.81,0.00,0.00,5321.64,0.00,0.00,10274.98,0.00,0.00,0.00
2019-05-05 22:00:00,0.00,0.00,42380.91,0.00,0.00,5240.53,0.00,0.00,9773.84,0.00,0.00,0.00
2019-05-05 23:00:00,0.00,0.00,38942.13,0.00,0.00,4967.72,0.00,0.00,9474.50,0.00,0.00,0.00
2019-05-06 00:00:00,0.00,0.00,36639.04,0.00,0.00,4576.94,0.00,0.00,9239.68,0.00,0.00,0.00
2019-05-06 01:00:00,0.00,0.00,35580.21,0.00,0.00,4137.31,0.00,0.00,9191.67,0.00,0.00,0.00
2019-05-06 02:00:00,0.00,0.00,35097.88,0.00,0.00,3823.03,0.98,0.00,9195.93,0.00,0.00,0.00
2019-05-06 03:00:00,0.00,0.00,35168.02,0.00,0.00,3611.97,17.73,0.00,9105.66,0.00,0.00,0.00
2019-05-06 04:00:00,0.00,0.00,35043.11,0.00,0.00,3529.02,62.06,0.00,8827.27,0.00,0.00,0.00
2019-05-06 05:00:00,72.98,0.00,34454.17,0.00,0.00,3494.92,167.48,0.00,8848.64,0.00,0.00,0.00
2019-05-06 06:00:00,2203.07,0.00,34539.74,24.54,0.00,3429.82,381.25,0.00,8869.68,0.00,0.00,0.00
2019-05-06 07:00:00,5787.50,0.00,34331.64,436.84,0.00,2762.22,709.31,0.00,8964.75,0.00,0.00,0.00
2019-05-06 08:00:00,9342.62,0.00,33365.93,1601.76,0.00,1777.95,1059.04,0.00,9035.89,0.00,0.00,0.00
2019-05-06 09:00:00,12670.35,0.00,32110.70,2899.19,0.00,886.05,1379.21,0.00,8955.79,0.00,0.00,0.00
2019-05-06 10:00:00,15740.01,0.00,31380.64,3501.47,0.00,632.15,1564.42,0.00,8805.09,0.00,0.00,0.00
2019-05-06 11:00:00,18025.05,0.00,27882.08,3725.76,0.00,682.51,1589.05,0.00,8755.70,0.00,0.00,0.00
2019-05-06 12:00:00,19347.67,0.00,24177.58,3834.38,0.00,627.36,1550.63,0.00,8670.34,0.00,0.00,0.00
2019-05-06 13:00:00,20098.86,0.00,21725.73,3832.67,0.00,627.22,1428.47,0.00,8727.23,0.00,0.00,0.00
2019-05-06 14:00:00,18863.79,0.00,21981.73,3814.49,0.00,408.54,1203.85,0.00,8891.08,0.00,0.00,0.00
2019-05-06 15:00:00,17173.61,0.00,23601.77,3728.42,0.00,374.79,912.25,0.00,9060.40,0.00,0.00,0.00
2019-05-06 16:00:00,14299.79,0.00,28027.32,3480.67,0.00,570.01,646.26,0.00,9474.18,0.00,0.00,0.00
2019-05-06 17:00:00,9965.90,0.00,34637.40,2981.21,0.00,987.43,416.72,0.00,9754.73,0.00,0.00,0.00
2019-05-06 18:00:00,5350.66,0.00,40007.84,1732.21,0.00,2273.31,230.53,0.00,10026.45,0.00,0.00,0.00
2019-05-06 19:00:00,1676.84,0.00,44041.01,381.33,0.00,3731.09,113.29,0.00,10228.46,0.00,0.00,0.00
2019-05-06 20:00:00,0.00,0.00,47525.15,12.06,0.00,4294.84,24.63,0.00,10612.71,0.00,0.00,0.00
2019-05-06 21:00:00,0.00,0.00,46662.34,0.00,0.00,4916.11,0.98,0.00,10295.75,0.00,0.00,0.00
2019-05-06 22:00:00,0.00,0.00,43110.18,0.00,0.00,5041.45,0.00,0.00,9693.56,0.00,0.00,0.00
2019-05-06 23:00:00,0.00,0.00,39740.57,0.00,0.00,4719.80,0.00,0.00,9205.92,0.00,0.00,0.00
2019-05-07 00:00:00,0.00,0.00,38111.02,0.00,0.00,4364.04,0.00,0.00,9106.14,0.00,0.00,0.00
2019-05-07 01:00:00,0.00,0.00,37356.77,0.00,0.00,3960.35,0.00,0.00,9014.61,0.00,0.00,0.00
2019-05-07 02:00:00,0.00,0.00,37862.17,0.00,0.00,3756.67,0.00,0.00,9029.62,0.00,0.00,0.00
2019-05-07 03:00:00,0.00,0.00,39531.11,0.00,0.00,3610.12,14.78,0.00,9026.85,0.00,0.00,0.00
2019-05-07 04:00:00,0.00,0.00,43609.80,0.00,0.00,3582.47,51.23,0.00,9195.95,0.00,0.00,0.00
2019-05-07 05:00:00,38.51,0.00,52429.11,0.00,0.00,3577.87,130.04,0.00,10410.52,0.00,0.00,0.00
2019-05-07 06:00:00,1406.80,0.00,57067.88,35.68,0.00,3720.06,292.59,0.00,11593.86,0.00,0.00,0.00
2019-05-07 07:00:00,5096.99,0.00,56853.95,562.67,0.00,3263.12,582.22,0.00,11761.11,0.00,0.00,0.00
2019-05-07 08:00:00,7803.90,0.00,54597.67,1910.41,0.00,2681.28,799.94,0.00,11676.18,0.00,0.00,0.00
2019-05-07 09:00:00,9598.35,0.00,54254.06,3157.81,0.00,2437.56,982.19,0.00,11570.45,0.00,0.00,0.00
2019-05-07 10:00:00,10493.62,0.00,55307.33,3748.35,0.00,2171.45,1069.87,0.00,11488.77,0.00,0.00,0.00
2019-05-07 11:00:00,10839.10,0.00,54357.50,4003.92,0.00,2032.92,1106.32,0.00,11348.79,0.00,0.00,0.00
2019-05-07 12:00:00,10879.30,0.00,53663.94,4117.58,0.00,2030.79,1093.52,0.00,11254.32,0.00,0.00,0.00
2019-05-07 13:00:00,11216.15,0.00,52544.02,4158.87,0.00,1516.68,1194.00,0.00,10946.02,0.00,0.00,0.00
2019-05-07 14:00:00,9286.60,0.00,53784.66,4136.88,0.00,1704.57,1049.18,0.00,11114.85,0.00,0.00,0.00
2019-05-07 15:00:00,7962.83,0.00,53684.49,4020.66,0.00,1956.28,868.90,0.00,11029.55,0.00,0.00,0.00
2019-05-07 16:00:00,6511.71,0.00,55133.69,3763.99,0.00,2151.19,678.77,0.00,11189.67,0.00,0.00,0.00
2019-05-07 17:00:00,4033.36,0.00,57588.02,3222.29,0.00,2644.04,495.53,0.00,11119.34,0.00,0.00,0.00
2019-05-07 18:00:00,1787.59,0.00,58979.62,1890.95,0.00,3756.96,304.41,0.00,10978.86,0.00,0.00,0.00
2019-05-07 19:00:00,773.81,0.00,58647.29,420.92,0.00,5142.19,152.70,0.00,11079.56,0.00,0.00,0.00
2019-05-07 20:00:00,0.00,0.00,58251.78,12.23,0.00,5512.17,26.60,0.00,11366.21,0.00,0.00,0.00
2019-05-07 21:00:00,0.00,0.00,54126.00,0.00,0.00,5932.69,0.00,0.00,10895.41,0.00,0.00,0.00
2019-05-07 22:00:00,0.00,0.00,48798.25,0.00,0.00,5928.09,0.00,0.00,10067.17,0.00,0.00,0.00
2019-05-07 23:00:00,0.00,0.00,45453.62,0.00,0.00,5525.32,0.00,0.00,9548.02,0.00,0.00,0.00
2019-05-08 00:00:00,0.00,0.00,43354.23,0.00,0.00,4892.15,0.00,0.00,9412.98,0.00,0.00,0.00
2019-05-08 01:00:00,0.00,0.00,42480.84,0.00,0.00,4480.17,0.00,0.00,9298.20,0.00,0.00,0.00
2019-05-08 02:00:00,0.00,0.00,42627.84,0.00,0.00,4209.20,0.98,0.00,9261.95,0.00,0.00,0.00
2019-05-08 03:00:00,0.00,0.00,44004.70,0.00,0.00,4035.01,9.85,0.00,9276.34,0.00,0.00,0.00
2019-05-08 04:00:00,0.00,0.00,47033.21,0.00,0.00,3987.08,33.49,0.00,9438.75,0.00,0.00,0.00
2019-05-08 05:00:00,5.70,0.00,53760.96,0.00,0.00,3991.69,94.57,0.00,10581.02,0.00,0.00,0.00
2019-05-08 06:00:00,691.28,0.00,58750.95,38.59,0.00,4016.69,228.56,0.00,11732.92,0.00,0.00,0.00
2019-05-08 07:00:00,2502.44,0.00,60138.37,573.08,0.00,3524.60,449.23,0.00,11777.82,0.00,0.00,0.00
2019-05-08 08:00:00,4538.97,0.00,58962.73,1911.66,0.00,2922.43,654.14,0.00,11554.90,0.00,0.00,0.00
2019-05-08 09:00:00,6747.27,0.00,58466.62,3155.87,0.00,2585.12,815.70,0.00,11492.37,0.00,0.00,0.00
2019-05-08 10:00:00,8675.12,0.00,57823.40,3747.11,0.00,2235.35,926.04,0.00,11416.54,0.00,0.00,0.00
2019-05-08 11:00:00,10217.09,0.00,55744.32,4008.21,0.00,2105.13,1014.70,0.00,11202.59,0.00,0.00,0.00
2019-05-08 12:00:00,11518.82,0.00,54237.94,4124.20,0.00,2101.58,1078.74,0.00,11068.78,0.00,0.00,0.00
2019-05-08 13:00:00,12672.83,0.00,52418.08,4163.78,0.00,1685.05,1174.30,0.00,10905.71,0.00,0.00,0.00
2019-05-08 14:00:00,11658.53,0.00,52423.52,4142.80,0.00,1885.75,1063.96,0.00,10965.78,0.00,0.00,0.00
2019-05-08 15:00:00,9710.77,0.00,52778.23,4024.77,0.00,2144.79,929.00,0.00,10851.67,0.00,0.00,0.00
2019-05-08 16:00:00,6530.58,0.00,55257.02,3771.75,0.00,2360.95,782.21,0.00,10874.67,0.00,0.00,0.00
2019-05-08 17:00:00,3769.28,0.00,57897.26,3206.26,0.00,2867.44,571.39,0.00,10857.43,0.00,0.00,0.00
2019-05-08 18:00:00,1675.65,0.00,58746.63,1866.45,0.00,3998.04,337.91,0.00,10886.85,0.00,0.00,0.00
2019-05-08 19:00:00,295.35,0.00,58229.30,420.86,0.00,5180.04,162.55,0.00,10992.44,0.00,0.00,0.00
2019-05-08 20:00:00,0.00,0.00,57915.49,12.04,0.00,5600.84,38.42,0.00,11254.61,0.00,0.00,0.00
2019-05-08 21:00:00,0.00,0.00,54322.01,0.00,0.00,5990.76,0.00,0.00,10792.63,0.00,0.00,0.00
2019-05-08 22:00:00,0.00,0.00,49912.80,0.00,0.00,5995.37,0.00,0.00,10022.16,0.00,0.00,0.00
2019-05-08 23:00:00,0.00,0.00,46380.82,0.00,0.00,5599.98,0.00,0.00,9482.00,0.00,0.00,0.00
2019-05-09 00:00:00,0.00,0.00,44792.58,0.00,0.00,4931.78,0.00,0.00,9290.69,0.00,0.00,0.00
2019-05-09 01:00:00,0.00,0.00,44054.67,0.00,0.00,4480.17,0.98,0.00,9200.43,0.00,0.00,0.00
2019-05-09 02:00:00,0.00,0.00,44258.36,0.00,0.00,4165.88,0.98,0.00,9202.69,0.00,0.00,0.00
2019-05-09 03:00:00,0.00,0.00,45539.14,0.00,0.00,4058.97,17.73,0.00,9158.18,0.00,0.00,0.00
2019-05-09 04:00:00,0.00,0.00,48151.61,0.00,0.00,3997.22,52.21,0.00,9390.78,0.00,0.00,0.00
2019-05-09 05:00:00,27.38,0.00,55074.82,0.00,0.00,4035.93,154.67,0.00,10574.19,0.00,0.00,0.00
2019-05-09 06:00:00,925.14,0.00,60384.94,40.00,0.00,4087.17,337.91,0.00,11700.09,0.00,0.00,0.00
2019-05-09 07:00:00,2583.63,0.00,62022.06,569.23,0.00,3569.92,657.10,0.00,11761.26,0.00,0.00,0.00
2019-05-09 08:00:00,4274.53,0.00,61409.20,1887.42,0.00,2971.55,939.83,0.00,11518.28,0.00,0.00,0.00
2019-05-09 09:00:00,6101.79,0.00,61165.38,3109.81,0.00,2685.56,1187.11,0.00,11270.26,0.00,0.00,0.00
2019-05-09 10:00:00,7560.15,0.00,61175.16,3721.84,0.00,2404.40,1401.87,0.00,11041.24,0.00,0.00,0.00
2019-05-09 11:00:00,8380.27,0.00,59350.98,3991.24,0.00,2222.56,1520.09,0.00,10807.49,0.00,0.00,0.00
2019-05-09 12:00:00,9072.35,0.00,57681.74,4112.61,0.00,2208.11,1565.40,0.00,10627.13,0.00,0.00,0.00
2019-05-09 13:00:00,10282.86,0.00,55018.47,4148.08,0.00,1802.12,1539.79,0.00,10521.46,0.00,0.00,0.00
2019-05-09 14:00:00,9553.94,0.00,54271.56,4126.47,0.00,1990.56,1413.69,0.00,10555.28,0.00,0.00,0.00
2019-05-09 15:00:00,8280.59,0.00,54107.52,4007.86,0.00,2308.25,1232.42,0.00,10480.73,0.00,0.00,0.00
2019-05-09 16:00:00,6111.26,0.00,55457.28,3758.08,0.00,2481.53,954.61,0.00,10751.04,0.00,0.00,0.00
2019-05-09 17:00:00,4088.43,0.00,56936.28,3199.90,0.00,2973.34,693.54,0.00,10730.02,0.00,0.00,0.00
2019-05-09 18:00:00,1997.39,0.00,57870.49,1886.34,0.00,4074.93,402.93,0.00,10860.09,0.00,0.00,0.00
2019-05-09 19:00:00,615.82,0.00,57467.81,419.20,0.00,5342.07,202.94,0.00,11009.06,0.00,0.00,0.00
2019-05-09 20:00:00,13.74,0.00,57192.66,12.94,0.00,5709.61,45.32,0.00,11307.73,0.00,0.00,0.00
2019-05-09 21:00:00,0.00,0.00,53513.00,0.00,0.00,6070.94,0.00,0.00,10944.17,0.00,0.00,0.00
2019-05-09 22:00:00,0.00,0.00,48549.39,0.00,0.00,6061.73,0.00,0.00,10295.24,0.00,0.00,0.00
2019-05-09 23:00:00,0.00,0.00,45017.41,0.00,0.00,5649.75,0.00,0.00,9750.58,0.00,0.00,0.00
2019-05-10 00:00:00,0.00,0.00,42878.62,0.00,0.00,4909.66,0.00,0.00,9557.77,0.00,0.00,0.00
2019-05-10 01:00:00,0.00,0.00,41770.79,0.00,0.00,4532.70,0.00,0.00,9587.78,0.00,0.00,0.00
2019-05-10 02:00:00,0.00,0.00,42256.01,0.00,0.00,4251.60,1.97,0.00,9630.82,0.00,0.00,0.00
2019-05-10 03:00:00,0.00,0.00,43634.79,0.00,0.00,4061.73,18.72,0.00,9614.08,0.00,0.00,0.00
2019-05-10 04:00:00,0.00,0.00,46914.07,0.00,0.00,4001.83,45.32,0.00,9763.03,0.00,0.00,0.00
2019-05-10 05:00:00,87.28,0.00,54105.98,0.00,0.00,3981.55,143.83,0.00,10929.38,0.00,0.00,0.00
2019-05-10 06:00:00,1698.20,0.00,58617.42,40.63,0.00,4042.30,319.19,0.00,11830.59,0.00,0.00,0.00
2019-05-10 07:00:00,4684.43,0.00,58993.11,561.29,0.00,3584.32,651.18,0.00,11806.18,0.00,0.00,0.00
2019-05-10 08:00:00,7750.73,0.00,56201.60,1899.63,0.00,3009.10,936.88,0.00,11425.96,0.00,0.00,0.00
2019-05-10 09:00:00,10258.27,0.00,54884.53,3129.25,0.00,2679.94,1174.30,0.00,11191.54,0.00,0.00,0.00
2019-05-10 10:00:00,12311.74,0.00,54449.07,3725.35,0.00,2301.35,1334.88,0.00,11060.97,0.00,0.00,0.00
2019-05-10 11:00:00,14441.12,0.00,51917.12,3965.02,0.00,2256.15,1395.96,0.00,10920.37,0.00,0.00,0.00
2019-05-10 12:00:00,15524.32,0.00,50158.46,4087.02,0.00,2141.53,1378.23,0.00,10855.58,0.00,0.00,0.00
2019-05-10 13:00:00,14975.81,0.00,49917.17,4072.04,0.00,1792.46,1342.76,0.00,10880.54,0.00,0.00,0.00
2019-05-10 14:00:00,14622.05,0.00,49043.95,4007.64,0.00,1999.71,1254.10,0.00,10974.45,0.00,0.00,0.00
2019-05-10 15:00:00,13363.17,0.00,48723.24,3807.27,0.00,2293.17,1094.50,0.00,10966.75,0.00,0.00,0.00
2019-05-10 16:00:00,11013.64,0.00,50567.39,3494.54,0.00,2534.92,866.93,0.00,11213.07,0.00,0.00,0.00
2019-05-10 17:00:00,7568.90,0.00,53033.04,2937.91,0.00,3025.20,599.96,0.00,11397.52,0.00,0.00,0.00
2019-05-10 18:00:00,3880.63,0.00,55470.32,1704.17,0.00,4032.21,364.50,0.00,11506.19,0.00,0.00,0.00
2019-05-10 19:00:00,1261.45,0.00,56162.10,390.73,0.00,5199.11,208.85,0.00,11585.32,0.00,0.00,0.00
2019-05-10 20:00:00,0.00,0.00,57434.12,14.24,0.00,5566.38,72.90,0.00,11774.54,0.00,0.00,0.00
2019-05-10 21:00:00,0.00,0.00,54018.39,0.00,0.00,5967.72,0.98,0.00,11392.57,0.00,0.00,0.00
2019-05-10 22:00:00,0.00,0.00,48556.12,0.00,0.00,5962.19,0.00,0.00,10564.57,0.00,0.00,0.00
2019-05-10 23:00:00,0.00,0.00,44889.62,0.00,0.00,5544.68,0.00,0.00,10110.68,0.00,0.00,0.00
2019-05-11 00:00:00,0.00,0.00,42854.60,0.00,0.00,4875.56,0.00,0.00,9859.36,0.00,0.00,0.00
2019-05-11 01:00:00,0.00,0.00,41749.65,0.00,0.00,4464.50,0.00,0.00,9709.32,0.00,0.00,0.00
2019-05-11 02:00:00,0.00,0.00,42078.25,0.00,0.00,4192.61,0.98,0.00,9752.59,0.00,0.00,0.00
2019-05-11 03:00:00,0.00,0.00,43278.32,0.00,0.00,4058.97,15.76,0.00,9671.05,0.00,0.00,0.00
2019-05-11 04:00:00,0.00,0.00,46729.59,0.00,0.00,3960.35,46.30,0.00,9884.33,0.00,0.00,0.00
2019-05-11 05:00:00,56.03,0.00,54245.80,0.00,0.00,3961.27,157.62,0.00,11000.36,0.00,0.00,0.00
2019-05-11 06:00:00,2158.47,0.00,58145.62,44.91,0.00,4071.21,333.97,0.00,12106.14,0.00,0.00,0.00
2019-05-11 07:00:00,5807.13,0.00,57431.31,590.94,0.00,3578.63,702.41,0.00,12174.32,0.00,0.00,0.00
2019-05-11 08:00:00,9177.62,0.00,54831.40,1934.76,0.00,2932.50,1013.72,0.00,11882.52,0.00,0.00,0.00
2019-05-11 09:00:00,11688.45,0.00,53976.07,3160.12,0.00,2591.01,1255.08,0.00,11621.66,0.00,0.00,0.00
2019-05-11 10:00:00,13478.56,0.00,53502.29,3738.99,0.00,2312.59,1404.82,0.00,11436.65,0.00,0.00,0.00
2019-05-11 11:00:00,14619.29,0.00,51527.56,3998.21,0.00,2118.82,1519.10,0.00,11102.56,0.00,0.00,0.00
2019-05-11 12:00:00,14414.09,0.00,50720.05,4116.12,0.00,2046.07,1582.15,0.00,10717.67,0.00,0.00,0.00
2019-05-11 13:00:00,13209.45,0.00,50821.67,4157.23,0.00,1551.51,1582.15,0.00,10467.85,0.00,0.00,0.00
2019-05-11 14:00:00,12550.32,0.00,50278.82,4135.38,0.00,1735.57,1483.64,0.00,10295.53,0.00,0.00,0.00
2019-05-11 15:00:00,10560.24,0.00,51565.57,4025.82,0.00,1991.67,1353.60,0.00,10217.01,0.00,0.00,0.00
2019-05-11 16:00:00,8545.68,0.00,54042.28,3765.92,0.00,2155.71,1110.26,0.00,10394.32,0.00,0.00,0.00
2019-05-11 17:00:00,5960.23,0.00,55744.74,3239.10,0.00,2625.40,807.82,0.00,10548.22,0.00,0.00,0.00
2019-05-11 18:00:00,3204.38,0.00,57054.56,1981.14,0.00,3697.18,501.44,0.00,10607.03,0.00,0.00,0.00
2019-05-11 19:00:00,1223.98,0.00,56099.64,472.03,0.00,5094.77,242.35,0.00,10533.78,0.00,0.00,0.00
2019-05-11 20:00:00,27.48,0.00,56533.25,16.23,0.00,5541.35,84.72,0.00,10753.67,0.00,0.00,0.00
2019-05-11 21:00:00,0.00,0.00,54182.69,0.00,0.00,5844.22,1.97,0.00,10557.34,0.00,0.00,0.00
2019-05-11 22:00:00,0.00,0.00,49438.15,0.00,0.00,5858.04,0.00,0.00,10040.16,0.00,0.00,0.00
2019-05-11 23:00:00,0.00,0.00,45318.15,0.00,0.00,5465.42,0.00,0.00,9618.54,0.00,0.00,0.00
2019-05-12 00:00:00,0.00,0.00,42839.22,0.00,0.00,4870.03,0.00,0.00,9429.49,0.00,0.00,0.00
2019-05-12 01:00:00,0.00,0.00,41308.64,0.00,0.00,4488.46,0.00,0.00,9271.19,0.00,0.00,0.00
2019-05-12 02:00:00,0.00,0.00,41179.89,0.00,0.00,4137.31,1.97,0.00,9248.96,0.00,0.00,0.00
2019-05-12 03:00:00,0.00,0.00,41615.14,0.00,0.00,3983.39,14.78,0.00,9122.87,0.00,0.00,0.00
2019-05-12 04:00:00,0.00,0.00,41848.62,0.00,0.00,3915.19,48.27,0.00,8991.85,0.00,0.00,0.00
2019-05-12 05:00:00,107.28,0.00,43326.69,0.00,0.00,3904.13,180.28,0.00,9192.94,0.00,0.00,0.00
2019-05-12 06:00:00,1291.35,0.00,45307.57,46.79,0.00,3846.28,383.22,0.00,9497.89,0.00,0.00,0.00
2019-05-12 07:00:00,3435.70,0.00,46935.41,596.73,0.00,3025.37,714.23,0.00,9770.06,0.00,0.00,0.00
2019-05-12 08:00:00,5809.04,0.00,47071.74,1944.81,0.00,2052.41,1012.73,0.00,9966.70,0.00,0.00,0.00
2019-05-12 09:00:00,8014.36,0.00,46692.94,3160.14,0.00,1294.22,1267.89,0.00,9873.59,0.00,0.00,0.00
2019-05-12 10:00:00,9855.07,0.00,45877.43,3735.83,0.00,1147.10,1460.98,0.00,9582.98,0.00,0.00,0.00
2019-05-12 11:00:00,12014.77,0.00,42011.31,3994.44,0.00,1027.66,1576.24,0.00,9280.91,0.00,0.00,0.00
2019-05-12 12:00:00,13583.88,0.00,38063.20,4113.37,0.00,1047.90,1585.11,0.00,9125.75,0.00,0.00,0.00
2019-05-12 13:00:00,16837.72,0.00,32924.23,4153.35,0.00,854.00,1523.04,0.00,8971.00,0.00,0.00,0.00
2019-05-12 14:00:00,16288.29,0.00,32690.59,4133.30,0.00,638.11,1376.25,0.00,8888.97,0.00,0.00,0.00
2019-05-12 15:00:00,14774.10,0.00,33376.55,4019.85,0.00,821.60,1177.25,0.00,9061.72,0.00,0.00,0.00
2019-05-12 16:00:00,12118.72,0.00,36698.74,3760.01,0.00,976.38,902.40,0.00,9380.09,0.00,0.00,0.00
2019-05-12 17:00:00,8363.56,0.00,41436.82,3194.03,0.00,1426.23,606.85,0.00,9671.13,0.00,0.00,0.00
2019-05-12 18:00:00,4697.65,0.00,44650.19,1921.83,0.00,2712.25,364.50,0.00,9815.20,0.00,0.00,0.00
2019-05-12 19:00:00,1730.03,0.00,46750.19,451.45,0.00,4295.08,202.94,0.00,9955.01,0.00,0.00,0.00
2019-05-12 20:00:00,0.00,0.00,48689.67,16.58,0.00,4884.78,73.89,0.00,10149.33,0.00,0.00,0.00
2019-05-12 21:00:00,0.00,0.00,47608.75,0.00,0.00,5218.41,10.84,0.00,10170.37,0.00,0.00,0.00
2019-05-12 22:00:00,0.00,0.00,43996.06,0.00,0.00,5257.12,0.00,0.00,9911.88,0.00,0.00,0.00
2019-05-12 23:00:00,0.00,0.00,40488.09,0.00,0.00,4950.21,0.00,0.00,9607.29,0.00,0.00,0.00
2019-05-13 00:00:00,0.00,0.00,37903.48,0.00,0.00,4541.92,0.00,0.00,9265.94,0.00,0.00,0.00
2019-05-13 01:00:00,0.00,0.00,36596.76,0.00,0.00,4137.31,0.98,0.00,9142.67,0.00,0.00,0.00
2019-05-13 02:00:00,0.00,0.00,36357.52,0.00,0.00,3871.87,0.98,0.00,9056.39,0.00,0.00,0.00
2019-05-13 03:00:00,0.00,0.00,36709.18,0.00,0.00,3657.13,15.76,0.00,8865.31,0.00,0.00,0.00
2019-05-13 04:00:00,0.00,0.00,36132.69,0.00,0.00,3560.35,47.29,0.00,8664.24,0.00,0.00,0.00
2019-05-13 05:00:00,169.12,0.00,35707.99,0.00,0.00,3507.82,122.16,0.00,8783.68,0.00,0.00,0.00
2019-05-13 06:00:00,2640.11,0.00,35187.46,48.29,0.00,3477.96,256.14,0.00,8924.27,0.00,0.00,0.00
2019-05-13 07:00:00,6288.03,0.00,34487.34,592.24,0.00,2709.13,505.38,0.00,9050.89,0.00,0.00,0.00
2019-05-13 08:00:00,10294.13,0.00,32906.36,1912.81,0.00,1532.34,730.00,0.00,9396.44,0.00,0.00,0.00
2019-05-13 09:00:00,14046.43,0.00,31128.56,3148.34,0.00,669.16,907.32,0.00,9531.21,0.00,0.00,0.00
2019-05-13 10:00:00,16820.92,0.00,30773.41,3734.07,0.00,392.18,1047.21,0.00,9575.12,0.00,0.00,0.00
2019-05-13 11:00:00,17696.44,0.00,28923.62,3986.04,0.00,372.47,1130.95,0.00,9537.14,0.00,0.00,0.00
2019-05-13 12:00:00,17036.45,0.00,27406.38,4098.14,0.00,470.50,1194.00,0.00,9339.81,0.00,0.00,0.00
2019-05-13 13:00:00,17927.70,0.00,25110.42,4123.97,0.00,433.62,1261.98,0.00,9215.56,0.00,0.00,0.00
2019-05-13 14:00:00,16502.90,0.00,25459.09,4083.64,0.00,248.15,1259.02,0.00,9093.98,0.00,0.00,0.00
2019-05-13 15:00:00,14705.44,0.00,26864.54,3939.88,0.00,307.11,1195.97,0.00,9161.53,0.00,0.00,0.00
2019-05-13 16:00:00,11933.61,0.00,30821.07,3636.35,0.00,453.04,1014.70,0.00,9408.82,0.00,0.00,0.00
2019-05-13 17:00:00,8229.28,0.00,36671.87,3047.21,0.00,1014.52,761.52,0.00,9710.77,0.00,0.00,0.00
2019-05-13 18:00:00,4477.19,0.00,41533.71,1760.67,0.00,2354.52,477.80,0.00,10016.25,0.00,0.00,0.00
2019-05-13 19:00:00,1538.91,0.00,45223.35,408.64,0.00,3878.89,245.30,0.00,10236.74,0.00,0.00,0.00
2019-05-13 20:00:00,0.00,0.00,48565.73,16.08,0.00,4479.76,93.59,0.00,10501.74,0.00,0.00,0.00
2019-05-13 21:00:00,0.00,0.00,48243.85,0.00,0.00,4848.83,5.91,0.00,10369.60,0.00,0.00,0.00
2019-05-13 22:00:00,0.00,0.00,44731.08,0.00,0.00,4936.39,0.98,0.00,9839.62,0.00,0.00,0.00
2019-05-13 23:00:00,0.00,0.00,41648.77,0.00,0.00,4764.04,0.00,0.00,9371.72,0.00,0.00,0.00
2019-05-14 00:00:00,0.00,0.00,39668.51,0.00,0.00,4329.94,0.00,0.00,9218.67,0.00,0.00,0.00
